5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         42        5               1                0.2        ERR069738
145       181       5               1                5.3        ERR069738
469       501       5               8                5.1        ERR065305
1         42        5               15               0.2        ERR068037
145       181       5               15               5.3        ERR068037
469       501       5               18               5.1        ERR069795
469       501       5               33               5.1        ERR068008
469       501       5               43               5.1        ERR069796
469       501       5               51               5.1        ERR069771
469       501       5               53               5.1        ERR065970
1         42        5               55               0.2        ERR129096
145       181       5               55               5.3        ERR129096
1         42        5               61               0.2        ERR069686
145       181       5               61               5.3        ERR069686
469       501       5               64               5.1        ERR065972
1         42        5               66               0.2        ERR069688
145       181       5               66               5.3        ERR069688
1         42        5               68               0.2        ERR124307
145       181       5               68               5.3        ERR124307
469       501       5               78               5.1        ERR129063
469       501       5               98               5.1        ERR129149
469       501       5               104              5.1        ERR129140
469       501       5               105              5.1        ERR069831
469       501       5               107              5.1        ERR124315
1         42        5               112              0.2        ERR129204
145       181       5               112              5.3        ERR129204
469       501       5               115              5.1        ERR069751
1         42        5               119              0.2        ERR067996
145       181       5               119              5.3        ERR067996
469       501       5               130              5.1        ERR069817
469       501       5               154              5.1        ERR129160
1         42        5               157              0.2        ERR065343
145       181       5               157              5.3        ERR065343
469       501       5               160              5.1        ERR129170
469       501       5               168              5.1        ERR129112
469       501       5               176              5.1        ERR068017
469       501       5               180              5.1        ERR124269
1         42        5               182              0.2        ERR067995
145       181       5               182              5.3        ERR067995
1         192       5               185              2.2        ERR067993
469       501       5               188              5.1        ERR069717
469       501       5               189              5.1        ERR067974
469       501       5               192              5.1        ERR129108
469       501       5               194              5.1        ERR069711
469       501       5               197              5.1        ERR129059
469       501       5               217              5.1        ERR067960
469       501       5               218              5.1        ERR068050
469       501       5               221              6.2        ERR129032
1         42        5               222              0.2        ERR124248
145       181       5               222              5.3        ERR124248
469       501       5               225              5.1        ERR065317
1         42        5               242              0.2        ERR065338
145       181       5               242              5.3        ERR065338
469       501       5               245              5.1        ERR129120
469       501       5               253              5.1        ERR129197
469       501       5               266              5.1        ERR069696
469       501       5               267              5.1        ERR129072
469       501       5               275              5.1        ERR067984
469       501       5               281              5.1        ERR069781
469       501       5               288              5.1        ERR069805
469       501       5               295              5.1        ERR129183
469       501       5               296              5.1        ERR068034
1         42        5               299              0.2        ERR069767
145       181       5               299              5.3        ERR069767
469       501       5               301              5.1        ERR069691
469       501       5               305              5.1        ERR129153
469       501       5               310              5.1        ERR124281
1         192       5               319              2.2        ERR069803
469       501       5               336              5.1        ERR069745
469       501       5               337              5.1        ERR129081
469       501       5               344              5.1        ERR129142
469       501       5               357              5.1        ERR124284
1         42        5               360              0.2        ERR124260
145       181       5               360              5.3        ERR124260
469       501       5               362              5.1        ERR129162
469       501       5               365              5.1        ERR065299
1         42        5               376              0.2        ERR069778
145       181       5               376              5.3        ERR069778
469       501       5               391              5.1        ERR129209
469       501       5               392              5.1        ERR069761
1         42        5               401              0.2        ERR129156
145       181       5               401              5.3        ERR129156
469       501       5               415              5.1        ERR129046
469       501       5               424              5.1        ERR068011
469       501       1               427              3.7        ERR124252
1         42        5               431              0.2        ERR069836
145       181       5               431              5.3        ERR069836
469       501       5               433              5.1        ERR065288
469       501       5               437              5.1        ERR129091
469       501       1               438              3.7        ERR067982
469       501       5               440              5.1        ERR129118
1         192       5               455              0.6        ERR069841
469       501       5               457              5.1        ERR129121
469       501       5               462              5.1        ERR129123
1         42        5               463              0.2        ERR067965
145       181       5               463              5.3        ERR067965
469       501       5               468              5.1        ERR129174
1         42        5               469              0.2        ERR124318
145       181       5               469              5.3        ERR124318
469       501       5               493              5.1        ERR065958
469       501       5               509              5.1        ERR124234
469       501       5               514              5.1        ERR129125
469       501       5               516              5.1        ERR065328
469       501       5               530              5.1        ERR069758
469       501       5               534              5.1        ERR124280
469       501       5               539              5.1        ERR129033
469       501       5               543              5.1        ERR069684
469       501       5               560              5.1        ERR069753
469       501       5               563              5.1        ERR069776
1         42        5               565              0.2        ERR069783
145       181       5               565              5.3        ERR069783
469       501       5               574              5.1        ERR069794
469       501       5               587              5.1        ERR068024
469       501       5               589              5.1        ERR065323
1         42        5               591              0.2        ERR067987
145       181       5               591              5.3        ERR067987
469       501       5               609              5.1        ERR124270
