16 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1988      2646      4               5                20.5       ERR069700
2464      2580      6               9                43.3       ERR069786
1988      2646      4               20               20.5       ERR067966
1118      1919      5               21               3.0        ERR129029
1988      2646      4               32               20.5       ERR067969
856       1853      2               35               8.7        ERR065325
1988      2646      4               36               20.5       ERR124256
856       1853      2               40               8.7        ERR065960
1988      2646      4               54               20.5       ERR129107
1988      2646      4               55               20.5       ERR069809
1988      2646      4               57               20.5       ERR124314
1988      2646      4               59               20.5       ERR069824
1988      2646      4               60               22.8       ERR068048
2464      2580      6               64               43.3       ERR069685
2464      2580      6               77               43.3       ERR129028
1988      2646      4               86               20.5       ERR069729
1988      2646      4               92               21.7       ERR065350
1598      2143      4               96               6.2        ERR124310
1118      1919      5               114              3.0        ERR129052
575       607       3               117              1.4        ERR124271
2606      2646      6               117              2.7        ERR124271
2550      2646      6               144              5.8        ERR124218
1353      1695      5               145              0.9        ERR068027
1780      2646      4               145              12.4       ERR068027
1264      2120      4               159              20.9       ERR068016
2464      2580      6               166              43.3       ERR129083
2464      2580      6               168              43.3       ERR069787
1264      2132      4               170              20.6       ERR129066
1550      1695      6               178              11.7       ERR067993
1353      1695      5               180              0.9        ERR129106
1780      2646      4               180              12.4       ERR129106
1988      2646      4               183              20.5       ERR069744
2464      2580      6               194              43.3       ERR129216
1353      1695      5               195              0.9        ERR129116
1780      2646      4               195              12.4       ERR129116
2429      2454      6               203              5.2        ERR069737
1264      2132      4               205              20.6       ERR065304
1893      2646      4               215              18.6       ERR068041
856       1853      2               220              8.7        ERR129050
575       607       3               234              1.4        ERR129041
2606      2646      6               234              2.7        ERR129041
1118      1919      5               238              3.0        ERR124219
1598      2143      4               240              6.2        ERR124305
575       607       3               256              1.5        ERR129181
2606      2646      6               256              2.8        ERR129181
2464      2580      6               262              43.3       ERR069798
1264      2120      4               269              20.9       ERR065959
1118      1919      5               279              3.0        ERR069800
2464      2580      6               283              43.3       ERR065971
1353      1695      5               286              0.9        ERR065311
1780      2646      4               286              12.4       ERR065311
1988      2646      4               289              20.5       ERR067967
1988      2646      4               291              20.5       ERR129161
575       607       3               292              1.4        ERR124289
2606      2646      6               292              2.7        ERR124289
1         503       5               297              7.5        ERR069772
1652      1919      5               297              2.2        ERR069772
1118      1919      5               305              3.0        ERR065966
1550      1695      6               306              11.7       ERR069803
2464      2580      6               309              43.3       ERR129168
1118      1919      5               329              3.0        ERR069790
575       607       3               332              1.4        ERR124309
2606      2646      6               332              2.7        ERR124309
1         503       5               333              7.5        ERR069806
1652      1919      5               333              2.2        ERR069806
2464      2580      6               337              43.3       ERR129136
1275      2109      4               343              17.6       ERR067991
259       281       3               348              0.3        ERR129162
575       607       3               351              1.4        ERR129184
2606      2646      6               351              2.7        ERR129184
1598      2143      4               353              6.2        ERR124266
1988      2646      4               362              20.5       ERR068015
1743      2646      5               363              11.5       ERR129128
1118      1919      5               366              3.0        ERR065355
1743      2646      5               368              11.5       ERR069777
2464      2580      6               379              43.3       ERR129172
1988      2646      4               383              21.7       ERR069731
1275      2109      4               396              17.6       ERR129038
1048      1910      2               411              12.4       ERR124252
1988      2646      4               414              20.5       ERR067980
2550      2646      6               418              5.7        ERR124258
575       607       3               425              1.4        ERR065318
2606      2646      6               425              2.7        ERR065318
1988      2646      4               433              20.5       ERR069730
2464      2580      6               434              43.3       ERR069763
2464      2580      6               436              43.3       ERR129202
1988      2646      4               439              20.5       ERR065955
2464      2580      6               447              43.3       ERR065969
1988      2646      4               460              21.7       ERR065347
1353      1695      5               462              0.9        ERR065322
1780      2646      4               462              12.4       ERR065322
2464      2580      6               467              43.3       ERR129138
259       281       3               475              0.3        ERR065958
2464      2580      6               479              43.3       ERR069747
1988      2646      4               481              20.5       ERR129208
1275      2072      5               483              9.3        ERR129110
1988      2646      4               503              20.5       ERR069694
1988      2646      4               506              20.5       ERR124303
2464      2580      6               511              43.3       ERR069758
1988      2646      4               516              20.5       ERR124245
2464      2580      6               517              43.3       ERR069779
2550      2646      6               522              5.7        ERR124306
1118      1919      5               529              3.0        ERR069736
1743      2646      5               535              11.5       ERR065339
1         503       5               536              6.6        ERR069816
1696      1919      5               536              1.0        ERR069816
1988      2646      4               537              20.5       ERR124238
2464      2580      6               544              43.3       ERR129103
1275      2109      4               549              17.6       ERR124230
1353      1695      5               554              0.9        ERR067973
1780      2646      4               554              12.4       ERR067973
1988      2646      4               559              20.5       ERR065963
1598      2143      4               560              6.2        ERR129145
1118      1919      5               562              3.0        ERR065331
1353      1695      5               570              0.9        ERR129141
1780      2646      4               570              12.4       ERR129141
1988      2646      4               572              20.5       ERR065956
2550      2646      6               579              5.8        ERR065312
1988      2646      4               580              20.5       ERR065348
1988      2646      4               585              20.5       ERR129201
1209      1919      5               590              3.1        ERR129171
1988      2646      4               591              20.5       ERR129122
1988      2646      4               592              20.5       ERR129100
2464      2580      6               593              43.3       ERR129030
