4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
2659      2805      4               2                23.8       ERR069814
2650      2805      4               3                25.8       ERR124226
1         838       2               6                14.1       ERR069826
2501      2805      4               6                40.1       ERR069826
2659      2805      4               9                24.7       ERR129040
1         838       2               12               14.1       ERR069780
2501      2805      4               12               40.1       ERR069780
1         838       2               15               12.4       ERR067995
2501      2805      4               15               37.9       ERR067995
2659      2805      4               16               26.3       ERR124274
1         838       2               17               12.4       ERR129106
2501      2805      4               17               37.9       ERR129106
1         838       2               19               12.4       ERR065338
2501      2805      4               19               37.9       ERR065338
2659      2805      4               27               26.3       ERR067978
2659      2805      4               32               26.3       ERR124272
1         838       3               36               9.4        ERR069739
2659      2805      4               38               24.7       ERR069693
2659      2805      4               45               23.8       ERR129103
1         838       2               48               12.4       ERR067987
2501      2805      4               48               37.9       ERR067987
1         838       2               49               12.4       ERR129141
2501      2805      4               49               37.9       ERR129141
