3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1808      1899      1               2                0.8        ERR065974
1628      1718      4               14               6.7        ERR129212
1808      1899      1               50               0.8        ERR065341
1808      1899      1               54               0.8        ERR129130
1628      1718      4               92               6.7        ERR069748
1628      1718      4               114              6.7        ERR069689
1628      1731      4               128              8.7        ERR065353
1628      1731      4               159              8.7        ERR129027
1808      1899      1               163              0.8        ERR065965
1628      1718      4               165              6.7        ERR129180
1628      1731      4               220              8.7        ERR068004
1628      1731      4               255              8.7        ERR124223
1628      1718      4               270              6.7        ERR068006
1808      1899      1               273              0.8        ERR124278
1628      1718      4               282              6.7        ERR069832
1628      1718      4               303              6.7        ERR069716
1628      1718      4               311              6.7        ERR069750
1628      1718      4               361              6.7        ERR069701
1628      1731      4               414              8.4        ERR067975
1808      1899      1               418              0.8        ERR065289
965       987       4               421              2.7        ERR129151
1628      1718      4               477              6.7        ERR067983
1628      1731      4               478              8.7        ERR069784
1808      1899      1               492              0.8        ERR065296
1628      1718      4               496              6.7        ERR067989
965       987       4               548              2.7        ERR069815
1628      1731      4               570              8.7        ERR129115
