2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
476       489       3               12               0.7        ERR069709
476       489       3               29               0.7        ERR068001
476       489       3               116              0.7        ERR068005
476       489       3               128              0.7        ERR065353
476       489       3               131              0.7        ERR065953
476       489       3               152              0.7        ERR069710
476       489       3               220              0.7        ERR068004
476       489       3               255              0.7        ERR124223
476       489       3               256              0.7        ERR069734
476       489       3               260              0.7        ERR129092
459       1104      2               322              8.1        ERR129168
476       489       3               331              0.7        ERR069759
476       489       3               343              0.7        ERR069827
476       489       3               349              0.7        ERR069741
476       489       3               476              0.7        ERR069788
476       489       3               478              0.7        ERR069784
476       489       3               513              0.7        ERR068043
476       489       3               604              0.7        ERR067979
