1 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
168       270       4               10               2.8        ERR129179
168       270       4               16               2.8        ERR124241
168       270       4               18               2.8        ERR124293
168       270       4               66               2.8        ERR067962
168       270       4               82               2.8        ERR129148
168       270       4               86               2.8        ERR129102
168       270       4               113              2.8        ERR069749
168       270       4               120              2.8        ERR124277
168       270       4               124              2.8        ERR129074
168       270       4               150              2.8        ERR065300
168       270       4               161              2.8        ERR065324
168       270       4               173              2.8        ERR065329
168       270       4               175              2.8        ERR129200
168       270       4               189              2.8        ERR068019
168       270       4               190              2.8        ERR129099
168       270       4               197              2.8        ERR124250
168       270       4               205              2.8        ERR124316
168       270       4               234              2.8        ERR069726
168       270       4               251              2.8        ERR129143
168       270       4               252              2.8        ERR124299
168       270       4               255              2.8        ERR068002
168       270       4               270              2.8        ERR124236
168       270       4               312              2.8        ERR069803
168       270       4               365              2.8        ERR124279
168       270       4               371              2.8        ERR129163
168       270       4               379              2.8        ERR129134
168       270       4               394              2.8        ERR067988
168       270       4               397              2.8        ERR129071
168       270       4               398              2.8        ERR129035
168       270       4               428              2.8        ERR124301
168       270       4               438              2.8        ERR069728
168       270       4               445              2.8        ERR124290
168       270       4               499              2.8        ERR129119
168       270       4               501              2.8        ERR124273
168       270       4               519              2.8        ERR129173
168       270       4               543              2.8        ERR069733
168       270       4               554              2.8        ERR129104
168       270       4               558              2.8        ERR067963
168       270       4               563              2.8        ERR067970
168       270       4               568              2.8        ERR067992
168       270       4               573              2.8        ERR124275
168       270       4               588              2.8        ERR129089
168       270       4               597              2.8        ERR068033
