7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
240       272       4               2                5.3        ERR065974
304       343       1               5                2.8        ERR069700
166       284       3               6                10.0       ERR124247
304       343       2               8                0.9        ERR065305
166       284       3               11               8.8        ERR129176
304       343       2               18               0.9        ERR069795
304       343       1               22               2.8        ERR067966
304       343       1               24               2.8        ERR129105
166       284       3               30               8.8        ERR129117
304       343       1               34               2.8        ERR067969
304       343       1               36               2.8        ERR129195
240       272       4               50               5.3        ERR065341
304       343       2               53               0.9        ERR065970
240       272       4               54               5.3        ERR129130
155       343       3               59               8.1        ERR129187
304       343       1               60               2.8        ERR124314
155       343       3               65               8.1        ERR129164
304       343       1               72               2.8        ERR065301
166       284       3               82               8.8        ERR129213
166       284       3               84               10.0       ERR129042
586       683       2               89               11.5       ERR129102
155       343       3               95               8.1        ERR129088
155       177       3               96               2.1        ERR069752
304       343       2               98               0.9        ERR129149
155       177       3               99               2.1        ERR129214
155       177       3               102              2.1        ERR068046
155       343       3               106              7.0        ERR068014
304       343       1               109              2.8        ERR065342
166       284       3               110              10.0       ERR124235
155       343       3               113              7.0        ERR129094
304       343       2               115              0.9        ERR069751
155       343       3               118              8.1        ERR067981
304       343       1               121              2.8        ERR069785
155       177       3               135              2.1        ERR068040
166       284       3               137              8.8        ERR129157
155       177       3               141              2.1        ERR067986
240       272       4               163              5.3        ERR065965
155       343       3               169              8.1        ERR129158
304       343       1               175              2.8        ERR069787
155       343       3               183              8.1        ERR068012
166       284       3               186              10.0       ERR069708
304       343       1               190              2.8        ERR069744
304       343       2               194              0.9        ERR069711
304       343       1               209              2.8        ERR069825
304       343       2               217              0.9        ERR067960
304       343       2               218              0.9        ERR068050
304       343       2               221              0.9        ERR129032
304       343       2               225              0.9        ERR065317
304       324       1               229              2.9        ERR129064
155       343       3               232              7.0        ERR129206
166       284       3               257              10.0       ERR129167
166       284       3               265              7.8        ERR129181
240       272       4               273              5.3        ERR124278
155       177       3               274              2.1        ERR069760
166       284       3               286              10.0       ERR124308
166       284       3               287              10.0       ERR129043
304       343       1               292              2.8        ERR067998
304       343       4               295              2.9        ERR129183
304       343       2               296              0.9        ERR068034
304       343       2               301              0.9        ERR069691
304       343       2               310              0.9        ERR124281
166       284       3               313              10.0       ERR124227
155       343       3               314              8.1        ERR069683
304       343       1               323              2.8        ERR124320
166       284       3               326              10.0       ERR065303
597       683       2               327              10.6       ERR065957
304       343       1               369              2.8        ERR069818
304       343       1               378              2.8        ERR129128
166       284       3               382              10.0       ERR068023
304       343       1               403              2.8        ERR069714
586       683       2               405              11.5       ERR129071
166       284       3               414              10.0       ERR067975
304       343       1               416              2.8        ERR129053
240       272       4               418              5.3        ERR065289
155       343       3               419              7.0        ERR124285
304       343       2               424              0.9        ERR068011
304       343       1               433              2.8        ERR065288
304       343       2               437              0.9        ERR129091
166       284       3               438              11.3       ERR067982
304       343       1               450              2.8        ERR069763
240       272       4               492              5.3        ERR065296
155       177       3               493              2.1        ERR065308
304       343       1               499              2.8        ERR069747
304       343       1               521              2.8        ERR069799
231       391       4               525              5.1        ERR068009
304       343       1               526              2.8        ERR124303
304       343       2               535              0.9        ERR124280
155       177       3               536              2.1        ERR069837
304       343       1               549              2.8        ERR069840
304       343       1               556              2.8        ERR069797
155       343       3               562              8.1        ERR129199
304       343       1               578              2.8        ERR069821
304       343       1               582              2.8        ERR065963
304       343       1               598              2.8        ERR069808
155       343       3               600              8.1        ERR129047
155       343       3               605              7.0        ERR129095
