3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1819      1880      3               1                0.0        ERR069700
1819      1880      3               8                0.0        ERR067966
1819      1880      3               11               0.0        ERR067969
905       1287      2               13               16.9       ERR065325
905       1287      2               16               16.9       ERR065960
1819      1880      3               20               0.0        ERR124314
905       1287      2               31               16.9       ERR069792
905       1287      2               39               16.9       ERR068031
905       1287      2               45               16.9       ERR065354
1819      1880      3               46               0.0        ERR069787
1819      1880      3               51               0.0        ERR069744
905       1287      2               58               16.9       ERR069737
905       1287      2               64               16.9       ERR129050
905       1287      2               75               18.6       ERR129045
905       1287      2               78               16.9       ERR069692
905       1287      2               80               16.9       ERR069723
905       1287      2               86               16.9       ERR065299
1819      1880      3               90               0.0        ERR129128
905       1287      2               99               16.9       ERR069697
437       483       4               100              0.3        ERR129053
1819      1880      3               101              0.3        ERR069743
1819      1880      3               106              0.0        ERR069763
905       1287      2               112              16.9       ERR069810
1819      1880      3               120              0.0        ERR069747
1819      1880      3               129              0.0        ERR124303
1819      1880      3               140              0.0        ERR065963
