2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         22        2               2                0.2        ERR065974
1         22        2               50               0.2        ERR065341
1         22        2               54               0.2        ERR129130
1         22        2               62               0.2        ERR069824
1         22        2               90               0.2        ERR069729
1         22        2               163              0.2        ERR065965
1         22        2               273              0.2        ERR124278
1         22        2               309              0.2        ERR069772
1         22        2               346              0.2        ERR069806
1         22        2               359              0.2        ERR069722
526       558       4               362              0.3        ERR129162
1         22        2               418              0.2        ERR065289
1         22        2               444              0.2        ERR065349
1         22        2               449              0.2        ERR069730
1         22        2               492              0.2        ERR065296
526       558       4               494              0.3        ERR065958
1         22        2               549              0.2        ERR069840
1         22        2               559              0.2        ERR069816
1         22        2               571              0.2        ERR068022
1         22        2               595              0.2        ERR065956
