7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1184      1246      1               1                17.9       ERR069738
1247      1267      4               1                1.8        ERR069738
1         6         3               6                2.1        ERR124247
1219      1235      2               7                5.5        ERR124222
1184      1246      1               8                19.8       ERR065305
1247      1267      4               8                2.2        ERR065305
1220      1235      2               12               2.8        ERR069709
1184      1246      1               15               17.9       ERR068037
1247      1267      4               15               1.8        ERR068037
1184      1246      1               18               19.8       ERR069795
1247      1267      4               18               2.2        ERR069795
1184      1246      1               20               18.3       ERR069735
1247      1267      4               20               1.9        ERR069735
1184      1246      1               24               18.8       ERR129105
1247      1267      4               24               2.0        ERR129105
1184      1246      1               26               18.8       ERR129196
1247      1267      4               26               2.0        ERR129196
1220      1235      2               29               2.8        ERR068001
1184      1246      1               33               19.8       ERR068008
1247      1267      4               33               2.2        ERR068008
1184      1246      1               36               18.8       ERR129195
1247      1267      4               36               2.0        ERR129195
1219      1235      2               37               5.5        ERR065325
1184      1246      1               38               19.3       ERR124256
1247      1267      4               38               2.1        ERR124256
1184      1246      1               40               18.3       ERR069819
1247      1267      4               40               1.9        ERR069819
1184      1246      1               41               19.8       ERR129129
1247      1267      4               41               2.2        ERR129129
1219      1235      2               42               5.5        ERR065960
1184      1246      1               43               19.8       ERR069796
1247      1267      4               43               2.2        ERR069796
1219      1235      2               47               5.5        ERR129075
1184      1246      1               51               19.3       ERR069771
1247      1267      4               51               2.1        ERR069771
1219      1235      2               52               5.5        ERR069706
1184      1246      1               53               19.8       ERR065970
1247      1267      4               53               2.2        ERR065970
1184      1246      1               55               17.9       ERR129096
1247      1267      4               55               1.8        ERR129096
1184      1246      1               57               19.3       ERR069809
1247      1267      4               57               2.1        ERR069809
1184      1246      1               61               17.9       ERR069686
1247      1267      4               61               1.8        ERR069686
1184      1246      1               63               19.3       ERR068048
1247      1267      4               63               2.1        ERR068048
1184      1246      1               64               19.8       ERR065972
1247      1267      4               64               2.2        ERR065972
1184      1246      1               66               17.9       ERR069688
1247      1267      4               66               1.8        ERR069688
1184      1246      1               68               17.9       ERR124307
1247      1267      4               68               1.8        ERR124307
1184      1246      1               72               18.8       ERR065301
1247      1267      4               72               2.0        ERR065301
1184      1246      1               78               19.8       ERR129063
1247      1267      4               78               2.2        ERR129063
1184      1246      1               80               18.3       ERR129028
1247      1267      4               80               1.9        ERR129028
1184      1246      1               81               19.8       ERR065287
1247      1267      4               81               2.2        ERR065287
1184      1246      1               89               18.8       ERR129102
1247      1267      4               89               2.0        ERR129102
1219      1235      2               93               5.5        ERR069843
1184      1246      1               94               19.8       ERR124229
1247      1267      4               94               2.2        ERR124229
1184      1246      1               95               19.8       ERR129088
1247      1267      4               95               2.2        ERR129088
1184      1246      1               97               19.3       ERR065350
1247      1267      4               97               2.1        ERR065350
1184      1246      1               98               19.8       ERR129149
1247      1267      4               98               2.2        ERR129149
1184      1246      1               100              19.8       ERR069833
1247      1267      4               100              2.2        ERR069833
1184      1246      1               104              19.8       ERR129140
1247      1267      4               104              2.2        ERR129140
1184      1246      1               105              19.8       ERR069831
1247      1267      4               105              2.2        ERR069831
1184      1246      1               107              19.8       ERR124315
1247      1267      4               107              2.2        ERR124315
1219      1235      2               108              5.5        ERR124255
1184      1246      1               109              18.8       ERR065342
1247      1267      4               109              2.0        ERR065342
1184      1246      1               112              17.9       ERR129204
1247      1267      4               112              1.8        ERR129204
1184      1246      1               115              19.8       ERR069751
1247      1267      4               115              2.2        ERR069751
1184      1246      1               119              17.9       ERR067996
1247      1267      4               119              1.8        ERR067996
1184      1246      1               122              19.3       ERR069792
1247      1267      4               122              2.1        ERR069792
1184      1246      1               124              19.8       ERR069687
1247      1267      4               124              2.2        ERR069687
1         6         3               126              2.0        ERR124228
1204      1257      1               126              23.1       ERR124228
1220      1235      2               128              2.8        ERR065353
1184      1246      1               130              19.8       ERR069817
1247      1267      4               130              2.2        ERR069817
1220      1235      2               131              2.8        ERR065953
1         21        4               138              2.5        ERR124311
1204      1257      1               138              21.8       ERR124311
1184      1246      1               140              19.3       ERR068031
1247      1267      4               140              2.1        ERR068031
1184      1246      1               147              19.8       ERR129207
1247      1267      4               147              2.2        ERR129207
1220      1235      2               152              2.8        ERR069710
1184      1246      1               154              19.8       ERR129160
1247      1267      4               154              2.2        ERR129160
1184      1246      1               157              17.9       ERR065343
1247      1267      4               157              1.8        ERR065343
1184      1246      1               160              19.8       ERR129170
1247      1267      4               160              2.2        ERR129170
1184      1246      1               164              19.8       ERR068044
1247      1267      4               164              2.2        ERR068044
1184      1246      1               168              19.8       ERR129112
