2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
657       663       1               24               4.4        ERR129105
657       663       1               36               4.4        ERR129195
657       663       1               72               4.4        ERR065301
657       663       1               109              4.4        ERR065342
657       663       1               121              4.4        ERR069785
598       873       2               185              3.6        ERR067993
657       663       1               292              4.4        ERR067998
598       873       2               319              3.6        ERR069803
657       663       1               323              4.4        ERR124320
657       663       1               369              4.4        ERR069818
657       663       1               403              4.4        ERR069714
657       663       1               416              4.4        ERR129053
598       873       2               455              3.6        ERR069841
657       663       1               521              4.4        ERR069799
657       663       1               525              4.4        ERR068009
657       663       1               556              4.4        ERR069797
657       663       1               578              4.4        ERR069821
