3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
200       304       4               2                6.2        ERR065974
380       416       1               6                1.4        ERR129212
200       304       4               12               6.2        ERR065341
200       304       4               13               6.2        ERR129130
380       416       1               27               1.4        ERR069748
380       416       1               34               1.4        ERR069689
200       304       4               50               6.2        ERR065965
380       416       1               51               1.4        ERR129180
380       416       1               77               1.4        ERR068006
200       304       4               79               6.2        ERR124278
380       416       1               102              1.4        ERR069701
200       304       4               118              6.2        ERR065289
363       416       1               129              0.3        ERR067983
1         207       3               130              2.8        ERR065290
200       304       4               133              6.2        ERR065296
363       416       1               134              0.3        ERR067989
