2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         53        3               26               0.8        ERR069823
1         53        3               72               0.8        ERR067964
1         53        3               83               0.8        ERR069835
1         53        3               134              0.8        ERR069746
1         53        3               164              0.8        ERR069812
1         53        3               243              0.8        ERR065967
1         53        3               257              0.8        ERR065344
1         53        3               320              0.8        ERR065962
1         53        3               382              0.8        ERR069755
1         53        3               441              0.8        ERR069765
1         53        3               466              0.8        ERR124231
1         53        3               476              0.8        ERR069732
1         53        3               502              0.8        ERR065330
1         53        3               505              0.8        ERR069719
1         53        3               516              0.8        ERR069770
1         53        3               523              0.8        ERR069721
134       147       3               542              0.5        ERR068022
1         53        3               552              0.8        ERR069740
