7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
218       264       1               2                2.1        ERR065974
323       353       4               2                4.0        ERR065974
476       502       4               2                0.1        ERR065974
218       264       1               9                1.9        ERR069786
323       349       1               9                2.1        ERR069786
548       624       2               24               1.8        ERR129105
218       264       1               25               1.9        ERR124226
323       349       1               25               2.1        ERR124226
548       624       2               36               1.8        ERR129195
218       264       1               50               2.1        ERR065341
323       353       4               50               4.0        ERR065341
476       502       4               50               0.1        ERR065341
218       264       1               54               2.1        ERR129130
323       353       4               54               4.0        ERR129130
476       502       4               54               0.1        ERR129130
218       264       1               67               1.9        ERR069685
323       349       1               67               2.1        ERR069685
92        118       1               89               0.3        ERR129102
218       264       1               125              1.8        ERR124228
323       355       4               125              5.7        ERR124228
218       264       1               126              2.3        ERR129044
323       355       4               126              6.2        ERR129044
218       264       1               162              2.1        ERR065965
323       353       4               162              4.0        ERR065965
476       502       4               162              0.1        ERR065965
218       264       4               184              2.9        ERR067993
323       353       4               184              2.9        ERR067993
218       264       1               198              1.8        ERR067961
323       355       4               198              5.7        ERR067961
218       264       1               199              1.9        ERR069820
323       349       1               199              2.1        ERR069820
218       264       1               228              1.9        ERR129064
323       349       1               228              2.1        ERR129064
218       264       1               249              1.9        ERR069769
323       349       1               249              2.1        ERR069769
218       264       1               271              1.9        ERR069798
323       349       1               271              2.1        ERR069798
218       264       1               272              2.1        ERR124278
323       353       4               272              4.0        ERR124278
476       502       4               272              0.1        ERR124278
218       264       1               283              1.8        ERR124292
323       355       4               283              5.7        ERR124292
548       624       2               291              1.8        ERR067998
218       264       1               292              1.8        ERR124312
323       355       4               292              5.7        ERR124312
218       264       1               293              1.9        ERR065971
323       349       1               293              2.1        ERR065971
218       264       4               318              2.9        ERR069803
323       353       4               318              2.9        ERR069803
218       264       1               321              1.9        ERR129168
323       349       1               321              2.1        ERR129168
218       264       1               339              1.8        ERR069718
323       355       4               339              5.7        ERR069718
218       264       1               340              1.8        ERR124224
323       355       4               340              5.7        ERR124224
218       264       1               393              1.9        ERR129172
323       349       1               393              2.1        ERR129172
548       624       2               402              1.8        ERR069714
92        118       1               404              0.3        ERR129071
218       264       1               412              1.8        ERR124243
323       355       4               412              5.7        ERR124243
218       264       1               417              2.1        ERR065289
323       353       4               417              4.0        ERR065289
476       502       4               417              0.1        ERR065289
218       264       1               420              1.8        ERR129151
323       355       4               420              5.7        ERR129151
218       264       1               438              1.8        ERR124276
323       355       4               438              5.7        ERR124276
218       264       1               442              1.8        ERR129067
323       355       4               442              5.7        ERR129067
218       264       1               444              1.9        ERR068030
323       349       1               444              2.1        ERR068030
218       264       4               454              2.9        ERR069841
323       353       4               454              2.9        ERR069841
218       264       1               464              1.9        ERR065969
323       349       1               464              2.1        ERR065969
218       264       1               481              1.9        ERR069693
323       349       1               481              2.1        ERR069693
218       264       1               491              2.1        ERR065296
323       353       4               491              4.0        ERR065296
476       502       4               491              0.1        ERR065296
218       264       1               502              2.0        ERR129110
218       264       1               538              1.9        ERR069779
323       349       1               538              2.1        ERR069779
218       264       1               545              1.9        ERR129084
323       349       1               545              2.1        ERR129084
218       264       1               546              1.8        ERR129073
323       355       4               546              5.7        ERR129073
218       264       1               547              1.8        ERR069815
323       355       4               547              5.7        ERR069815
218       264       1               611              2.3        ERR129194
323       355       4               611              6.2        ERR129194
