3 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1189      1275      3               7                0.5        ERR124222
1189      1275      3               47               0.5        ERR129075
1189      1275      3               52               0.5        ERR069706
1189      1213      3               62               4.5        ERR069824
1189      1275      3               80               0.3        ERR129028
1189      1213      3               90               4.5        ERR069729
1189      1275      3               93               0.5        ERR069843
1189      1275      3               108              0.5        ERR124255
1061      1077      1               121              1.0        ERR069785
1189      1275      3               173              0.3        ERR129083
1189      1275      3               201              0.3        ERR129216
1189      1275      3               205              0.5        ERR065973
1189      1275      3               227              0.5        ERR069720
1189      1275      3               263              0.5        ERR068003
1         381       4               271              10.4       ERR068035
1189      1213      3               309              4.5        ERR069772
1189      1213      3               346              4.5        ERR069806
1189      1275      3               350              0.3        ERR129136
1189      1275      3               351              0.5        ERR129062
1189      1275      3               367              0.5        ERR124233
1189      1275      3               384              0.5        ERR069791
1         381       4               404              10.4       ERR068036
1189      1213      3               449              4.5        ERR069730
1189      1275      3               452              0.3        ERR129202
1189      1275      3               466              0.5        ERR069842
1189      1275      3               486              0.3        ERR129138
1189      1275      3               490              0.5        ERR129036
1189      1275      3               506              0.5        ERR069699
1189      1275      3               508              0.5        ERR069793
1189      1275      3               518              0.5        ERR129031
1189      1275      3               519              0.5        ERR129049
1189      1275      3               522              0.5        ERR067990
1061      1077      1               556              1.0        ERR069797
1189      1213      3               559              4.5        ERR069816
1189      1275      3               567              0.3        ERR129103
1189      1275      3               573              0.5        ERR069762
1061      1077      1               578              1.0        ERR069821
1189      1275      3               589              0.5        ERR067999
1189      1213      3               595              4.5        ERR065956
1189      1275      3               596              0.5        ERR129193
1189      1275      3               598              0.3        ERR069808
1189      1275      3               616              0.3        ERR129030
