33 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
398       415       5               2                7.9        ERR065974
1038      1117      3               4                4.2        ERR129037
552       766       8               7                12.0       ERR124222
976       1079      6               7                3.9        ERR124222
518       545       6               9                4.3        ERR069786
518       545       4               10               4.6        ERR129179
518       545       6               11               4.3        ERR129176
518       545       2               12               10.2       ERR069709
1038      1117      3               13               4.2        ERR067985
1038      1117      3               16               3.0        ERR069814
518       545       4               17               4.6        ERR124241
518       545       4               19               4.6        ERR124293
1         262       3               20               1.7        ERR069735
816       1222      6               23               4.8        ERR129029
963       1047      6               25               11.2       ERR124226
518       545       4               27               5.1        ERR069823
992       1123      3               27               1.6        ERR069823
948       1037      1               28               1.0        ERR124319
518       545       2               29               9.9        ERR068001
518       545       6               30               4.3        ERR129117
1038      1117      3               32               3.0        ERR068007
518       545       4               35               4.6        ERR069703
416       622       8               37               14.4       ERR065325
518       545       4               39               4.6        ERR129087
1         262       3               40               1.7        ERR069819
416       622       8               42               14.4       ERR065960
1038      1117      3               44               4.2        ERR065326
233       279       1               46               0.4        ERR124244
366       723       4               46               5.2        ERR124244
1114      1240      6               46               8.1        ERR124244
552       766       8               47               12.0       ERR129075
976       1079      6               47               3.9        ERR129075
1038      1117      3               48               4.2        ERR069713
398       415       5               50               7.9        ERR065341
552       766       8               52               12.0       ERR069706
976       1079      6               52               3.9        ERR069706
398       415       5               54               7.9        ERR129130
1         262       3               59               0.8        ERR129187
948       1037      1               59               1.9        ERR129187
479       588       7               62               0.9        ERR069824
589       723       1               62               5.2        ERR069824
518       545       6               67               4.3        ERR069685
518       545       4               69               4.6        ERR067962
1038      1117      3               70               3.0        ERR124257
1038      1117      3               71               4.2        ERR129127
700       747       5               73               8.8        ERR124287
1114      1222      7               73               7.3        ERR124287
518       545       4               75               5.1        ERR067964
992       1123      3               75               1.6        ERR067964
1038      1117      3               77               4.2        ERR069727
205       315       1               80               0.8        ERR129028
497       594       1               80               6.2        ERR129028
518       545       6               82               4.3        ERR129213
518       545       6               84               4.3        ERR129042
518       545       4               85               4.6        ERR129148
526       545       4               87               7.1        ERR069835
992       1123      3               87               1.7        ERR069835
700       747       5               88               8.8        ERR129146
1114      1222      7               88               7.3        ERR129146
575       622       7               89               3.5        ERR129102
479       588       7               90               0.9        ERR069729
589       723       1               90               5.2        ERR069729
552       766       8               93               12.0       ERR069843
976       1079      6               93               3.9        ERR069843
1038      1117      3               96               4.2        ERR069752
1038      1117      3               99               4.2        ERR129214
1         262       3               101              1.7        ERR124310
1038      1117      3               102              4.2        ERR068046
1038      1117      3               103              4.2        ERR129215
552       766       8               108              12.0       ERR124255
976       1079      6               108              3.9        ERR124255
518       545       6               110              4.3        ERR124235
1038      1117      3               111              4.2        ERR129159
518       545       2               116              10.2       ERR068005
518       545       4               117              4.6        ERR069749
816       1222      6               120              4.8        ERR129052
366       723       4               121              3.3        ERR069785
1114      1240      6               121              6.3        ERR069785
992       1008      1               122              3.9        ERR069792
1124      1222      6               122              0.3        ERR069792
963       975       5               123              0.1        ERR124271
976       1079      2               123              8.6        ERR124271
518       545       4               125              4.6        ERR124277
700       1261      5               126              6.9        ERR124228
698       757       1               127              4.1        ERR129044
879       962       5               127              4.2        ERR129044
1038      1261      5               127              9.9        ERR129044
518       545       2               128              10.2       ERR065353
518       545       4               129              4.6        ERR129074
518       545       2               131              10.2       ERR065953
698       1261      7               132              15.6       ERR129076
1038      1117      3               133              4.2        ERR129154
1038      1117      3               135              4.2        ERR068040
518       545       6               137              4.3        ERR129157
526       545       4               139              7.1        ERR069746
992       1123      3               139              1.7        ERR069746
992       1008      1               140              3.7        ERR068031
1124      1222      6               140              0.1        ERR068031
1038      1117      3               141              4.2        ERR067986
1038      1117      3               142              4.2        ERR124291
700       766       5               143              9.5        ERR129055
1114      1222      7               143              7.9        ERR129055
1038      1117      3               146              4.2        ERR069822
948       1037      1               148              1.0        ERR124288
1         262       3               150              1.7        ERR124218
518       545       2               152              10.2       ERR069710
1038      1117      3               153              4.2        ERR065310
518       545       4               155              4.6        ERR065300
1038      1117      3               156              3.0        ERR069789
518       545       2               159              10.2       ERR129027
1         262       3               161              1.7        ERR129048
398       415       5               163              7.9        ERR065965
605       845       4               166              0.3        ERR068016
526       545       4               167              6.5        ERR065324
526       545       4               171              7.1        ERR069812
992       1123      3               171              1.7        ERR069812
1038      1117      3               172              4.2        ERR124302
205       315       1               173              0.8        ERR129083
497       594       1               173              6.2        ERR129083
992       1008      1               174              3.9        ERR065354
1124      1222      6               174              0.3        ERR065354
605       845       4               177              0.3        ERR129066
526       545       4               179              6.5        ERR065329
526       545       4               181              6.5        ERR129200
526       545       4               185              6.1        ERR067993
518       545       6               186              4.3        ERR069708
479       588       7               189              0.9        ERR067974
589       723       1               189              5.2        ERR067974
1038      1117      3               191              4.2        ERR129210
526       545       4               195              6.5        ERR068019
