5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
907       1003      5               2                7.2        ERR065974
1093      1141      1               2                1.2        ERR065974
1187      1344      5               2                1.8        ERR065974
1277      1344      4               9                2.6        ERR069786
907       1003      5               50               7.2        ERR065341
1093      1141      1               50               1.2        ERR065341
1187      1344      5               50               1.8        ERR065341
907       1003      5               54               7.2        ERR129130
1093      1141      1               54               1.2        ERR129130
1187      1344      5               54               1.8        ERR129130
907       1003      5               163              7.2        ERR065965
1093      1141      1               163              1.2        ERR065965
1187      1344      5               163              1.8        ERR065965
907       1003      5               185              7.2        ERR067993
1093      1141      1               185              1.2        ERR067993
1187      1344      5               185              1.8        ERR067993
907       1003      5               273              7.2        ERR124278
1093      1141      1               273              1.2        ERR124278
1187      1344      5               273              1.8        ERR124278
907       1003      5               319              7.2        ERR069803
1093      1141      1               319              1.2        ERR069803
1187      1344      5               319              1.8        ERR069803
907       1003      5               418              7.2        ERR065289
1093      1141      1               418              1.2        ERR065289
1187      1344      5               418              1.8        ERR065289
907       1003      5               455              7.2        ERR069841
1093      1141      1               455              1.2        ERR069841
1187      1344      5               455              1.8        ERR069841
1         139       3               465              0.3        ERR065969
907       1003      5               492              7.2        ERR065296
1093      1141      1               492              1.2        ERR065296
1187      1344      5               492              1.8        ERR065296
