1 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
213       264       1               3                2.7        ERR129065
213       264       1               6                2.7        ERR124247
213       259       1               8                0.0        ERR065305
213       259       1               18               0.0        ERR069795
213       241       1               24               0.2        ERR129105
213       241       1               26               0.2        ERR129196
213       264       1               27               1.7        ERR069823
213       241       1               36               0.2        ERR129195
213       264       1               38               1.7        ERR124256
213       259       1               41               0.0        ERR129129
213       259       1               43               0.0        ERR069796
226       241       1               46               0.0        ERR124244
213       264       1               49               2.7        ERR069826
213       259       1               51               0.0        ERR069771
213       259       1               53               0.0        ERR065970
213       264       1               56               2.7        ERR129107
213       264       1               57               1.7        ERR069809
226       241       1               59               0.0        ERR129187
226       241       1               62               0.2        ERR069824
213       264       1               63               1.7        ERR068048
213       259       1               64               0.0        ERR065972
213       264       1               65               1.7        ERR129164
213       241       1               72               0.2        ERR065301
213       264       1               75               1.7        ERR067964
213       259       1               78               0.0        ERR129063
213       264       1               83               2.7        ERR129155
213       264       1               87               1.7        ERR069835
226       241       1               90               0.2        ERR069729
213       259       1               94               0.0        ERR124229
213       264       1               95               1.7        ERR129088
213       264       1               97               1.7        ERR065350
213       259       1               98               0.0        ERR129149
213       259       1               100              0.0        ERR069833
213       259       1               104              0.0        ERR129140
213       259       1               105              0.0        ERR069831
213       259       1               107              0.0        ERR124315
213       241       1               109              0.2        ERR065342
213       259       1               115              0.0        ERR069751
213       264       1               118              1.7        ERR067981
213       264       1               123              2.7        ERR124271
213       259       1               124              0.0        ERR069687
213       259       1               130              0.0        ERR069817
213       264       1               139              1.7        ERR069746
213       264       1               144              2.7        ERR069780
213       259       1               147              0.0        ERR129207
213       264       1               151              2.7        ERR068027
213       259       1               154              0.0        ERR129160
213       264       1               158              2.7        ERR069802
213       259       1               160              0.0        ERR129170
213       259       1               168              0.0        ERR129112
213       264       1               169              1.7        ERR129158
213       264       1               171              1.7        ERR069812
213       259       1               176              0.0        ERR068017
213       259       1               180              0.0        ERR124269
213       264       1               183              1.7        ERR068012
213       264       1               187              2.7        ERR129106
213       259       1               188              0.0        ERR069717
213       259       1               189              0.0        ERR067974
213       259       1               194              0.0        ERR069711
213       259       1               197              0.0        ERR129059
213       264       1               198              1.7        ERR065292
213       264       1               202              2.7        ERR129116
213       241       1               213              0.2        ERR129144
213       259       1               217              0.0        ERR067960
213       259       1               218              0.0        ERR068050
213       259       1               221              0.0        ERR129032
213       259       1               225              0.0        ERR065317
213       264       1               230              2.7        ERR069830
213       259       1               231              0.0        ERR069774
213       264       1               237              2.7        ERR129147
213       259       1               238              0.0        ERR069829
213       241       1               239              0.2        ERR129077
213       264       1               243              2.7        ERR129041
213       259       1               245              0.0        ERR129120
213       264       1               248              2.7        ERR065345
213       259       1               253              0.0        ERR129197
213       264       1               254              1.7        ERR065967
213       259       1               266              0.0        ERR069696
213       259       1               267              0.0        ERR129072
213       264       1               268              1.7        ERR065344
213       259       1               275              0.0        ERR067984
213       259       1               281              0.0        ERR069781
213       259       1               285              0.0        ERR129186
213       259       1               288              0.0        ERR069805
213       241       1               292              0.2        ERR067998
213       259       1               295              0.0        ERR129183
213       259       1               296              0.0        ERR068034
213       264       1               297              2.7        ERR065311
213       264       1               300              2.7        ERR067967
213       259       1               301              0.0        ERR069691
213       264       1               302              2.7        ERR129161
213       264       1               304              2.7        ERR124289
213       259       1               305              0.0        ERR129153
226       241       1               309              0.2        ERR069772
213       259       1               310              0.0        ERR124281
213       264       1               314              1.7        ERR069683
213       259       1               320              0.0        ERR124267
213       241       1               323              0.2        ERR124320
213       264       1               335              1.7        ERR065962
213       259       1               337              0.0        ERR129081
213       259       1               344              0.0        ERR129142
213       264       1               345              2.7        ERR124309
226       241       1               346              0.2        ERR069806
213       259       1               357              0.0        ERR124284
213       259       1               365              0.0        ERR065299
213       264       1               366              2.7        ERR129184
213       241       1               369              0.2        ERR069818
213       259       1               373              0.0        ERR129175
213       264       1               377              2.7        ERR068015
213       259       1               385              0.0        ERR124263
213       259       1               386              0.0        ERR069704
213       259       1               388              0.0        ERR129025
213       264       1               390              2.7        ERR069807
213       259       1               391              0.0        ERR129209
213       259       1               392              0.0        ERR069761
213       259       1               393              0.0        ERR129034
213       264       1               397              2.7        ERR065346
213       264       1               398              1.7        ERR069731
213       259       1               399              0.0        ERR069828
213       264       1               400              1.7        ERR069755
213       241       1               403              0.2        ERR069714
213       259       1               415              0.0        ERR129046
213       241       1               416              0.2        ERR129053
213       264       1               419              1.7        ERR124285
213       264       1               420              1.7        ERR129126
213       259       1               422              0.0        ERR124225
213       259       1               424              0.0        ERR068011
213       264       1               429              2.7        ERR069743
213       264       1               430              2.7        ERR067980
213       259       1               433              0.0        ERR065288
213       259       1               437              0.0        ERR129091
213       259       1               440              0.0        ERR129118
213       264       1               441              2.7        ERR065318
213       241       1               442              0.2        ERR068010
213       259       1               448              0.0        ERR065291
226       241       1               449              0.2        ERR069730
213       264       1               456              2.7        ERR065955
213       259       1               458              0.0        ERR129121
213       264       1               462              1.7        ERR069765
213       259       1               463              0.0        ERR129123
213       259       1               469              0.0        ERR129174
213       241       1               475              0.2        ERR129182
213       264       1               479              1.7        ERR065347
213       264       1               481              2.7        ERR065322
213       259       1               487              0.0        ERR065337
213       264       1               489              1.7        ERR124231
213       264       1               500              1.7        ERR069732
213       264       1               501              2.7        ERR129208
213       259       1               502              0.0        ERR124251
213       259       1               504              0.0        ERR065975
213       259       1               510              0.0        ERR124234
213       259       1               512              0.0        ERR068038
213       259       1               515              0.0        ERR129125
213       259       1               516              0.0        ERR069705
213       259       1               517              0.0        ERR065328
213       241       1               521              0.2        ERR069799
213       264       1               523              2.7        ERR069694
213       264       1               527              1.7        ERR065330
213       259       1               530              0.0        ERR124313
213       259       1               531              0.0        ERR069758
213       264       1               532              1.7        ERR069719
213       259       1               535              0.0        ERR124280
213       264       1               538              2.7        ERR124245
213       259       1               540              0.0        ERR129033
213       264       1               543              1.7        ERR069770
