11 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
122       252       3               2                4.8        ERR065974
1         46        1               4                22.4       ERR129037
332       682       2               4                1.9        ERR129037
122       261       3               5                5.6        ERR069700
638       717       6               6                0.4        ERR124247
1         357       3               9                2.3        ERR069786
147       261       3               10               1.2        ERR129179
410       442       2               10               7.2        ERR129179
1         46        1               13               22.4       ERR067985
332       682       2               13               1.9        ERR067985
122       261       3               16               5.6        ERR069814
147       261       3               17               1.2        ERR124241
410       442       2               17               7.2        ERR124241
147       261       3               19               1.2        ERR124293
410       442       2               19               7.2        ERR124293
1         357       3               20               2.3        ERR069735
122       261       3               22               5.6        ERR067966
1         357       3               27               1.9        ERR069823
122       261       3               32               5.6        ERR068007
122       261       3               34               5.6        ERR067969
147       261       3               35               1.2        ERR069703
410       442       2               35               7.2        ERR069703
147       261       3               39               1.2        ERR129087
410       442       2               39               7.2        ERR129087
122       261       3               40               5.6        ERR069819
1         46        1               44               22.4       ERR065326
332       682       2               44               1.9        ERR065326
1         357       3               45               2.3        ERR069712
1         46        1               48               22.4       ERR069713
332       682       2               48               1.9        ERR069713
122       256       3               50               4.4        ERR065341
701       710       2               52               6.8        ERR069706
122       256       3               54               4.4        ERR129130
122       261       3               60               5.6        ERR124314
122       261       3               62               4.3        ERR069824
1         357       3               65               1.3        ERR129164
122       261       3               67               5.6        ERR069685
147       261       3               69               1.2        ERR067962
410       442       2               69               7.2        ERR067962
122       261       3               70               5.6        ERR124257
1         46        1               71               22.4       ERR129127
332       682       2               71               1.9        ERR129127
1         50        4               73               18.7       ERR124287
332       682       2               73               1.7        ERR124287
122       261       3               74               5.6        ERR068025
1         357       3               75               1.9        ERR067964
122       261       3               76               5.6        ERR069811
1         46        1               77               22.4       ERR069727
332       682       2               77               1.9        ERR069727
1         46        1               79               22.4       ERR065332
332       682       2               79               1.9        ERR065332
1         357       3               80               1.9        ERR129028
147       261       3               85               1.2        ERR129148
410       442       2               85               7.2        ERR129148
1         357       3               87               1.9        ERR069835
1         50        4               88               18.7       ERR129146
332       682       2               88               1.7        ERR129146
122       261       3               90               4.3        ERR069729
122       261       3               91               5.6        ERR129152
1         357       3               95               1.3        ERR129088
1         46        1               96               22.4       ERR069752
332       682       2               96               1.9        ERR069752
1         46        1               99               22.4       ERR129214
332       682       2               99               1.9        ERR129214
1         46        1               102              22.4       ERR068046
332       682       2               102              1.9        ERR068046
1         46        1               103              22.4       ERR129215
332       682       2               103              1.9        ERR129215
1         46        1               111              22.4       ERR129159
332       682       2               111              1.9        ERR129159
147       261       3               117              1.2        ERR069749
