5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
418       579       5               12               4.7        ERR069709
616       664       5               12               1.0        ERR069709
742       783       2               12               1.7        ERR069709
418       579       5               29               4.7        ERR068001
616       664       5               29               1.0        ERR068001
742       783       2               29               1.7        ERR068001
418       579       5               128              4.7        ERR065353
616       664       5               128              1.0        ERR065353
742       783       2               128              1.7        ERR065353
418       579       5               131              4.7        ERR065953
616       664       5               131              1.0        ERR065953
742       783       2               131              1.7        ERR065953
418       579       5               152              4.7        ERR069710
616       664       5               152              1.0        ERR069710
742       783       2               152              1.7        ERR069710
418       579       5               220              4.7        ERR068004
616       664       5               220              1.0        ERR068004
742       783       2               220              1.7        ERR068004
418       579       5               256              4.7        ERR069734
616       664       5               256              1.0        ERR069734
742       783       2               256              1.7        ERR069734
418       579       5               260              4.7        ERR129092
616       664       5               260              1.0        ERR129092
742       783       2               260              1.7        ERR129092
104       114       1               276              1.1        ERR069782
418       579       5               343              4.7        ERR069827
616       664       5               343              1.0        ERR069827
742       783       2               343              1.7        ERR069827
629       783       4               378              4.8        ERR129128
418       579       5               476              4.7        ERR069788
616       664       5               476              1.0        ERR069788
742       783       2               476              1.7        ERR069788
418       579       5               478              4.7        ERR069784
616       664       5               478              1.0        ERR069784
742       783       2               478              1.7        ERR069784
418       579       5               513              4.7        ERR068043
616       664       5               513              1.0        ERR068043
742       783       2               513              1.7        ERR068043
