2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
41        64        1               2                0.7        ERR065974
100       217       4               2                6.8        ERR065974
41        64        1               50               0.7        ERR065341
100       217       4               50               6.8        ERR065341
41        64        1               54               0.7        ERR129130
100       217       4               54               6.8        ERR129130
41        64        1               163              0.7        ERR065965
100       217       4               163              6.8        ERR065965
41        64        1               273              0.7        ERR124278
100       217       4               273              6.8        ERR124278
41        64        1               418              0.7        ERR065289
100       217       4               418              6.8        ERR065289
41        64        1               492              0.7        ERR065296
100       217       4               492              6.8        ERR065296
