12 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
838       1028      2               1                13.9       ERR069738
1         104       4               3                0.2        ERR129065
637       771       5               4                5.7        ERR129037
772       830       3               4                3.0        ERR129037
870       1028      2               4                8.5        ERR129037
838       1055      2               5                12.5       ERR069700
1174      1263      3               5                7.4        ERR069700
806       837       3               6                4.4        ERR124247
838       869       2               6                7.0        ERR124247
838       1028      2               12               13.1       ERR069709
637       771       5               13               5.7        ERR067985
772       830       3               13               3.0        ERR067985
870       1028      2               13               8.5        ERR067985
607       771       5               14               7.1        ERR129212
772       830       3               14               4.0        ERR129212
806       837       3               15               4.2        ERR068037
838       869       2               15               6.7        ERR068037
1174      1238      5               15               4.7        ERR068037
1204      1263      1               16               10.2       ERR069814
1204      1263      1               20               10.2       ERR069735
838       948       2               21               12.9       ERR069773
1174      1263      3               21               5.9        ERR069773
838       1055      2               22               12.5       ERR067966
1174      1263      3               22               7.4        ERR067966
1         104       4               23               0.8        ERR129029
838       1055      2               24               11.7       ERR129105
1174      1263      3               24               5.2        ERR129105
607       771       5               25               7.0        ERR124226
772       830       3               25               4.0        ERR124226
1174      1263      3               25               7.3        ERR124226
838       1055      2               26               12.5       ERR129196
1174      1263      3               26               5.6        ERR129196
838       1028      2               27               13.1       ERR069823
838       1028      2               29               13.1       ERR068001
1         104       4               30               0.8        ERR129117
838       1028      2               31               13.9       ERR069764
1204      1263      1               32               10.2       ERR068007
838       1055      2               34               12.5       ERR067969
1174      1263      3               34               7.4        ERR067969
838       1055      2               36               11.7       ERR129195
1174      1263      3               36               5.2        ERR129195
838       1028      2               37               13.9       ERR065325
838       1028      2               38               13.1       ERR124256
1204      1263      1               40               10.2       ERR069819
838       1028      2               42               13.9       ERR065960
637       771       5               44               5.7        ERR065326
772       830       3               44               3.0        ERR065326
870       1028      2               44               8.5        ERR065326
838       1028      2               45               13.1       ERR069712
1174      1263      4               46               9.7        ERR124244
637       771       5               48               5.7        ERR069713
772       830       3               48               3.0        ERR069713
870       1028      2               48               8.5        ERR069713
1         104       4               49               0.2        ERR069826
838       1028      2               52               13.1       ERR069706
838       1028      2               55               13.9       ERR129096
1         104       4               56               0.8        ERR129107
838       1028      2               57               13.1       ERR069809
838       948       2               58               12.9       ERR065302
1174      1263      3               58               5.9        ERR065302
838       1028      2               59               13.1       ERR129187
838       1055      2               60               12.5       ERR124314
1174      1263      3               60               7.4        ERR124314
806       837       3               61               4.2        ERR069686
838       869       2               61               6.7        ERR069686
1174      1238      5               61               4.7        ERR069686
801       816       5               62               1.5        ERR069824
817       830       3               62               1.8        ERR069824
838       1028      2               63               13.1       ERR068048
838       1028      2               65               13.1       ERR129164
806       837       3               66               4.2        ERR069688
838       869       2               66               6.7        ERR069688
1174      1238      5               66               4.7        ERR069688
838       1028      2               68               13.9       ERR124307
1204      1263      1               70               10.2       ERR124257
637       771       5               71               5.7        ERR129127
772       830       3               71               3.0        ERR129127
870       1028      2               71               8.5        ERR129127
838       1055      2               72               12.5       ERR065301
1174      1263      3               72               5.6        ERR065301
1         104       4               73               0.8        ERR124287
838       1028      2               74               14.7       ERR068025
1         104       4               75               0.2        ERR067964
838       1028      2               76               14.7       ERR069811
637       771       5               77               5.7        ERR069727
772       830       3               77               3.0        ERR069727
870       1028      2               77               8.5        ERR069727
607       771       5               79               7.0        ERR065332
772       830       3               79               4.0        ERR065332
1174      1263      3               79               7.3        ERR065332
806       837       3               80               4.4        ERR129028
838       869       2               80               7.0        ERR129028
1         104       4               83               0.8        ERR129155
838       948       2               86               12.9       ERR129040
1174      1263      3               86               5.9        ERR129040
838       1028      2               87               13.1       ERR069835
1         104       4               88               0.8        ERR129146
838       1028      2               89               13.1       ERR129102
817       830       3               90               1.6        ERR069729
838       1028      2               91               14.7       ERR129152
607       771       5               92               7.1        ERR069748
772       830       3               92               4.0        ERR069748
838       1028      2               95               13.1       ERR129088
637       771       5               96               5.7        ERR069752
772       830       3               96               3.0        ERR069752
870       1028      2               96               8.5        ERR069752
838       1028      2               97               13.1       ERR065350
637       771       5               99               5.7        ERR129214
772       830       3               99               3.0        ERR129214
870       1028      2               99               8.5        ERR129214
1204      1263      1               101              8.5        ERR124310
637       771       5               102              5.7        ERR068046
772       830       3               102              3.0        ERR068046
870       1028      2               102              8.5        ERR068046
637       771       5               103              5.7        ERR129215
772       830       3               103              3.0        ERR129215
870       1028      2               103              8.5        ERR129215
838       1028      2               106              13.1       ERR068014
838       1055      2               109              12.5       ERR065342
1174      1263      3               109              5.6        ERR065342
637       771       5               111              5.7        ERR129159
772       830       3               111              3.0        ERR129159
870       1028      2               111              8.5        ERR129159
838       1028      2               112              13.9       ERR129204
838       1028      2               113              13.1       ERR129094
607       771       5               114              7.1        ERR069689
