5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
637       730       4               5                0.1        ERR069700
295       664       3               6                1.0        ERR124247
637       730       4               15               0.1        ERR067966
637       730       4               17               0.1        ERR129105
637       730       4               19               0.1        ERR129196
637       730       4               23               0.1        ERR067969
637       730       4               24               0.1        ERR129195
637       730       4               38               0.1        ERR124314
295       664       3               52               1.5        ERR129102
637       730       4               96               0.1        ERR069787
637       730       4               102              0.1        ERR069744
637       730       4               112              0.1        ERR069825
637       730       4               115              0.1        ERR129144
637       696       4               129              2.1        ERR129077
1         133       3               143              10.4       ERR129181
394       696       4               143              4.8        ERR129181
637       730       4               157              0.1        ERR067998
637       730       4               172              0.1        ERR124320
637       730       4               206              0.1        ERR069818
637       730       4               211              0.1        ERR129128
637       730       4               220              0.1        ERR069714
295       664       3               222              1.5        ERR129071
637       730       4               228              0.1        ERR067975
637       730       4               229              0.1        ERR129053
1         97        3               232              22.4       ERR129151
394       552       4               232              16.7       ERR129151
637       730       4               243              0.1        ERR068010
637       730       4               246              0.1        ERR069763
637       730       4               261              0.1        ERR129182
637       730       4               274              0.1        ERR069747
637       730       4               284              0.1        ERR069799
637       730       4               288              0.1        ERR124303
1         97        3               297              22.4       ERR069815
394       552       4               297              16.7       ERR069815
496       514       2               298              5.3        ERR069840
637       730       4               313              0.1        ERR065963
