4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
325       396       2               6                0.0        ERR124247
971       981       3               8                4.1        ERR065305
971       979       3               9                4.9        ERR069786
368       396       2               11               0.4        ERR129176
966       981       3               14               5.8        ERR129212
368       396       2               18               0.7        ERR069795
368       396       2               30               0.4        ERR129117
971       981       3               33               4.1        ERR068008
971       981       3               40               4.1        ERR069819
368       396       2               41               0.7        ERR129129
971       981       3               43               4.1        ERR069796
971       981       3               51               4.1        ERR069771
368       396       2               53               0.7        ERR065970
843       959       4               62               1.0        ERR069824
971       979       3               67               4.9        ERR069685
971       981       3               78               4.1        ERR129063
368       396       2               81               0.7        ERR065287
368       396       2               82               0.4        ERR129213
368       396       2               84               0.4        ERR129042
843       959       4               90               1.0        ERR069729
966       981       3               92               5.8        ERR069748
368       396       2               94               0.7        ERR124229
368       396       2               98               0.7        ERR129149
368       396       2               100              0.7        ERR069833
971       981       3               104              4.1        ERR129140
971       981       3               105              4.1        ERR069831
971       981       3               106              4.5        ERR068014
971       981       3               107              4.1        ERR124315
368       396       2               110              0.4        ERR124235
971       981       3               113              4.5        ERR129094
966       981       3               114              5.8        ERR069689
368       396       2               115              0.7        ERR069751
971       981       3               116              4.1        ERR068005
949       981       3               122              1.9        ERR069792
368       396       2               123              0.6        ERR124271
368       396       2               124              0.7        ERR069687
383       396       2               127              0.9        ERR129044
971       981       3               130              4.1        ERR069817
368       396       2               137              0.4        ERR129157
949       981       3               140              1.9        ERR068031
368       396       2               147              0.7        ERR129207
971       981       3               150              4.2        ERR124218
971       981       3               154              4.1        ERR129160
971       981       3               159              4.1        ERR129027
971       981       3               160              4.1        ERR129170
368       396       2               164              0.7        ERR068044
966       981       3               165              5.8        ERR129180
971       981       3               168              4.1        ERR129112
949       981       3               174              1.9        ERR065354
971       981       3               176              4.1        ERR068017
971       981       3               180              4.1        ERR124269
924       981       6               185              14.7       ERR067993
368       396       2               186              0.4        ERR069708
971       981       3               188              4.1        ERR069717
971       981       3               192              4.1        ERR129108
368       396       2               194              0.7        ERR069711
971       981       3               197              4.1        ERR129059
971       981       3               200              4.1        ERR069820
368       396       2               217              0.7        ERR067960
368       396       2               221              0.7        ERR129032
971       981       3               225              4.1        ERR065317
843       959       4               226              1.0        ERR069834
368       396       2               231              0.7        ERR069774
971       981       3               232              4.5        ERR129206
368       396       2               238              0.7        ERR069829
368       396       2               243              0.6        ERR129041
971       981       3               245              4.1        ERR129120
971       981       3               253              4.1        ERR129197
368       396       2               257              0.4        ERR129167
971       981       3               266              4.1        ERR069696
971       981       3               267              4.1        ERR129072
966       981       3               270              5.8        ERR068006
971       979       3               272              4.9        ERR069798
971       981       3               275              4.2        ERR067984
368       396       2               278              0.7        ERR068045
971       981       3               281              4.1        ERR069781
966       981       3               282              5.8        ERR069832
368       396       2               285              0.7        ERR129186
368       396       2               286              0.4        ERR124308
368       396       2               287              0.4        ERR129043
971       981       3               288              4.1        ERR069805
368       396       2               289              0.7        ERR124220
971       979       3               294              4.9        ERR065971
971       981       3               295              4.1        ERR129183
368       396       2               296              0.7        ERR068034
368       396       2               301              0.7        ERR069691
966       981       3               303              5.8        ERR069716
368       396       2               304              0.6        ERR124289
971       981       3               305              4.1        ERR129153
843       959       4               309              1.0        ERR069772
971       981       3               310              4.1        ERR124281
966       981       3               311              5.8        ERR069750
368       396       2               313              0.4        ERR124227
924       981       6               319              14.7       ERR069803
368       396       2               320              0.7        ERR124267
971       979       3               322              4.9        ERR129168
368       396       2               326              0.4        ERR065303
949       981       3               329              1.9        ERR069692
971       981       3               331              4.1        ERR069759
949       981       3               332              1.9        ERR069723
971       981       3               336              4.1        ERR069745
368       396       2               337              0.7        ERR129081
971       981       3               344              4.1        ERR129142
368       396       2               345              0.6        ERR124309
843       959       4               346              1.0        ERR069806
971       981       3               349              4.1        ERR069741
971       981       3               357              4.1        ERR124284
966       981       3               361              5.8        ERR069701
368       396       2               366              0.6        ERR129184
368       396       2               373              0.9        ERR129175
368       396       2               382              0.4        ERR068023
368       396       2               385              0.7        ERR124263
368       396       2               386              0.7        ERR069704
971       981       3               388              4.1        ERR129025
971       981       3               391              4.1        ERR129209
368       396       2               393              0.7        ERR129034
971       979       3               394              4.9        ERR129172
368       396       2               399              0.7        ERR069828
949       981       3               407              1.9        ERR069697
971       981       3               409              4.1        ERR069838
368       396       2               420              0.4        ERR129151
368       396       2               421              0.7        ERR124225
971       981       3               423              4.1        ERR068011
368       396       2               427              0.3        ERR129082
971       981       3               433              4.2        ERR124258
368       396       2               436              0.6        ERR129091
971       981       3               439              4.1        ERR129118
368       396       2               440              0.6        ERR065318
971       979       3               444              4.8        ERR068030
368       396       2               447              0.7        ERR065291
843       959       4               448              1.0        ERR069730
924       981       6               454              14.7       ERR069841
971       981       3               462              4.1        ERR129123
971       979       3               464              4.9        ERR065969
949       981       3               467              1.9        ERR069810
966       981       3               476              5.8        ERR067983
966       981       3               481              5.6        ERR069693
368       396       2               486              0.7        ERR065337
966       981       3               495              5.8        ERR067989
368       396       2               501              0.7        ERR124251
971       979       3               502              4.9        ERR129110
368       396       2               503              0.7        ERR065975
971       981       3               509              4.1        ERR124234
368       396       2               511              0.7        ERR068038
368       396       2               515              0.7        ERR069705
971       981       3               516              4.1        ERR065328
971       981       3               534              4.1        ERR124280
971       979       3               538              4.9        ERR069779
971       981       3               543              4.1        ERR069684
971       981       3               544              4.2        ERR124306
971       981       3               545              4.1        ERR129084
368       396       2               547              0.5        ERR069815
368       396       2               554              0.7        ERR129190
368       396       2               556              0.4        ERR069757
843       959       4               558              1.0        ERR069816
971       981       3               560              4.1        ERR069753
971       981       3               563              4.1        ERR069776
971       981       3               569              4.1        ERR129115
971       981       3               574              4.1        ERR069794
971       981       3               575              4.1        ERR124295
368       396       2               579              0.7        ERR065340
971       981       3               587              4.1        ERR068024
971       981       3               589              4.1        ERR065323
368       396       2               593              0.7        ERR065319
843       959       4               594              1.0        ERR065956
971       981       3               601              4.2        ERR065312
971       981       3               603              4.1        ERR067979
971       981       3               604              4.5        ERR129095
971       981       3               609              4.1        ERR124270
383       396       2               611              0.9        ERR129194
