62 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
938       1671      1               1                16.2       ERR069738
1672      1713      2               1                7.6        ERR069738
2859      3028      6               2                29.6       ERR065974
3029      3543      7               2                27.5       ERR065974
1621      1713      6               5                30.9       ERR069700
3358      3543      7               5                4.8        ERR069700
2204      2689      1               6                14.0       ERR124247
1899      2086      6               7                23.3       ERR124222
2087      2155      5               7                26.6       ERR124222
2156      2725      6               7                37.0       ERR124222
1417      1641      7               9                13.0       ERR069786
1642      1713      2               9                30.3       ERR069786
1714      1743      8               9                11.6       ERR069786
1744      1849      2               9                0.0        ERR069786
1850      1881      8               9                4.5        ERR069786
1882      2039      3               9                29.2       ERR069786
2040      2091      7               9                8.3        ERR069786
2181      2313      2               9                14.3       ERR069786
2314      2466      4               9                0.5        ERR069786
2467      2527      5               9                16.4       ERR069786
2528      2734      3               9                24.6       ERR069786
2859      2970      6               10               19.2       ERR129179
2971      3196      4               10               32.9       ERR129179
3271      3543      7               11               7.3        ERR129176
1160      1809      2               12               1.9        ERR069709
1899      2066      3               12               17.1       ERR069709
2067      2125      2               12               2.2        ERR069709
2126      2330      8               12               9.1        ERR069709
2331      2499      4               12               5.6        ERR069709
2616      2725      3               12               3.4        ERR069709
2488      2557      6               14               21.9       ERR129212
2558      2698      5               14               19.4       ERR129212
3286      3543      7               14               10.3       ERR129212
938       1671      1               15               16.2       ERR068037
1672      1713      2               15               7.6        ERR068037
2859      2970      6               17               18.4       ERR124241
2971      3196      4               17               31.9       ERR124241
2859      2970      6               19               18.4       ERR124293
2971      3196      4               19               31.9       ERR124293
3473      3543      6               20               0.3        ERR069735
1160      1809      2               21               3.5        ERR069773
1899      2066      3               21               19.1       ERR069773
2067      2125      2               21               2.8        ERR069773
2126      2330      8               21               10.8       ERR069773
2331      2499      4               21               6.9        ERR069773
1621      1713      6               22               30.9       ERR067966
3358      3543      7               22               4.8        ERR067966
3271      3543      7               28               7.3        ERR124319
1160      1809      2               29               1.9        ERR068001
1899      2066      3               29               17.1       ERR068001
2067      2125      2               29               2.2        ERR068001
2126      2330      8               29               9.1        ERR068001
2331      2499      4               29               5.6        ERR068001
2616      2725      3               29               3.4        ERR068001
3271      3543      7               30               7.3        ERR129117
1637      1671      2               31               28.1       ERR069764
2810      3036      1               31               11.7       ERR069764
3037      3061      2               31               4.9        ERR069764
3062      3285      1               31               28.6       ERR069764
3286      3472      5               31               29.7       ERR069764
1621      1713      6               34               30.9       ERR067969
3358      3543      7               34               4.8        ERR067969
2859      2970      6               35               18.4       ERR069703
2971      3196      4               35               31.9       ERR069703
1637      1671      2               37               27.6       ERR065325
2810      3036      1               37               11.1       ERR065325
3037      3061      2               37               4.7        ERR065325
3062      3285      1               37               27.7       ERR065325
3286      3472      5               37               28.9       ERR065325
