5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
890       1041      3               1                9.4        ERR124226
890       1041      3               10               9.4        ERR069769
721       875       5               15               12.2       ERR129151
876       937       1               15               3.6        ERR129151
1005      1136      2               15               18.4       ERR129151
890       1041      3               17               11.9       ERR124258
721       884       5               25               12.4       ERR069815
885       937       1               25               4.7        ERR069815
989       1000      1               25               0.4        ERR069815
1001      1136      2               25               18.8       ERR069815
