12 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
294       494       6               33               32.7       ERR068008
101       223       6               75               18.6       ERR067964
349       398       5               75               24.6       ERR067964
294       494       6               192              32.7       ERR129108
338       502       3               209              32.9       ERR069825
1         253       5               223              1.9        ERR068041
294       494       6               226              32.7       ERR069834
1         109       5               246              1.0        ERR129061
1         241       5               276              2.0        ERR069782
1         109       5               283              1.0        ERR065320
294       494       6               336              32.7       ERR069745
1         109       5               353              1.0        ERR068032
1         287       5               357              0.3        ERR124284
1         103       5               384              5.6        ERR069791
101       176       6               409              17.5       ERR069838
209       277       5               409              4.9        ERR069838
388       519       4               430              8.8        ERR067980
1         287       4               433              0.0        ERR065288
402       519       3               433              10.1       ERR065288
101       160       6               435              12.1       ERR065314
161       247       2               435              4.1        ERR065314
248       287       1               435              2.2        ERR065314
1         103       5               466              5.6        ERR069842
101       160       6               497              12.1       ERR129078
161       247       2               497              4.1        ERR129078
248       287       1               497              2.2        ERR129078
101       223       6               500              18.6       ERR069732
349       398       5               500              24.6       ERR069732
1         103       5               508              5.6        ERR069793
1         109       3               528              1.0        ERR129060
404       466       2               535              12.0       ERR124280
1         109       3               563              1.0        ERR068049
