11 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1067      1140      2               1                5.8        ERR069738
1149      1449      4               1                12.4       ERR069738
947       1110      4               6                30.4       ERR069786
1127      1282      2               6                40.7       ERR069786
1346      1449      2               6                24.8       ERR069786
1067      1140      2               10               5.8        ERR068037
1149      1449      4               10               12.4       ERR068037
438       957       4               14               5.4        ERR129029
1067      1140      2               29               5.8        ERR129096
1149      1449      4               29               12.4       ERR129096
1067      1140      2               32               5.8        ERR069686
1149      1449      4               32               12.4       ERR069686
1067      1140      2               33               5.8        ERR069688
1149      1449      4               33               12.4       ERR069688
947       1110      4               34               30.4       ERR069685
1127      1282      2               34               40.7       ERR069685
1346      1449      2               34               24.8       ERR069685
1067      1140      2               35               5.8        ERR124307
1149      1449      4               35               12.4       ERR124307
944       1140      2               39               41.4       ERR065301
947       1110      4               40               29.5       ERR068025
1127      1282      2               40               39.8       ERR068025
1346      1449      2               40               24.1       ERR068025
947       1110      4               42               29.5       ERR069811
1127      1282      2               42               39.8       ERR069811
1346      1449      2               42               24.1       ERR069811
944       1140      2               45               42.1       ERR065332
947       1110      4               50               29.5       ERR129152
1127      1282      2               50               39.8       ERR129152
1346      1449      2               50               24.1       ERR129152
947       1110      4               53               29.5       ERR124310
1127      1282      2               53               39.8       ERR124310
1346      1449      2               53               24.1       ERR124310
944       1140      2               60               41.4       ERR065342
1067      1140      2               62               5.8        ERR129204
1149      1449      4               62               12.4       ERR129204
1067      1140      2               65               5.8        ERR067996
1149      1449      4               65               12.4       ERR067996
438       957       4               66               5.4        ERR129052
818       1140      2               67               23.2       ERR069785
947       1110      4               69               29.5       ERR129044
1127      1282      2               69               39.8       ERR129044
1346      1449      2               69               24.1       ERR129044
944       1140      2               75               42.1       ERR069725
1084      1140      2               77               5.3        ERR124311
1236      1287      2               77               8.0        ERR124311
1340      1449      4               77               24.8       ERR124311
947       1110      4               81               29.5       ERR065327
1127      1282      2               81               39.8       ERR065327
1346      1449      2               81               24.1       ERR065327
944       1140      2               83               42.1       ERR129026
1067      1140      2               90               5.8        ERR065343
1149      1449      4               90               12.4       ERR065343
947       1110      4               92               29.5       ERR129027
1127      1282      2               92               39.8       ERR129027
1346      1449      2               92               24.1       ERR129027
947       1110      4               94               29.5       ERR129048
1127      1282      2               94               39.8       ERR129048
1346      1449      2               94               24.1       ERR129048
754       858       6               95               20.7       ERR068016
859       1078      4               95               22.5       ERR068016
1184      1449      4               95               12.4       ERR068016
754       858       6               104              20.7       ERR129066
859       1078      4               104              22.5       ERR129066
1184      1449      4               104              12.4       ERR129066
947       1110      4               105              29.5       ERR129039
1127      1282      2               105              39.8       ERR129039
1346      1449      2               105              24.1       ERR129039
1067      1140      2               109              5.8        ERR067995
1149      1449      4               109              12.4       ERR067995
944       1140      2               110              42.1       ERR124274
1067      1140      2               116              5.8        ERR129099
1149      1449      4               116              12.4       ERR129099
1309      1327      5               119              5.0        ERR069820
947       1110      4               122              29.5       ERR065309
1127      1282      2               122              39.8       ERR065309
1346      1449      2               122              24.1       ERR065309
944       1140      2               123              42.1       ERR124283
944       1140      2               124              42.1       ERR065293
754       858       6               126              20.7       ERR065304
859       1078      4               126              22.5       ERR065304
1184      1449      4               126              12.4       ERR065304
947       1110      4               127              29.5       ERR124232
1127      1282      2               127              39.8       ERR124232
1346      1449      2               127              24.1       ERR124232
1067      1140      2               130              5.8        ERR124248
1149      1449      4               130              12.4       ERR124248
848       1140      2               136              24.9       ERR069830
944       1140      2               140              42.1       ERR068026
944       1140      2               142              41.4       ERR129077
947       1110      4               143              28.7       ERR067994
1127      1282      2               143              38.9       ERR067994
1346      1449      2               143              23.4       ERR067994
1067      1140      2               145              5.8        ERR065338
1149      1449      4               145              12.4       ERR065338
944       1140      2               146              42.1       ERR065297
944       1140      2               148              42.1       ERR129061
438       963       4               149              5.2        ERR124219
947       1110      4               151              29.5       ERR124305
1127      1282      2               151              39.8       ERR124305
1346      1449      2               151              24.1       ERR124305
947       1110      4               154              29.5       ERR124223
1127      1282      2               154              39.8       ERR124223
1346      1449      2               154              24.1       ERR124223
947       1110      4               164              29.5       ERR129111
1127      1282      2               164              39.8       ERR129111
1346      1449      2               164              24.1       ERR129111
947       1110      4               165              30.4       ERR069798
1127      1282      2               165              40.7       ERR069798
1346      1449      2               165              24.8       ERR069798
754       858       6               169              20.7       ERR065959
859       1078      4               169              22.5       ERR065959
1184      1449      4               169              12.4       ERR065959
944       1140      2               171              42.1       ERR065320
243       305       6               172              0.4        ERR129043
306       383       3               172              4.7        ERR129043
838       1140      2               174              23.7       ERR069800
947       1110      4               177              30.4       ERR065971
1127      1282      2               177              40.7       ERR065971
1346      1449      2               177              24.8       ERR065971
1067      1140      2               179              5.8        ERR069767
1149      1449      4               179              12.4       ERR069767
1084      1140      2               183              5.1        ERR129057
1236      1287      2               183              7.8        ERR129057
1346      1449      4               183              25.5       ERR129057
277       383       3               186              4.7        ERR124227
947       1110      4               187              29.5       ERR124253
1127      1282      2               187              39.8       ERR124253
1346      1449      2               187              24.1       ERR124253
944       1140      2               188              42.1       ERR069724
838       1140      2               189              23.7       ERR065966
947       1110      4               190              29.5       ERR124254
