7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
859       993       4               7                1.7        ERR124222
907       965       4               21               4.8        ERR069773
368       519       3               24               17.1       ERR129105
926       965       2               24               1.1        ERR129105
368       519       3               26               17.1       ERR129196
926       965       2               26               1.1        ERR129196
368       519       3               36               17.1       ERR129195
926       965       2               36               1.1        ERR129195
907       965       2               37               0.4        ERR065325
907       965       2               42               0.4        ERR065960
584       590       4               46               5.3        ERR124244
859       993       4               47               1.7        ERR129075
859       993       4               52               1.7        ERR069706
907       965       4               58               4.8        ERR065302
368       519       3               72               17.1       ERR065301
926       965       2               72               1.1        ERR065301
448       993       4               79               1.0        ERR065332
630       993       5               80               14.3       ERR129028
907       965       4               86               4.8        ERR129040
301       336       4               89               0.9        ERR129102
859       993       4               93               1.7        ERR069843
394       519       3               101              10.8       ERR124310
907       965       2               101              0.1        ERR124310
859       993       4               108              1.7        ERR124255
368       519       3               109              17.1       ERR065342
926       965       2               109              1.1        ERR065342
448       993       4               134              1.0        ERR069725
859       993       4               138              1.0        ERR124311
448       993       4               149              1.0        ERR129026
476       993       4               150              0.5        ERR124218
394       519       3               161              10.8       ERR129048
907       965       2               161              0.1        ERR129048
448       993       4               170              1.0        ERR069698
630       993       5               173              14.3       ERR129083
448       993       4               184              1.0        ERR124274
630       993       5               201              14.3       ERR129216
859       993       4               205              1.7        ERR065973
394       519       3               206              10.8       ERR065309
907       965       2               206              0.1        ERR065309
448       993       4               207              1.0        ERR124283
448       993       4               208              1.0        ERR065293
907       965       2               210              0.4        ERR069737
368       519       3               213              17.1       ERR129144
926       965       2               213              1.1        ERR129144
907       965       4               219              4.8        ERR068039
859       993       4               227              1.7        ERR069720
907       965       2               228              0.4        ERR129050
448       993       4               234              1.0        ERR124221
448       993       4               236              1.0        ERR068026
368       519       3               239              17.1       ERR129077
926       965       2               239              1.1        ERR129077
448       993       4               244              1.0        ERR065297
448       993       4               246              1.0        ERR129061
394       519       3               249              10.8       ERR124305
907       965       2               249              0.1        ERR124305
859       993       4               263              1.7        ERR068003
394       519       3               269              10.8       ERR129111
907       965       2               269              0.1        ERR129111
859       993       4               271              1.7        ERR068035
448       993       4               283              1.0        ERR065320
368       519       3               292              17.1       ERR067998
926       965       2               292              1.1        ERR067998
859       993       4               306              1.0        ERR129057
394       519       3               316              10.8       ERR124253
907       965       2               316              0.1        ERR124253
448       993       4               317              1.0        ERR069724
368       519       3               323              17.1       ERR124320
926       965       2               323              1.1        ERR124320
448       993       4               328              1.0        ERR068042
448       993       4               330              1.0        ERR124249
448       993       4               338              1.0        ERR129198
448       471       3               339              3.5        ERR069742
448       993       4               348              1.0        ERR067978
630       993       5               350              14.3       ERR129136
859       993       4               351              1.7        ERR129062
448       993       4               353              1.0        ERR068032
394       519       3               354              10.8       ERR065316
907       965       2               354              0.1        ERR065316
394       519       3               355              10.8       ERR124217
907       965       2               355              0.1        ERR124217
907       965       4               363              4.8        ERR129124
907       965       2               365              0.4        ERR065299
859       993       4               367              1.7        ERR124233
394       519       3               368              10.8       ERR124266
907       965       2               368              0.1        ERR124266
368       519       3               369              17.1       ERR069818
926       965       2               369              1.1        ERR069818
448       993       4               371              1.0        ERR124239
448       471       3               374              3.5        ERR065294
448       993       4               380              1.0        ERR068028
859       993       4               384              1.7        ERR069791
368       519       3               403              17.1       ERR069714
926       965       2               403              1.1        ERR069714
859       993       4               404              1.7        ERR068036
301       336       4               405              0.9        ERR129071
926       965       2               416              1.5        ERR129053
448       993       4               417              1.0        ERR124272
907       965       4               423              4.8        ERR065321
926       965       2               427              1.5        ERR124252
476       993       4               434              0.5        ERR124258
859       993       4               435              1.7        ERR065314
926       965       2               438              1.5        ERR067982
368       519       3               442              17.1       ERR068010
926       965       2               442              1.1        ERR068010
448       993       4               451              1.0        ERR124300
630       993       5               452              14.3       ERR129202
859       993       4               466              1.7        ERR069842
448       471       3               472              3.5        ERR065352
368       519       3               475              17.1       ERR129182
926       965       2               475              1.1        ERR129182
859       993       4               480              1.0        ERR065290
630       993       5               486              14.3       ERR129138
859       993       4               490              1.7        ERR129036
859       993       4               497              1.7        ERR129078
448       993       4               498              1.0        ERR129054
859       993       4               505              1.0        ERR129135
859       993       4               506              1.7        ERR069699
859       993       4               508              1.7        ERR069793
859       993       4               518              1.7        ERR129031
859       993       4               519              1.7        ERR129049
368       519       3               521              17.1       ERR069799
926       965       2               521              1.1        ERR069799
859       993       4               522              1.7        ERR067990
448       993       4               528              1.0        ERR129060
907       965       4               534              4.8        ERR129188
907       965       4               537              4.8        ERR129056
907       965       4               541              4.8        ERR069775
476       993       4               545              0.5        ERR124306
394       519       3               557              10.8       ERR069757
907       965       2               557              0.1        ERR069757
448       993       4               563              1.0        ERR068049
630       993       5               567              14.3       ERR129103
859       993       4               573              1.7        ERR069762
394       519       3               583              10.8       ERR129145
907       965       2               583              0.1        ERR129145
859       993       4               589              1.7        ERR067999
859       993       4               596              1.7        ERR129193
476       993       4               602              0.5        ERR065312
630       993       5               616              14.3       ERR129030
