2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
520       540       1               28               0.4        ERR124319
520       540       1               37               1.6        ERR065325
520       540       1               42               1.6        ERR065960
520       540       1               80               1.6        ERR129028
520       540       1               122              1.6        ERR069792
752       777       3               138              4.6        ERR124311
520       540       1               140              1.6        ERR068031
520       540       1               148              0.4        ERR124288
520       540       1               173              1.6        ERR129083
520       540       1               174              1.6        ERR065354
520       540       1               201              1.6        ERR129216
520       540       1               210              1.6        ERR069737
520       540       1               228              1.6        ERR129050
520       540       1               280              1.6        ERR129045
520       540       1               329              1.6        ERR069692
520       540       1               332              1.6        ERR069723
520       540       1               350              1.6        ERR129136
520       540       1               365              1.6        ERR065299
520       540       1               396              1.3        ERR065315
520       540       1               407              1.6        ERR069697
520       540       1               412              0.4        ERR124294
743       777       3               415              13.1       ERR129046
520       554       1               421              2.5        ERR129151
520       540       1               452              1.6        ERR129202
520       540       1               455              1.6        ERR069841
520       540       1               460              1.3        ERR069739
520       540       1               468              1.6        ERR069810
520       540       1               486              1.6        ERR129138
743       777       3               540              13.1       ERR129033
520       554       1               548              2.5        ERR069815
520       540       1               549              1.0        ERR069840
520       540       1               567              1.6        ERR129103
520       540       1               568              1.3        ERR069695
520       540       1               587              0.4        ERR124297
520       540       1               598              1.6        ERR069808
520       540       1               606              0.4        ERR124286
520       540       1               616              1.6        ERR129030
