7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
463       574       2               5                3.7        ERR069700
463       574       2               6                3.2        ERR124247
1         1018      3               11               28.9       ERR129176
463       574       2               22               3.2        ERR067966
473       498       2               24               1.3        ERR129105
473       498       2               26               1.3        ERR129196
1         1018      3               28               28.9       ERR124319
1         1018      3               30               28.9       ERR129117
463       574       2               34               3.2        ERR067969
473       498       2               36               1.3        ERR129195
358       434       1               46               8.1        ERR124244
435       574       5               46               10.3       ERR124244
463       574       2               59               3.2        ERR129187
463       574       2               60               3.2        ERR124314
473       498       2               72               1.3        ERR065301
358       434       1               74               8.5        ERR068025
435       574       5               74               10.7       ERR068025
358       434       1               76               8.5        ERR069811
435       574       5               76               10.7       ERR069811
1         1018      3               82               28.9       ERR129213
1         1018      3               84               28.9       ERR129042
358       434       1               91               8.5        ERR129152
435       574       5               91               10.7       ERR129152
463       574       2               106              3.5        ERR068014
473       498       2               109              1.3        ERR065342
1         1018      3               110              28.9       ERR124235
463       574       2               113              3.5        ERR129094
1         1018      3               137              28.9       ERR129157
88        180       4               145              0.2        ERR065327
358       434       1               145              9.2        ERR065327
435       574       5               145              11.7       ERR065327
1         1018      3               148              28.9       ERR124288
426       574       5               150              13.8       ERR124218
463       574       2               175              3.2        ERR069787
463       574       2               177              3.7        ERR129066
358       434       1               178              8.5        ERR129039
435       574       5               178              10.7       ERR129039
1235      1472      5               185              7.8        ERR067993
1         1018      3               186              28.9       ERR069708
463       574       2               190              3.2        ERR069744
463       574       2               209              3.2        ERR069825
473       498       2               213              1.3        ERR129144
358       434       1               214              8.1        ERR124232
435       574       5               214              10.3       ERR124232
463       574       2               232              3.5        ERR129206
473       498       2               239              1.3        ERR129077
358       434       1               240              8.5        ERR067994
435       574       5               240              10.7       ERR067994
1         1018      3               257              28.9       ERR129167
463       574       2               263              3.5        ERR068003
1         1018      3               286              28.9       ERR124308
1         1018      3               287              28.9       ERR129043
473       498       2               292              1.3        ERR067998
1         1018      3               313              28.9       ERR124227
1235      1472      5               319              7.8        ERR069803
358       434       1               321              8.5        ERR124254
435       574       5               321              10.7       ERR124254
473       498       2               323              1.3        ERR124320
358       434       1               324              8.5        ERR065298
435       574       5               324              10.7       ERR065298
1         1018      3               326              28.9       ERR065303
358       434       1               352              8.5        ERR129203
435       574       5               352              10.7       ERR129203
463       574       2               356              3.7        ERR067991
473       498       2               369              1.3        ERR069818
463       574       2               378              3.2        ERR129128
1         1018      3               382              28.9       ERR068023
358       434       1               396              8.8        ERR065315
435       574       5               396              11.2       ERR065315
473       498       2               403              1.3        ERR069714
463       574       2               411              3.7        ERR129038
1         1018      3               412              28.9       ERR124294
473       498       2               416              1.3        ERR129053
358       434       1               425              8.5        ERR124264
435       574       5               425              10.7       ERR124264
463       574       2               430              3.7        ERR067980
426       574       5               434              13.8       ERR124258
473       498       2               442              1.3        ERR068010
358       434       1               447              8.5        ERR067997
435       574       5               447              10.7       ERR067997
463       574       2               450              3.2        ERR069763
1235      1472      5               455              7.8        ERR069841
463       574       2               456              3.7        ERR065955
358       434       1               460              8.8        ERR069739
435       574       5               460              11.2       ERR069739
358       434       1               461              8.5        ERR069766
435       574       5               461              10.7       ERR069766
473       498       2               475              1.3        ERR129182
88        180       4               483              0.2        ERR129169
358       434       1               483              9.2        ERR129169
435       574       5               483              11.7       ERR129169
463       574       2               499              3.2        ERR069747
473       498       2               521              1.3        ERR069799
463       574       2               525              3.5        ERR068009
463       574       2               526              3.2        ERR124303
358       434       1               533              8.5        ERR124317
435       574       5               533              10.7       ERR124317
426       574       5               545              13.8       ERR124306
358       434       1               568              8.8        ERR069695
435       574       5               568              11.2       ERR069695
463       574       2               572              3.7        ERR124230
463       574       2               582              3.2        ERR065963
1         1018      3               587              28.9       ERR124297
463       574       2               600              3.2        ERR129047
426       574       5               602              13.8       ERR065312
463       574       2               605              3.5        ERR129095
1         1018      3               606              28.9       ERR124286
