4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
52        73        4               25               0.0        ERR124226
1         51        4               37               1.2        ERR065325
52        177       3               37               8.6        ERR065325
1         51        4               42               1.2        ERR065960
52        177       3               42               8.6        ERR065960
1         177       3               59               7.4        ERR129187
1         177       3               65               5.8        ERR129164
1         177       3               95               5.8        ERR129088
1         177       3               118              5.8        ERR067981
1         177       3               169              5.8        ERR129158
1         177       3               183              5.8        ERR068012
1         51        4               228              1.2        ERR129050
52        177       3               228              8.6        ERR129050
52        73        4               229              0.0        ERR129064
1         177       3               240              5.8        ERR067994
52        73        4               250              0.0        ERR069769
1         177       3               314              5.8        ERR069683
678       777       3               359              1.3        ERR069722
1         51        4               365              0.3        ERR065299
52        177       3               365              6.4        ERR065299
1         177       3               420              5.8        ERR129126
1         85        4               427              1.4        ERR124252
86        177       3               427              7.1        ERR124252
506       578       3               427              0.6        ERR124252
1         85        4               438              1.4        ERR067982
86        177       3               438              7.1        ERR067982
506       578       3               438              0.6        ERR067982
678       777       3               444              1.3        ERR065349
1         177       3               562              5.8        ERR129199
678       777       3               571              1.3        ERR068022
1         177       3               600              7.4        ERR129047
