14 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
522       785       1               1                10.1       ERR069738
795       915       2               7                25.8       ERR069709
786       899       4               8                14.5       ERR067985
522       785       1               10               10.1       ERR068037
786       899       4               11               15.0       ERR069814
1336      1495      1               17               10.7       ERR129105
786       873       4               18               15.2       ERR124226
1336      1495      1               19               10.7       ERR129196
992       1099      5               20               10.2       ERR069823
795       915       2               22               25.8       ERR068001
786       899       4               24               15.0       ERR068007
1336      1495      1               27               10.7       ERR129195
1         478       5               28               1.3        ERR065325
1505      1683      4               28               19.5       ERR065325
992       1099      5               29               9.6        ERR124256
1         478       5               32               1.3        ERR065960
1505      1683      4               32               19.5       ERR065960
786       899       4               34               14.5       ERR065326
786       899       4               38               14.5       ERR069713
522       785       1               43               10.1       ERR129096
992       1099      5               45               9.6        ERR069809
522       785       1               49               10.1       ERR069686
992       1099      5               51               9.6        ERR068048
1318      1514      4               53               3.9        ERR129164
522       785       1               54               10.1       ERR069688
522       785       1               56               10.1       ERR124307
786       899       4               58               15.0       ERR124257
795       899       4               59               15.6       ERR129127
1336      1495      1               60               10.7       ERR065301
1609      1683      5               61               3.2        ERR068025
992       1099      5               62               10.2       ERR067964
1609      1683      5               63               3.2        ERR069811
795       899       4               64               15.6       ERR069727
992       1099      5               72               10.2       ERR069835
1609      1683      5               75               3.2        ERR129152
786       899       4               79               14.5       ERR069752
786       873       4               80               15.2       ERR065350
786       899       4               82               14.5       ERR129214
1609      1683      5               84               3.2        ERR124310
795       899       4               85               15.6       ERR068046
795       899       4               86               15.6       ERR129215
1336      1495      1               92               10.7       ERR065342
795       899       4               94               15.6       ERR129159
522       785       1               95               10.1       ERR129204
795       915       2               99               25.8       ERR068005
522       785       1               102              10.1       ERR067996
1546      1674      4               107              13.2       ERR124228
795       915       2               109              25.8       ERR065353
795       915       2               111              25.8       ERR065953
795       899       4               112              15.6       ERR129154
795       899       4               114              15.6       ERR068040
992       1099      5               117              10.2       ERR069746
795       899       4               119              15.6       ERR067986
795       899       4               120              15.6       ERR124291
1609      1683      5               122              3.2        ERR065327
795       899       4               123              15.6       ERR069822
795       915       2               127              25.8       ERR069710
786       899       4               128              14.5       ERR065310
786       899       4               130              15.0       ERR069789
522       785       1               131              10.7       ERR065343
795       915       2               132              25.8       ERR129027
1609      1683      5               134              3.2        ERR129048
992       1099      5               143              10.2       ERR069812
786       899       4               144              14.5       ERR124302
1609      1683      5               150              3.2        ERR129039
522       785       1               154              10.1       ERR067995
731       904       4               157              12.2       ERR067993
795       899       4               162              15.6       ERR129210
992       1099      5               167              10.2       ERR065292
1318      1514      4               168              3.9        ERR069820
1609      1683      5               172              3.2        ERR065309
1336      1495      1               178              10.7       ERR129144
1609      1683      5               179              3.2        ERR124232
786       899       4               181              14.5       ERR124296
795       915       2               185              25.8       ERR068004
522       785       1               187              10.1       ERR124248
795       915       2               188              22.9       ERR068041
1482      1683      5               188              18.0       ERR068041
1         478       5               191              1.3        ERR129050
1505      1683      4               191              19.5       ERR129050
786       899       4               194              14.5       ERR069801
786       899       4               196              14.5       ERR129080
1336      1495      1               199              10.7       ERR129077
1609      1683      5               200              3.2        ERR067994
522       785       1               201              10.1       ERR065338
1609      1683      5               206              3.2        ERR124305
786       873       4               207              15.2       ERR069769
992       1099      5               211              10.2       ERR065967
795       915       2               212              25.8       ERR124223
795       915       2               213              25.8       ERR069734
795       915       2               215              25.8       ERR129092
795       899       4               218              15.6       ERR124268
992       1099      5               222              10.2       ERR065344
1609      1683      5               223              3.2        ERR129111
