15 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
386       610       6               14               9.8        ERR069814
1070      1204      4               14               6.3        ERR069814
1         269       2               19               1.1        ERR069773
270       692       6               19               6.0        ERR069773
386       610       6               30               9.8        ERR068007
1070      1204      4               30               6.3        ERR068007
466       599       5               35               0.0        ERR065325
876       979       5               35               2.9        ERR065325
1049      1329      4               35               5.3        ERR065325
466       599       5               40               0.0        ERR065960
876       979       5               40               2.9        ERR065960
1049      1329      4               40               5.3        ERR065960
1         269       2               51               1.1        ERR065302
270       692       6               51               6.0        ERR065302
1         339       4               55               0.1        ERR069824
1070      1371      5               55               1.7        ERR069824
1         84        2               58               5.9        ERR129164
386       610       6               63               9.8        ERR124257
1070      1204      4               63               6.3        ERR124257
1         269       2               79               1.1        ERR129040
270       692       6               79               6.0        ERR129040
1         339       4               82               1.7        ERR129102
921       1069      3               82               1.6        ERR129102
1070      1371      5               82               7.7        ERR129102
1         339       4               83               0.1        ERR069729
1070      1371      5               83               1.7        ERR069729
1         84        2               87               5.9        ERR129088
1         84        2               108              5.9        ERR067981
1         269       5               113              1.7        ERR124271
270       548       6               113              3.7        ERR124271
386       610       6               146              9.8        ERR069789
1070      1204      4               146              6.3        ERR069789
1         84        2               157              5.9        ERR129158
1         84        2               171              5.9        ERR068012
456       692       7               173              10.2       ERR067993
825       1371      7               173              11.0       ERR067993
1         269       2               205              1.1        ERR068039
270       692       6               205              6.0        ERR068039
904       979       5               213              2.5        ERR129050
1049      1329      4               213              2.8        ERR129050
1         269       5               228              1.7        ERR129041
270       548       6               228              3.7        ERR129041
1         84        2               255              5.9        ERR067984
399       610       6               270              10.4       ERR068021
1070      1204      4               270              6.4        ERR068021
1         269       5               283              1.7        ERR124289
270       548       6               283              3.7        ERR124289
1         84        2               293              5.9        ERR069683
456       692       7               297              10.2       ERR069803
825       1371      7               297              11.0       ERR069803
1         269       5               323              1.7        ERR124309
270       548       6               323              3.7        ERR124309
456       616       4               334              2.8        ERR069722
270       692       6               338              0.9        ERR129124
1         339       4               339              0.9        ERR124246
921       1069      3               339              0.2        ERR124246
1070      1371      5               339              5.6        ERR124246
904       979       5               340              2.5        ERR065299
1049      1329      4               340              2.8        ERR065299
1         269       5               341              1.7        ERR129184
270       548       6               341              3.7        ERR129184
921       970       3               368              6.8        ERR065315
1         339       4               376              1.7        ERR129071
921       1069      3               376              1.6        ERR129071
1070      1371      5               376              7.7        ERR129071
1         84        2               390              5.9        ERR129126
1         269       2               393              1.1        ERR065321
270       692       6               393              6.0        ERR065321
1         269       5               410              1.7        ERR065318
270       548       6               410              3.7        ERR065318
456       616       4               413              2.8        ERR065349
1         339       4               418              0.1        ERR069730
1070      1371      5               418              1.7        ERR069730
456       692       7               424              10.2       ERR069841
825       1371      7               424              11.0       ERR069841
921       970       3               428              6.0        ERR069739
405       610       6               434              10.7       ERR129185
1070      1204      4               434              6.4        ERR129185
1         269       2               493              1.1        ERR129188
270       692       6               493              6.0        ERR129188
1         269       2               496              1.1        ERR129056
270       679       6               496              6.4        ERR129056
1         269       2               501              1.1        ERR069775
270       679       6               501              6.4        ERR069775
1         84        2               521              5.9        ERR129199
921       970       3               527              6.0        ERR069695
441       616       4               530              2.2        ERR068022
405       610       6               543              10.7       ERR067972
1070      1204      4               543              6.4        ERR067972
1         367       4               551              3.7        ERR065956
921       1069      3               551              0.1        ERR065956
1070      1371      5               551              5.2        ERR065956
825       885       6               553              0.5        ERR069808
