11 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
442       765       2               3                6.5        ERR129065
442       538       1               8                12.9       ERR065305
442       512       1               11               14.2       ERR129176
442       538       1               18               12.9       ERR069795
442       765       2               23               6.5        ERR129029
442       709       2               25               12.3       ERR124226
442       512       1               30               14.2       ERR129117
426       456       2               31               1.5        ERR069764
442       538       1               33               12.9       ERR068008
553       618       4               37               6.4        ERR065325
442       538       1               41               12.9       ERR129129
553       618       4               42               6.4        ERR065960
442       538       1               43               12.9       ERR069796
426       552       1               46               8.6        ERR124244
442       765       2               49               6.5        ERR069826
442       538       1               51               12.9       ERR069771
442       538       1               53               12.9       ERR065970
442       765       2               56               6.5        ERR129107
1         185       1               62               1.3        ERR069824
442       765       2               73               6.5        ERR124287
442       538       1               78               12.9       ERR129063
442       512       1               82               14.2       ERR129213
442       765       2               83               6.5        ERR129155
442       512       1               84               14.2       ERR129042
442       765       2               88               6.5        ERR129146
1         185       1               89               4.1        ERR129102
186       263       5               89               0.2        ERR129102
1         185       1               90               1.3        ERR069729
442       538       1               94               12.9       ERR124229
442       538       1               98               12.9       ERR129149
442       538       1               100              12.9       ERR069833
442       538       1               104              12.9       ERR129140
442       538       1               105              12.9       ERR069831
442       538       1               107              12.9       ERR124315
442       512       1               110              13.6       ERR124235
442       538       1               115              12.9       ERR069751
442       765       2               120              6.5        ERR129052
442       541       1               121              12.6       ERR069785
553       618       4               122              6.4        ERR069792
442       538       1               124              12.9       ERR069687
426       460       3               126              5.1        ERR124228
1169      1237      1               126              0.0        ERR124228
442       538       1               130              12.9       ERR069817
442       765       2               132              6.5        ERR129076
442       512       1               137              14.2       ERR129157
442       765       2               138              6.5        ERR124311
553       618       4               140              6.4        ERR068031
442       765       2               143              6.5        ERR129055
442       765       2               144              6.5        ERR069780
442       538       1               147              12.9       ERR129207
442       765       2               151              5.8        ERR068027
442       538       1               154              12.9       ERR129160
442       765       2               158              6.5        ERR069802
442       538       1               160              12.9       ERR129170
442       538       1               166              12.9       ERR068016
442       538       1               168              12.9       ERR129112
553       618       4               174              6.4        ERR065354
442       538       1               176              12.9       ERR068017
442       538       1               177              12.9       ERR129066
442       538       1               180              12.9       ERR124269
442       709       2               184              12.3       ERR124274
442       512       1               186              19.3       ERR069708
1136      1312      5               186              1.5        ERR069708
442       765       2               187              6.5        ERR129106
442       538       1               188              12.9       ERR069717
442       538       1               189              12.9       ERR067974
442       538       1               192              12.9       ERR129108
442       538       1               194              12.9       ERR069711
442       538       1               197              12.9       ERR129059
426       460       3               199              4.4        ERR067961
1179      1237      3               199              0.0        ERR067961
442       765       2               202              5.8        ERR129116
553       618       4               210              6.4        ERR069737
442       538       1               212              12.9       ERR065304
442       538       1               217              12.9       ERR067960
442       538       1               218              12.9       ERR068050
442       538       1               221              12.9       ERR129032
442       538       1               225              12.9       ERR065317
553       618       4               228              6.4        ERR129050
442       765       2               230              6.5        ERR069830
442       538       1               231              12.9       ERR069774
442       765       2               237              6.5        ERR129147
442       538       1               238              12.9       ERR069829
442       538       1               245              12.9       ERR129120
442       765       2               247              6.5        ERR124219
442       765       2               248              6.5        ERR065345
442       709       2               250              12.3       ERR069769
442       538       1               253              12.9       ERR129197
442       512       1               257              14.2       ERR129167
442       538       1               266              12.9       ERR069696
442       538       1               267              12.9       ERR129072
442       538       1               275              12.9       ERR067984
442       538       1               279              12.9       ERR065959
553       618       4               280              6.4        ERR129045
442       538       1               281              12.9       ERR069781
426       460       3               284              5.1        ERR124292
1169      1237      1               284              0.0        ERR124292
442       538       1               285              12.9       ERR129186
442       512       1               286              14.2       ERR124308
442       512       1               287              14.2       ERR129043
442       538       1               288              12.9       ERR069805
442       765       2               290              6.5        ERR069800
426       460       3               293              4.5        ERR124312
1228      1237      3               293              1.1        ERR124312
442       538       1               295              12.9       ERR129183
442       538       1               296              12.9       ERR068034
442       765       2               297              5.8        ERR065311
442       765       2               300              6.5        ERR067967
442       538       1               301              12.9       ERR069691
442       765       2               302              6.5        ERR129161
442       538       1               305              12.9       ERR129153
442       765       2               306              6.5        ERR129057
1         185       1               309              1.3        ERR069772
442       538       1               310              12.9       ERR124281
442       512       1               313              14.2       ERR124227
442       765       2               318              6.5        ERR065966
442       538       1               320              12.9       ERR124267
442       512       1               326              16.7       ERR065303
1136      1312      5               326              1.5        ERR065303
553       618       4               329              6.4        ERR069692
553       618       4               332              6.4        ERR069723
442       765       2               333              6.5        ERR067976
442       765       2               334              6.5        ERR065307
442       538       1               336              12.9       ERR069745
442       538       1               337              12.9       ERR129081
426       460       3               340              5.1        ERR069718
1169      1233      1               340              0.2        ERR069718
426       460       3               341              5.1        ERR124224
1169      1237      3               341              0.0        ERR124224
442       765       2               342              6.5        ERR069790
442       538       1               344              12.9       ERR129142
1         185       1               346              1.3        ERR069806
442       709       2               348              12.3       ERR067978
442       538       1               356              12.9       ERR067991
442       538       1               357              12.9       ERR124284
442       709       2               362              11.3       ERR129162
553       618       4               365              6.4        ERR065299
442       538       1               373              12.9       ERR129175
442       765       2               377              6.5        ERR068015
442       765       2               381              6.5        ERR065355
442       512       1               382              14.2       ERR068023
442       765       2               383              5.8        ERR069777
442       538       1               385              12.9       ERR124263
442       538       1               386              12.9       ERR069704
442       538       1               388              12.9       ERR129025
442       765       2               390              6.5        ERR069807
442       538       1               391              12.9       ERR129209
442       538       1               392              12.9       ERR069761
442       538       1               393              12.9       ERR129034
442       456       2               396              3.0        ERR065315
442       765       2               397              6.5        ERR065346
442       538       1               399              12.9       ERR069828
1         185       1               405              4.1        ERR129071
186       263       5               405              0.2        ERR129071
553       618       4               407              6.4        ERR069697
442       765       2               408              6.5        ERR065306
1         263       2               409              0.1        ERR069838
442       765       2               410              6.5        ERR065313
442       538       1               411              12.9       ERR129038
426       460       3               413              5.1        ERR124243
1169      1237      3               413              0.0        ERR124243
442       709       2               417              12.3       ERR124272
1         296       5               421              0.2        ERR129151
442       538       1               422              12.9       ERR124225
442       538       1               424              12.9       ERR068011
442       709       2               427              12.3       ERR124252
442       765       2               428              6.5        ERR129082
442       765       2               429              6.5        ERR069743
442       765       2               430              6.5        ERR067980
442       538       1               433              12.9       ERR065288
442       538       1               437              12.9       ERR129091
442       709       2               438              12.3       ERR067982
426       460       3               439              5.1        ERR124276
1169      1237      3               439              0.0        ERR124276
442       538       1               440              12.9       ERR129118
426       460       3               443              5.1        ERR129067
1169      1237      3               443              0.0        ERR129067
442       512       1               448              16.3       ERR065291
1         185       1               449              1.3        ERR069730
442       765       2               456              6.5        ERR065955
442       512       1               458              16.3       ERR129121
442       456       2               460              3.0        ERR069739
442       512       1               463              16.3       ERR129123
553       618       4               467              6.4        ERR069810
442       512       1               468              16.3       ERR129174
442       765       2               479              6.5        ERR065290
442       765       2               480              5.8        ERR065322
442       512       1               486              16.3       ERR065337
442       709       2               493              11.3       ERR065958
442       765       2               500              6.5        ERR129208
442       512       1               501              16.3       ERR124251
1         185       1               502              4.1        ERR129110
186       263       5               502              0.2        ERR129110
442       512       1               503              16.3       ERR065975
442       765       2               504              6.5        ERR129135
