1 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
898       1058      3               37               20.6       ERR065325
898       1058      3               42               20.6       ERR065960
898       1058      3               121              22.4       ERR069785
898       1058      3               210              20.6       ERR069737
898       1058      3               228              20.6       ERR129050
898       1058      3               361              22.4       ERR129162
898       1058      3               364              20.6       ERR065299
898       924       3               383              0.5        ERR069791
898       924       3               465              0.5        ERR069842
898       1058      3               493              22.4       ERR065958
898       924       3               507              0.5        ERR069793
898       1058      3               555              22.4       ERR069797
898       1058      3               577              22.4       ERR069821
