8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
622       706       4               3                23.6       ERR129065
496       550       2               8                16.6       ERR065305
1         484       4               12               4.1        ERR069709
496       550       2               18               16.6       ERR069795
496       550       2               20               16.0       ERR069735
622       706       4               23               24.7       ERR129029
496       550       2               25               16.6       ERR124226
1         484       4               29               4.1        ERR068001
622       706       4               31               19.9       ERR069764
496       550       2               33               16.6       ERR068008
496       550       2               41               16.6       ERR129129
496       550       2               43               16.6       ERR069796
622       706       4               49               23.6       ERR069826
496       550       2               51               16.6       ERR069771
496       550       2               53               16.6       ERR065970
622       706       4               56               23.6       ERR129107
496       550       2               64               16.6       ERR065972
622       706       4               73               23.6       ERR124287
773       1177      4               74               25.6       ERR068025
773       1177      4               76               25.6       ERR069811
496       550       2               78               16.6       ERR129063
496       550       2               81               16.6       ERR065287
622       706       4               83               23.6       ERR129155
622       706       4               88               23.6       ERR129146
773       1177      4               91               25.6       ERR129152
496       550       2               94               16.6       ERR124229
496       550       2               98               16.6       ERR129149
496       550       2               100              16.6       ERR069833
773       1177      4               101              25.6       ERR124310
496       550       2               104              16.6       ERR129140
496       550       2               105              16.6       ERR069831
928       935       2               106              4.9        ERR068014
496       550       2               107              16.6       ERR124315
928       935       2               113              4.9        ERR129094
496       550       2               115              16.6       ERR069751
622       706       4               120              24.7       ERR129052
496       550       2               121              16.6       ERR069785
496       550       2               124              16.6       ERR069687
1         484       4               128              4.1        ERR065353
496       550       2               130              16.6       ERR069817
1         484       4               131              4.1        ERR065953
622       706       4               132              23.6       ERR129076
622       706       4               143              23.6       ERR129055
622       706       4               144              23.6       ERR069780
773       1177      4               145              25.6       ERR065327
496       550       2               147              16.6       ERR129207
622       706       4               151              24.7       ERR068027
1         484       4               152              4.1        ERR069710
496       550       2               154              16.6       ERR129160
622       706       4               158              23.6       ERR069802
496       550       2               160              17.3       ERR129170
773       1177      4               161              25.6       ERR129048
496       550       2               164              16.6       ERR068044
496       550       2               168              16.6       ERR129112
496       550       2               176              16.6       ERR068017
773       1177      4               178              25.6       ERR129039
496       550       2               180              16.6       ERR124269
622       706       4               187              24.7       ERR129106
496       550       2               188              16.6       ERR069717
496       550       2               192              16.6       ERR129108
496       550       2               194              16.6       ERR069711
496       550       2               197              16.6       ERR129059
622       706       4               202              24.7       ERR129116
773       1177      4               206              25.6       ERR065309
773       1177      4               214              25.6       ERR124232
496       550       2               217              16.6       ERR067960
496       550       2               218              16.6       ERR068050
1         484       4               220              4.1        ERR068004
496       550       2               221              16.6       ERR129032
496       550       2               225              16.6       ERR065317
622       706       4               230              23.6       ERR069830
496       550       2               231              16.6       ERR069774
928       935       2               232              4.9        ERR129206
622       706       4               237              23.6       ERR129147
496       550       2               238              16.6       ERR069829
773       1177      4               240              25.6       ERR067994
496       550       2               245              16.6       ERR129120
622       706       4               247              24.7       ERR124219
622       706       4               248              23.6       ERR065345
773       1177      4               249              25.6       ERR124305
496       550       2               250              16.6       ERR069769
496       550       2               251              16.6       ERR065295
496       550       2               253              16.6       ERR129197
1         484       4               256              4.1        ERR069734
1         484       4               260              4.1        ERR129092
496       550       2               266              16.6       ERR069696
496       550       2               267              16.6       ERR129072
773       1177      4               269              25.6       ERR129111
496       550       2               275              16.6       ERR067984
496       550       2               278              16.6       ERR068045
496       550       2               281              16.6       ERR069781
496       550       2               285              16.6       ERR129186
496       550       2               288              16.6       ERR069805
496       550       2               289              16.6       ERR124220
622       706       4               290              24.7       ERR069800
496       550       2               295              16.6       ERR129183
496       550       2               296              16.6       ERR068034
622       706       4               297              24.7       ERR065311
622       706       4               300              23.6       ERR067967
496       550       2               301              16.6       ERR069691
622       706       4               302              23.6       ERR129161
496       550       2               305              16.6       ERR129153
496       550       2               310              16.6       ERR124281
773       1177      4               316              25.6       ERR124253
622       706       4               318              24.7       ERR065966
496       550       2               320              16.6       ERR124267
773       1177      4               321              25.6       ERR124254
773       1177      4               324              25.6       ERR065298
622       706       4               333              23.6       ERR067976
622       706       4               334              24.7       ERR065307
496       550       2               336              16.6       ERR069745
496       550       2               337              16.6       ERR129081
622       706       4               342              24.7       ERR069790
1         484       4               343              4.1        ERR069827
496       550       2               344              16.6       ERR129142
773       1177      4               352              25.6       ERR129203
773       1177      4               354              25.6       ERR065316
773       1177      4               355              25.6       ERR124217
496       550       2               357              16.6       ERR124284
496       550       2               362              16.6       ERR129162
773       1177      4               368              25.6       ERR124266
415       1203      5               369              15.0       ERR069818
496       550       2               373              16.6       ERR129175
622       706       4               377              23.6       ERR068015
622       706       4               381              24.7       ERR065355
622       706       4               383              23.6       ERR069777
496       550       2               385              16.6       ERR124263
496       550       2               386              16.6       ERR069704
496       550       2               388              16.6       ERR129025
622       706       4               390              24.7       ERR069807
496       550       2               391              16.6       ERR129209
496       550       2               392              16.6       ERR069761
496       550       2               393              16.6       ERR129034
1         484       4               396              6.3        ERR065315
622       706       4               397              23.6       ERR065346
496       550       2               399              16.6       ERR069828
622       706       4               408              23.6       ERR065306
496       550       2               409              16.0       ERR069838
622       706       4               410              24.7       ERR065313
496       550       2               415              16.6       ERR129046
1         747       4               419              9.4        ERR124285
496       550       2               422              16.6       ERR124225
496       550       2               424              16.6       ERR068011
773       1177      4               425              25.6       ERR124264
496       550       2               427              16.6       ERR124252
622       706       4               428              23.6       ERR129082
622       706       4               430              23.6       ERR067980
496       550       2               433              16.6       ERR065288
496       550       2               437              16.6       ERR129091
496       550       2               438              16.6       ERR067982
496       550       2               440              16.6       ERR129118
773       1177      4               447              25.6       ERR067997
496       550       2               448              16.6       ERR065291
622       706       4               456              23.6       ERR065955
773       1177      4               461              25.6       ERR069766
496       550       2               463              16.6       ERR129123
1         484       4               476              4.1        ERR069788
1         484       4               478              4.1        ERR069784
622       706       4               481              24.7       ERR065322
773       1177      4               483              25.6       ERR129169
496       550       2               487              16.6       ERR065337
496       550       2               494              16.6       ERR065958
622       706       4               501              23.6       ERR129208
496       550       2               502              16.6       ERR124251
496       550       2               504              16.6       ERR065975
496       550       2               510              16.6       ERR124234
496       550       2               512              16.6       ERR068038
1         484       4               513              4.1        ERR068043
496       550       2               516              16.6       ERR069705
496       550       2               517              16.6       ERR065328
622       706       4               520              23.6       ERR129205
622       706       4               523              23.6       ERR069694
1         113       2               530              0.2        ERR124313
496       550       2               531              16.0       ERR069758
773       1177      4               533              25.6       ERR124317
496       550       2               535              16.6       ERR124280
622       706       4               538              23.6       ERR124245
496       550       2               540              16.6       ERR129033
