4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
437       477       4               18               4.1        ERR069795
224       300       3               21               2.8        ERR069773
248       283       4               25               5.4        ERR124226
1         300       4               31               0.2        ERR069764
1         283       4               49               0.2        ERR069826
437       477       4               53               4.1        ERR065970
224       300       3               58               2.8        ERR065302
224       300       3               74               2.5        ERR068025
224       300       3               76               2.5        ERR069811
437       477       4               84               3.5        ERR129042
224       300       3               86               2.8        ERR129040
1         283       4               89               0.2        ERR129102
224       300       3               91               2.5        ERR129152
248       283       4               97               5.4        ERR065350
437       477       4               115              4.1        ERR069751
224       300       3               121              3.1        ERR069785
1         283       4               144              0.2        ERR069780
224       300       3               145              2.5        ERR065327
224       300       3               178              2.5        ERR129039
437       477       4               186              3.5        ERR069708
437       477       4               194              4.1        ERR069711
224       300       3               214              2.5        ERR124232
437       477       4               217              4.1        ERR067960
224       300       3               219              2.8        ERR068039
248       283       4               229              5.4        ERR129064
224       300       3               240              2.5        ERR067994
248       283       4               250              5.4        ERR069769
437       477       4               286              3.5        ERR124308
437       477       4               301              4.1        ERR069691
224       300       3               321              2.5        ERR124254
224       300       3               324              2.5        ERR065298
437       477       4               326              3.5        ERR065303
224       300       3               352              2.5        ERR129203
224       300       3               363              2.8        ERR129124
437       477       4               382              3.5        ERR068023
248       283       4               398              5.4        ERR069731
1         283       4               405              0.2        ERR129071
224       300       3               423              2.8        ERR065321
224       300       3               425              2.5        ERR124264
224       300       3               447              2.5        ERR067997
224       300       3               461              2.5        ERR069766
248       283       4               479              5.4        ERR065347
224       300       3               483              2.5        ERR129169
255       283       4               503              4.6        ERR129110
598       614       6               506              0.8        ERR069699
224       300       3               533              2.5        ERR124317
224       300       3               534              2.8        ERR129188
224       300       3               537              2.8        ERR129056
224       300       3               541              2.8        ERR069775
224       300       3               556              3.1        ERR069797
224       300       3               578              3.1        ERR069821
