20 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
91        124       5               2                4.8        ERR065974
322       329       5               2                4.4        ERR065974
378       434       4               2                8.1        ERR065974
444       490       1               2                5.4        ERR065974
1         74        6               7                1.8        ERR124222
471       490       7               7                5.1        ERR124222
1         200       4               11               1.8        ERR129176
471       490       2               11               1.1        ERR129176
308       329       3               24               4.0        ERR129105
308       329       3               26               4.0        ERR129196
1         200       4               28               1.8        ERR124319
471       490       2               28               1.1        ERR124319
1         200       4               30               1.8        ERR129117
471       490       2               30               1.1        ERR129117
308       329       3               36               4.0        ERR129195
1         74        6               47               1.8        ERR129075
471       490       7               47               5.1        ERR129075
91        124       5               49               4.8        ERR069826
322       329       5               49               4.4        ERR069826
378       434       4               49               8.1        ERR069826
444       490       1               49               5.4        ERR069826
91        124       5               50               4.8        ERR065341
322       329       5               50               4.4        ERR065341
378       434       4               50               8.1        ERR065341
444       490       1               50               5.4        ERR065341
1         74        6               52               1.8        ERR069706
471       490       7               52               5.1        ERR069706
91        124       5               54               4.8        ERR129130
322       329       5               54               4.4        ERR129130
378       434       4               54               8.1        ERR129130
444       490       1               54               5.4        ERR129130
308       329       3               72               4.0        ERR065301
1         200       4               82               1.8        ERR129213
471       490       2               82               1.1        ERR129213
1         200       4               84               1.8        ERR129042
471       490       2               84               1.1        ERR129042
91        124       5               89               3.9        ERR129102
322       329       5               89               3.7        ERR129102
378       384       1               89               4.1        ERR129102
1         74        6               93               1.8        ERR069843
471       490       7               93               5.1        ERR069843
91        124       5               106              5.7        ERR068014
322       329       5               106              4.9        ERR068014
378       384       1               106              5.3        ERR068014
1         74        6               108              1.8        ERR124255
471       490       7               108              5.1        ERR124255
308       329       3               109              4.0        ERR065342
1         200       4               110              1.8        ERR124235
471       490       2               110              1.1        ERR124235
91        131       5               113              4.8        ERR129094
322       329       5               113              4.9        ERR129094
378       384       1               113              5.3        ERR129094
1         200       4               137              1.8        ERR129157
471       490       2               137              1.1        ERR129157
91        131       5               144              3.9        ERR069780
322       329       5               144              4.4        ERR069780
378       434       4               144              8.0        ERR069780
444       490       1               144              5.3        ERR069780
1         200       4               148              1.8        ERR124288
471       490       2               148              1.1        ERR124288
91        131       5               162              3.9        ERR065965
322       329       5               162              4.4        ERR065965
378       434       4               162              8.0        ERR065965
444       490       1               162              5.3        ERR065965
91        131       5               184              3.9        ERR067993
322       329       5               184              4.4        ERR067993
378       434       4               184              8.0        ERR067993
444       490       1               184              5.3        ERR067993
1         200       4               185              1.8        ERR069708
471       490       2               185              1.1        ERR069708
1         74        6               204              1.8        ERR065973
471       490       7               204              5.1        ERR065973
308       329       3               212              4.0        ERR129144
150       490       6               218              16.6       ERR068039
1         74        6               226              1.8        ERR069720
471       490       7               226              5.1        ERR069720
91        131       5               231              4.8        ERR129206
322       329       5               231              4.9        ERR129206
378       384       1               231              5.3        ERR129206
308       329       3               238              4.0        ERR129077
1         200       4               256              1.8        ERR129167
471       490       2               256              1.1        ERR129167
1         74        6               262              1.8        ERR068003
471       490       7               262              5.1        ERR068003
1         74        6               270              1.8        ERR068035
471       490       7               270              5.1        ERR068035
91        131       5               272              3.9        ERR124278
322       329       5               272              4.4        ERR124278
378       434       4               272              8.0        ERR124278
444       490       1               272              5.3        ERR124278
1         200       4               285              1.8        ERR124308
471       490       2               285              1.1        ERR124308
1         200       4               286              1.8        ERR129043
471       490       2               286              1.1        ERR129043
308       329       3               291              4.0        ERR067998
1         200       4               312              1.8        ERR124227
471       490       2               312              1.1        ERR124227
107       122       5               318              8.7        ERR069803
322       329       5               318              4.5        ERR069803
378       434       4               318              8.4        ERR069803
444       490       1               318              5.6        ERR069803
308       329       3               322              4.0        ERR124320
1         200       4               325              1.8        ERR065303
471       490       2               325              1.1        ERR065303
318       346       4               336              8.1        ERR129081
373       384       4               336              3.1        ERR129081
107       117       6               338              2.1        ERR069742
1         74        6               350              1.8        ERR129062
471       490       7               350              5.1        ERR129062
318       346       4               360              8.1        ERR129162
373       384       4               360              3.1        ERR129162
1         74        6               365              1.8        ERR124233
471       490       7               365              5.1        ERR124233
308       329       3               367              4.0        ERR069818
107       117       6               372              2.1        ERR065294
1         200       4               380              1.8        ERR068023
471       490       2               380              1.1        ERR068023
1         74        6               382              1.8        ERR069791
471       490       7               382              5.1        ERR069791
22        35        4               390              1.3        ERR069761
61        64        4               390              1.3        ERR069761
103       110       6               390              6.1        ERR069761
173       190       4               390              2.9        ERR069761
427       470       7               390              8.7        ERR069761
91        131       5               394              3.9        ERR065315
322       329       5               394              4.4        ERR065315
378       434       4               394              8.0        ERR065315
444       490       1               394              5.3        ERR065315
308       329       3               401              4.0        ERR069714
1         74        6               402              1.8        ERR068036
471       490       7               402              5.1        ERR068036
91        131       5               403              3.0        ERR129071
322       329       5               403              3.7        ERR129071
378       384       1               403              4.1        ERR129071
1         200       4               410              1.8        ERR124294
471       490       2               410              1.1        ERR124294
308       329       3               414              4.0        ERR129053
91        131       5               416              3.9        ERR065289
322       329       5               416              4.4        ERR065289
378       434       4               416              8.0        ERR065289
444       490       1               416              5.3        ERR065289
1         74        6               431              1.8        ERR065314
471       490       7               431              5.1        ERR065314
308       329       3               438              4.0        ERR068010
352       361       7               441              0.0        ERR068030
424       443       7               441              4.1        ERR068030
91        131       5               451              3.9        ERR069841
322       329       5               451              4.4        ERR069841
378       434       4               451              8.0        ERR069841
444       490       1               451              5.3        ERR069841
91        131       5               455              3.9        ERR069739
322       329       5               455              4.4        ERR069739
378       434       4               455              8.0        ERR069739
444       490       1               455              5.3        ERR069739
1         74        6               461              1.8        ERR069842
471       490       7               461              5.1        ERR069842
107       117       6               467              2.1        ERR065352
308       329       3               470              4.0        ERR129182
1         74        6               485              1.8        ERR129036
471       490       7               485              5.1        ERR129036
91        131       5               487              3.9        ERR065296
322       329       5               487              4.4        ERR065296
378       434       4               487              8.0        ERR065296
444       490       1               487              5.3        ERR065296
318       346       4               489              8.1        ERR065958
373       384       4               489              3.1        ERR065958
1         74        6               492              1.8        ERR129078
471       490       7               492              5.1        ERR129078
1         74        6               501              1.8        ERR069699
471       490       7               501              5.1        ERR069699
1         74        6               503              1.8        ERR069793
471       490       7               503              5.1        ERR069793
1         74        6               513              1.8        ERR129031
471       490       7               513              5.1        ERR129031
1         74        6               514              1.8        ERR129049
471       490       7               514              5.1        ERR129049
308       329       3               516              4.0        ERR069799
