5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
430       450       1               4                11.4       ERR129037
430       450       1               5                11.3       ERR069700
2155      2221      3               10               1.0        ERR129179
430       450       1               13               11.4       ERR067985
430       450       1               16               11.1       ERR069814
2155      2221      3               17               1.0        ERR124241
2155      2221      3               19               1.0        ERR124293
430       450       1               20               11.3       ERR069735
430       450       1               21               11.5       ERR069773
430       450       1               22               11.3       ERR067966
430       450       1               24               11.3       ERR129105
430       450       1               26               11.3       ERR129196
430       450       1               32               11.1       ERR068007
430       450       1               34               11.3       ERR067969
2155      2221      3               35               1.0        ERR069703
430       450       1               36               11.3       ERR129195
2155      2221      3               39               1.0        ERR129087
430       450       1               40               11.7       ERR069819
430       450       1               44               11.4       ERR065326
430       450       1               48               11.4       ERR069713
430       450       1               58               11.7       ERR065302
430       450       1               60               11.4       ERR124314
430       450       1               67               11.2       ERR069685
2155      2221      3               69               1.0        ERR067962
430       450       1               70               11.2       ERR124257
430       450       1               71               11.4       ERR129127
430       450       1               72               11.3       ERR065301
430       450       1               77               11.4       ERR069727
430       450       1               79               11.2       ERR065332
2155      2221      3               85               1.0        ERR129148
430       450       1               86               11.5       ERR129040
430       450       1               96               11.4       ERR069752
430       450       1               99               11.4       ERR129214
430       450       1               102              11.4       ERR068046
430       450       1               103              11.4       ERR129215
430       450       1               109              11.3       ERR065342
430       450       1               111              11.4       ERR129159
2155      2221      3               117              1.0        ERR069749
2155      2221      3               125              1.0        ERR124277
2155      2221      3               129              1.0        ERR129074
430       450       1               133              11.4       ERR129154
430       450       1               134              11.2       ERR069725
430       450       1               135              11.4       ERR068040
430       450       1               141              11.4       ERR067986
430       450       1               142              11.4       ERR124291
430       450       1               146              11.4       ERR069822
430       450       1               149              11.2       ERR129026
2155      2221      3               150              1.0        ERR124218
430       450       1               153              11.4       ERR065310
2155      2221      3               155              1.0        ERR065300
430       450       1               156              11.2       ERR069789
2155      2221      3               167              1.0        ERR065324
430       450       1               170              11.2       ERR069698
430       450       1               172              11.4       ERR124302
430       450       1               175              11.3       ERR069787
2155      2221      3               179              1.0        ERR065329
2155      2221      3               181              1.0        ERR129200
430       450       1               184              11.2       ERR124274
131       308       3               185              4.5        ERR067993
414       450       3               185              10.5       ERR067993
430       450       1               190              11.3       ERR069744
430       450       1               191              11.4       ERR129210
2155      2221      3               195              1.0        ERR068019
2155      2221      3               196              1.0        ERR129099
2155      2221      3               203              1.0        ERR124250
430       450       1               207              11.2       ERR124283
430       450       1               208              11.2       ERR065293
430       450       1               209              11.4       ERR069825
2155      2221      3               211              1.0        ERR124316
430       450       1               213              11.3       ERR129144
430       450       1               216              11.4       ERR124296
430       450       1               219              11.5       ERR068039
430       450       1               223              11.4       ERR068041
2155      2221      3               226              1.0        ERR069834
430       450       1               233              11.4       ERR069801
430       450       1               234              11.2       ERR124221
430       450       1               235              11.4       ERR129080
430       450       1               236              11.2       ERR068026
2155      2221      3               241              1.0        ERR069726
430       450       1               244              11.2       ERR065297
430       450       1               246              11.2       ERR129061
430       450       1               251              11.7       ERR065295
2155      2221      3               258              1.0        ERR129143
2155      2221      3               259              1.0        ERR124299
2155      2221      3               262              1.0        ERR068002
430       450       1               264              11.4       ERR124268
430       450       1               265              11.0       ERR129181
430       450       1               272              11.2       ERR069798
430       450       1               274              11.4       ERR069760
430       450       1               276              11.7       ERR069782
2155      2221      3               277              1.0        ERR124236
430       450       1               283              11.2       ERR065320
430       450       1               291              11.2       ERR068021
430       450       1               292              11.3       ERR067998
430       450       1               294              11.2       ERR065971
430       450       1               308              11.4       ERR129131
430       450       1               315              11.7       ERR069813
430       450       1               317              11.2       ERR069724
131       308       3               319              4.5        ERR069803
414       450       3               319              10.5       ERR069803
430       450       1               322              11.2       ERR129168
430       450       1               323              11.3       ERR124320
430       450       1               325              11.4       ERR069804
430       450       1               328              11.2       ERR068042
430       450       1               330              11.2       ERR124249
430       450       1               338              11.2       ERR129198
430       450       1               347              11.4       ERR129068
430       450       1               348              11.2       ERR067978
430       450       1               353              11.2       ERR068032
430       450       1               358              11.4       ERR129079
430       450       1               363              11.5       ERR129124
430       450       1               364              11.3       ERR124246
430       450       1               369              11.3       ERR069818
2155      2221      3               370              1.0        ERR068029
430       450       1               371              11.2       ERR124239
2155      2221      3               372              1.0        ERR124279
430       450       1               375              11.4       ERR129139
430       450       1               378              11.3       ERR129128
2155      2221      3               379              1.0        ERR129163
430       450       1               380              11.2       ERR068028
2155      2221      3               387              1.0        ERR129134
2155      2221      3               389              1.0        ERR065351
430       450       1               394              11.2       ERR129172
430       450       1               395              11.4       ERR124240
2155      2221      3               402              1.0        ERR067988
430       450       1               403              11.3       ERR069714
2155      2221      3               406              1.0        ERR129035
430       450       1               409              11.3       ERR069838
430       450       1               416              11.3       ERR129053
430       450       1               417              11.2       ERR124272
430       450       1               423              11.5       ERR065321
430       450       1               426              11.4       ERR069707
430       450       1               432              11.4       ERR068047
2155      2221      3               434              1.0        ERR124258
2155      2221      3               436              1.0        ERR124301
430       450       1               442              11.3       ERR068010
2155      2221      3               446              1.0        ERR069728
430       450       1               450              11.3       ERR069763
430       450       1               451              11.2       ERR124300
2155      2221      3               453              1.0        ERR124290
430       450       1               454              11.4       ERR129178
131       308       3               455              4.5        ERR069841
414       450       3               455              10.5       ERR069841
430       450       1               459              11.4       ERR067968
430       450       1               465              11.2       ERR065969
430       450       1               467              11.2       ERR129185
430       450       1               471              11.4       ERR129177
430       450       1               474              11.4       ERR069839
430       450       1               475              11.3       ERR129182
430       450       1               485              11.4       ERR124242
430       450       1               488              11.4       ERR129137
430       450       1               493              11.4       ERR065308
430       450       1               498              11.2       ERR129054
430       450       1               499              11.3       ERR069747
430       450       1               507              11.4       ERR069702
2155      2221      3               509              1.0        ERR129119
2155      2221      3               511              1.0        ERR124273
430       450       1               514              11.4       ERR065964
430       450       1               526              11.3       ERR124303
430       450       1               528              11.2       ERR129060
2155      2221      3               529              1.0        ERR129173
430       450       1               534              11.5       ERR129188
430       450       1               536              11.4       ERR069837
430       450       1               537              11.5       ERR129056
430       450       1               539              11.2       ERR069779
430       450       1               541              11.5       ERR069775
430       450       1               542              11.4       ERR068000
2155      2221      3               545              1.0        ERR124306
2155      2221      3               554              1.0        ERR069733
430       450       1               563              11.2       ERR068049
2155      2221      3               565              1.0        ERR129104
2155      2221      3               569              1.0        ERR067963
2155      2221      3               574              1.0        ERR067970
2155      2221      3               579              1.0        ERR067992
430       450       1               582              11.3       ERR065963
2155      2221      3               584              1.0        ERR124275
430       450       1               586              11.2       ERR067972
430       450       1               597              11.4       ERR129093
1740      1750      1               598              1.3        ERR069808
2155      2221      3               599              1.0        ERR129089
2155      2221      3               602              1.0        ERR065312
430       450       1               607              11.4       ERR129211
2155      2221      3               609              1.0        ERR068033
430       450       1               611              11.4       ERR124298
