9 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
467       492       1               4                11.0       ERR129037
599       862       3               4                23.1       ERR129037
467       492       1               13               11.0       ERR067985
599       862       3               13               23.1       ERR067985
1482      1548      3               21               5.5        ERR069773
1096      1141      3               28               6.4        ERR124319
1482      1548      3               28               5.5        ERR124319
1         301       1               37               12.4       ERR065325
815       938       1               37               13.4       ERR065325
1         301       1               42               12.4       ERR065960
815       938       1               42               13.4       ERR065960
467       492       1               44               11.2       ERR065326
599       862       3               44               23.8       ERR065326
794       803       3               46               1.8        ERR124244
467       492       1               48               11.0       ERR069713
599       862       3               48               23.1       ERR069713
1482      1548      3               58               5.5        ERR065302
467       492       1               71               11.0       ERR129127
599       862       3               71               23.1       ERR129127
1482      1548      3               73               5.7        ERR124287
467       492       1               77               11.0       ERR069727
599       862       3               77               23.1       ERR069727
467       492       1               79               11.2       ERR065332
599       862       3               79               23.8       ERR065332
1482      1548      3               86               5.5        ERR129040
1482      1548      3               88               5.7        ERR129146
467       492       1               96               11.2       ERR069752
599       862       3               96               23.8       ERR069752
467       492       1               99               11.2       ERR129214
599       862       3               99               23.8       ERR129214
467       492       1               102              11.2       ERR068046
599       862       3               102              23.8       ERR068046
467       492       1               103              11.0       ERR129215
599       862       3               103              23.1       ERR129215
467       492       1               111              11.0       ERR129159
599       862       3               111              23.1       ERR129159
1         301       1               122              14.3       ERR069792
1         75        3               123              0.9        ERR124271
1482      1516      3               127              8.8        ERR129044
1482      1548      3               132              5.7        ERR129076
467       492       1               133              11.0       ERR129154
599       862       3               133              23.1       ERR129154
467       492       1               134              11.2       ERR069725
599       862       3               134              23.8       ERR069725
467       492       1               135              11.2       ERR068040
599       862       3               135              23.8       ERR068040
1         301       1               140              14.3       ERR068031
467       492       1               141              11.2       ERR067986
599       862       3               141              23.8       ERR067986
467       492       1               142              11.0       ERR124291
599       862       3               142              23.1       ERR124291
1482      1548      3               143              6.6        ERR129055
467       492       1               146              11.0       ERR069822
599       862       3               146              23.1       ERR069822
1096      1141      3               148              6.4        ERR124288
1482      1548      3               148              5.5        ERR124288
467       492       1               149              11.2       ERR129026
599       862       3               149              23.8       ERR129026
1482      1516      3               150              8.8        ERR124218
467       492       1               153              11.0       ERR065310
599       862       3               153              23.1       ERR065310
467       492       1               170              11.2       ERR069698
599       862       3               170              23.8       ERR069698
467       492       1               172              11.0       ERR124302
599       862       3               172              23.1       ERR124302
1         301       1               174              14.3       ERR065354
467       492       1               184              11.2       ERR124274
599       862       3               184              23.8       ERR124274
467       492       1               191              11.0       ERR129210
599       862       3               191              23.1       ERR129210
1306      1548      3               203              18.7       ERR124250
467       492       1               207              11.2       ERR124283
599       862       3               207              23.8       ERR124283
467       492       1               208              11.5       ERR065293
599       652       3               208              5.8        ERR065293
467       492       1               215              11.0       ERR068018
599       862       3               215              23.1       ERR068018
467       492       1               216              11.0       ERR124296
599       862       3               216              23.1       ERR124296
1482      1548      3               219              5.5        ERR068039
467       492       1               223              11.0       ERR068041
599       862       3               223              23.1       ERR068041
1         301       1               228              12.4       ERR129050
815       938       1               228              13.4       ERR129050
467       492       1               233              11.0       ERR069801
