1 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
270       291       4               1                5.1        ERR069738
270       291       4               31               5.1        ERR069764
270       291       4               37               5.1        ERR065325
270       291       4               42               5.1        ERR065960
270       291       4               55               5.1        ERR129096
270       291       4               59               5.1        ERR129187
270       291       4               68               5.1        ERR124307
270       291       4               106              5.1        ERR068014
270       344       4               112              0.8        ERR129204
270       291       4               113              5.1        ERR129094
270       291       4               122              5.1        ERR069792
270       291       4               140              5.1        ERR068031
270       291       4               174              5.1        ERR065354
270       291       4               210              5.1        ERR069737
270       291       4               222              5.1        ERR124248
270       291       4               228              5.1        ERR129050
270       291       4               232              5.1        ERR129206
270       291       4               280              5.1        ERR129045
270       291       4               299              5.1        ERR069767
270       291       4               332              5.1        ERR069723
270       291       4               360              5.1        ERR124260
270       291       4               365              5.1        ERR065299
270       291       4               401              5.1        ERR129156
270       291       4               407              5.1        ERR069697
270       291       4               431              5.1        ERR069836
270       291       4               464              5.1        ERR067965
270       291       4               468              5.1        ERR069810
270       291       4               525              5.1        ERR068009
270       291       4               566              5.1        ERR069783
270       291       4               598              5.5        ERR069808
270       291       4               600              5.1        ERR129047
270       291       4               605              5.1        ERR129095
