7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
154       171       5               1                2.8        ERR069738
220       255       5               1                8.3        ERR069738
134       171       4               3                8.4        ERR129065
154       171       5               15               2.8        ERR068037
220       255       5               15               8.3        ERR068037
1         61        2               16               0.7        ERR069814
220       264       5               16               8.0        ERR069814
1         61        2               20               1.5        ERR069735
1         61        2               27               1.5        ERR069823
220       264       5               28               8.3        ERR124319
220       264       5               31               8.3        ERR069764
1         61        2               32               0.7        ERR068007
220       264       5               32               8.0        ERR068007
1         61        2               37               0.7        ERR065325
220       264       5               37               8.0        ERR065325
1         61        2               38               1.5        ERR124256
1         61        2               42               0.7        ERR065960
220       264       5               42               8.0        ERR065960
1         61        2               45               1.5        ERR069712
134       171       4               49               8.4        ERR069826
154       171       5               55               2.8        ERR129096
220       255       5               55               8.3        ERR129096
134       171       4               56               8.4        ERR129107
1         61        2               57               1.5        ERR069809
1         61        2               59               0.7        ERR129187
220       264       5               59               8.0        ERR129187
154       171       5               61               2.8        ERR069686
220       255       5               61               8.3        ERR069686
1         61        2               63               1.5        ERR068048
1         61        2               65               1.5        ERR129164
154       171       5               66               2.8        ERR069688
220       255       5               66               8.3        ERR069688
1         61        2               67               1.5        ERR069685
154       171       5               68               2.8        ERR124307
220       255       5               68               8.3        ERR124307
1         61        2               70               0.7        ERR124257
220       264       5               70               8.0        ERR124257
134       171       4               73               8.4        ERR124287
1         61        2               74               1.5        ERR068025
1         61        2               75               1.5        ERR067964
1         61        2               76               1.5        ERR069811
134       171       4               83               8.4        ERR129155
1         61        2               87               1.5        ERR069835
134       171       4               88               8.4        ERR129146
1         61        2               91               1.5        ERR129152
1         61        2               95               1.5        ERR129088
1         61        2               97               1.5        ERR065350
1         61        2               101              1.8        ERR124310
134       171       4               101              8.6        ERR124310
1         61        2               106              0.7        ERR068014
220       264       5               106              8.0        ERR068014
154       171       5               112              2.8        ERR129204
220       255       5               112              8.3        ERR129204
1         61        2               113              0.7        ERR129094
220       264       5               113              8.0        ERR129094
1         61        2               118              1.5        ERR067981
154       171       5               119              2.8        ERR067996
220       255       5               119              8.3        ERR067996
1         61        2               121              0.3        ERR069785
214       264       5               121              8.2        ERR069785
134       171       4               123              8.4        ERR124271
1         61        2               126              1.2        ERR124228
134       171       4               126              7.8        ERR124228
134       171       4               132              8.4        ERR129076
1         61        2               136              1.5        ERR129051
134       171       4               138              8.4        ERR124311
1         61        2               139              1.5        ERR069746
134       171       4               143              8.4        ERR129055
134       171       4               144              8.4        ERR069780
1         61        2               145              1.5        ERR065327
220       264       5               148              8.3        ERR124288
134       171       4               151              8.4        ERR068027
1         61        2               156              0.7        ERR069789
220       264       5               156              8.0        ERR069789
154       171       5               157              2.8        ERR065343
220       255       5               157              8.3        ERR065343
134       171       4               158              8.4        ERR069802
1         61        2               161              1.8        ERR129048
134       171       4               161              8.6        ERR129048
1         61        2               162              1.5        ERR065968
1         61        2               166              0.7        ERR068016
220       264       5               166              8.0        ERR068016
1         61        2               169              1.5        ERR129158
1         61        2               171              1.5        ERR069812
1         61        2               177              0.7        ERR129066
220       264       5               177              8.0        ERR129066
1         61        2               178              1.5        ERR129039
154       171       5               182              2.8        ERR067995
220       255       5               182              8.3        ERR067995
1         61        2               183              1.5        ERR068012
134       171       4               187              8.4        ERR129106
1         61        2               193              1.5        ERR129132
1         61        2               198              1.5        ERR065292
1         70        2               199              2.9        ERR067961
134       171       4               199              8.5        ERR067961
134       171       4               202              8.4        ERR129116
1         61        2               204              1.5        ERR069690
1         70        2               206              3.7        ERR065309
134       171       4               206              9.6        ERR065309
134       171       4               210              8.4        ERR069737
1         61        2               212              0.7        ERR065304
220       264       5               212              8.0        ERR065304
1         61        2               214              1.5        ERR124232
1         61        2               215              1.5        ERR068018
1         61        2               218              0.7        ERR068050
220       264       5               218              8.0        ERR068050
154       171       5               222              2.8        ERR124248
220       255       5               222              8.3        ERR124248
1         61        2               228              0.7        ERR129050
220       264       5               228              8.0        ERR129050
134       171       4               230              8.4        ERR069830
1         61        2               232              0.7        ERR129206
220       264       5               232              8.0        ERR129206
134       171       4               237              8.4        ERR129147
1         61        2               240              1.5        ERR067994
154       171       5               242              2.8        ERR065338
220       255       5               242              8.3        ERR065338
134       171       4               243              8.4        ERR129041
134       171       4               248              8.4        ERR065345
1         61        2               249              1.8        ERR124305
134       171       4               249              8.6        ERR124305
1         61        2               252              1.5        ERR069768
1         61        2               254              1.5        ERR065967
1         61        2               261              1.5        ERR129090
1         61        2               268              1.5        ERR065344
1         70        2               269              3.7        ERR129111
134       171       4               269              9.6        ERR129111
1         61        2               272              1.5        ERR069798
1         61        2               279              0.7        ERR065959
220       264       5               279              8.0        ERR065959
1         70        2               284              2.9        ERR124292
134       171       4               284              8.5        ERR124292
220       264       5               287              8.3        ERR129043
1         61        2               291              0.7        ERR068021
220       264       5               291              8.0        ERR068021
1         70        2               293              2.9        ERR124312
134       171       4               293              8.5        ERR124312
1         61        2               294              1.5        ERR065971
134       171       4               297              8.4        ERR065311
1         61        2               298              1.5        ERR068020
154       171       5               299              2.8        ERR069767
220       255       5               299              8.3        ERR069767
134       171       4               300              8.4        ERR067967
134       171       4               302              8.4        ERR129161
134       171       4               304              8.4        ERR124289
134       171       4               306              8.4        ERR129057
1         61        2               307              1.5        ERR067977
1         61        2               312              1.5        ERR069715
220       264       5               313              8.3        ERR124227
1         61        2               314              1.5        ERR069683
1         61        2               316              1.8        ERR124253
134       171       4               316              8.6        ERR124253
1         61        2               321              1.5        ERR124254
1         61        2               322              1.5        ERR129168
1         61        2               324              1.5        ERR065298
134       171       4               333              8.4        ERR067976
134       171       4               334              8.4        ERR065307
1         61        2               335              1.5        ERR065962
1         61        2               340              1.2        ERR069718
134       171       4               340              7.8        ERR069718
1         61        2               341              1.2        ERR124224
134       171       4               341              7.8        ERR124224
134       171       4               345              8.4        ERR124309
1         61        2               352              1.5        ERR129203
1         61        2               354              1.8        ERR065316
134       171       4               354              8.6        ERR065316
1         61        2               355              1.8        ERR124217
134       171       4               355              8.6        ERR124217
1         61        2               356              0.7        ERR067991
220       264       5               356              8.0        ERR067991
154       171       5               360              2.8        ERR124260
220       255       5               360              8.3        ERR124260
1         61        2               365              0.7        ERR065299
220       264       5               365              8.0        ERR065299
134       171       4               366              8.4        ERR129184
1         61        2               368              1.8        ERR124266
134       171       4               368              8.6        ERR124266
154       171       5               376              2.8        ERR069778
220       255       5               376              8.3        ERR069778
134       171       4               377              8.4        ERR068015
134       171       4               383              8.4        ERR069777
134       171       4               390              8.4        ERR069807
1         61        2               394              1.5        ERR129172
1         61        2               396              1.5        ERR065315
134       171       4               397              8.4        ERR065346
1         61        2               398              1.5        ERR069731
1         61        2               400              1.5        ERR069755
154       171       5               401              2.8        ERR129156
220       255       5               401              8.3        ERR129156
134       147       2               408              1.4        ERR065306
473       492       5               408              0.5        ERR065306
134       171       4               410              8.4        ERR065313
1         61        2               411              0.7        ERR129038
220       264       5               411              8.0        ERR129038
220       264       5               412              8.3        ERR124294
1         61        2               413              1.2        ERR124243
134       171       4               413              7.8        ERR124243
1         61        2               419              1.5        ERR124285
1         61        2               420              1.5        ERR129126
1         51        2               421              1.9        ERR129151
116       171       4               421              7.2        ERR129151
1         61        2               425              1.5        ERR124264
134       171       4               428              8.4        ERR129082
134       171       4               429              8.4        ERR069743
134       171       4               430              8.4        ERR067980
154       171       5               431              2.8        ERR069836
220       255       5               431              8.3        ERR069836
1         61        2               439              1.2        ERR124276
134       171       4               439              7.8        ERR124276
134       171       4               441              8.4        ERR065318
1         61        2               443              1.2        ERR129067
