15 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
892       904       2               2                5.1        ERR065974
410       518       3               7                1.8        ERR124222
770       915       4               9                9.7        ERR069786
950       998       1               9                0.5        ERR069786
483       551       2               10               1.4        ERR129179
731       807       4               14               4.8        ERR129212
860       915       4               14               2.3        ERR129212
707       908       4               16               11.4       ERR069814
483       551       2               17               1.4        ERR124241
483       551       2               19               1.4        ERR124293
748       904       4               21               9.2        ERR069773
483       551       2               28               1.5        ERR124319
999       1009      5               28               4.2        ERR124319
271       291       4               31               0.2        ERR069764
707       908       4               32               11.4       ERR068007
483       551       2               35               1.4        ERR069703
563       607       5               37               0.6        ERR065325
410       518       3               38               0.6        ERR124256
483       551       2               39               1.4        ERR129087
483       551       2               40               1.4        ERR069819
563       607       5               42               0.6        ERR065960
271       291       4               46               0.2        ERR124244
410       518       3               47               1.8        ERR129075
892       904       2               50               5.1        ERR065341
410       518       3               52               1.8        ERR069706
892       904       2               54               5.1        ERR129130
410       518       3               57               0.6        ERR069809
748       904       4               58               9.2        ERR065302
483       551       2               62               1.2        ERR069824
410       518       3               63               0.6        ERR068048
483       551       2               65               1.2        ERR129164
410       518       3               67               1.8        ERR069685
483       551       2               69               1.4        ERR067962
707       908       4               70               11.4       ERR124257
808       1122      5               73               1.8        ERR124287
717       1084      4               74               9.4        ERR068025
717       1084      4               76               9.4        ERR069811
410       518       3               80               1.8        ERR129028
483       551       2               85               1.4        ERR129148
748       904       4               86               9.2        ERR129040
808       1122      5               88               1.8        ERR129146
531       570       5               89               3.7        ERR129102
770       807       3               89               2.0        ERR129102
483       551       2               90               1.4        ERR069729
717       1084      4               91               9.4        ERR129152
731       807       4               92               4.8        ERR069748
860       915       4               92               2.3        ERR069748
410       518       3               93               1.8        ERR069843
483       551       2               95               1.2        ERR129088
410       518       3               97               0.6        ERR065350
483       551       2               101              1.6        ERR124310
410       518       3               108              1.8        ERR124255
731       807       4               114              4.8        ERR069689
860       915       4               114              2.3        ERR069689
483       551       2               117              1.4        ERR069749
483       551       2               118              1.2        ERR067981
483       551       2               121              1.6        ERR069785
320       445       2               122              1.3        ERR069792
654       703       2               122              0.7        ERR069792
483       551       2               125              1.4        ERR124277
707       908       4               126              10.8       ERR124228
760       915       4               127              6.1        ERR129044
483       551       2               129              1.4        ERR129074
808       1122      5               132              1.8        ERR129076
698       915       4               138              10.6       ERR124311
320       445       2               140              1.3        ERR068031
654       703       2               140              0.7        ERR068031
717       1084      4               145              9.4        ERR065327
483       551       2               148              1.5        ERR124288
999       1009      5               148              4.2        ERR124288
483       551       2               155              1.4        ERR065300
707       908       4               156              11.4       ERR069789
483       551       2               159              1.6        ERR129027
483       551       2               161              1.6        ERR129048
892       904       2               163              5.1        ERR065965
731       807       4               165              4.8        ERR129180
860       915       4               165              2.3        ERR129180
483       551       2               166              1.9        ERR068016
892       904       1               166              3.8        ERR068016
483       551       2               167              1.4        ERR065324
483       551       2               169              1.2        ERR129158
410       518       3               173              1.8        ERR129083
320       445       2               174              1.3        ERR065354
654       703       2               174              0.7        ERR065354
483       551       2               175              1.4        ERR069787
483       551       2               177              1.7        ERR129066
892       904       1               177              3.6        ERR129066
717       1084      4               178              9.4        ERR129039
483       551       2               179              1.4        ERR065329
483       551       2               181              1.4        ERR129200
483       551       2               183              1.2        ERR068012
483       551       2               195              1.4        ERR068019
483       551       2               196              1.4        ERR129099
707       908       4               199              10.8       ERR067961
410       518       3               201              1.8        ERR129216
483       551       2               203              1.4        ERR124250
410       518       3               205              1.8        ERR065973
483       551       2               206              1.6        ERR065309
271       291       4               210              0.1        ERR069737
483       551       2               211              1.4        ERR124316
483       551       2               212              1.9        ERR065304
892       904       1               212              3.8        ERR065304
717       1084      4               214              9.4        ERR124232
748       904       4               219              9.2        ERR068039
483       551       2               224              1.4        ERR129086
483       551       2               226              1.4        ERR069834
405       518       3               227              3.0        ERR069720
563       607       5               228              0.6        ERR129050
717       1084      4               240              9.4        ERR067994
483       551       2               241              1.4        ERR069726
483       551       2               249              1.4        ERR124305
483       551       2               251              1.4        ERR065295
271       291       4               255              0.2        ERR124223
483       551       2               258              1.4        ERR129143
483       551       2               259              1.4        ERR124299
483       551       2               262              1.4        ERR068002
405       518       3               263              3.0        ERR068003
483       551       2               269              1.6        ERR129111
731       807       4               270              4.5        ERR068006
860       915       4               270              2.1        ERR068006
405       518       3               271              3.0        ERR068035
405       518       3               272              3.0        ERR069798
892       904       2               273              5.1        ERR124278
483       551       2               277              1.4        ERR124236
483       551       2               279              1.9        ERR065959
892       904       1               279              3.8        ERR065959
731       807       4               282              4.8        ERR069832
860       915       4               282              2.3        ERR069832
707       908       4               284              10.8       ERR124292
707       908       4               291              11.4       ERR068021
707       908       4               293              10.8       ERR124312
410       518       3               294              1.8        ERR065971
731       807       4               303              4.5        ERR069716
860       915       4               303              2.1        ERR069716
698       915       4               306              10.6       ERR129057
483       551       2               309              1.4        ERR069772
731       807       4               311              4.8        ERR069750
860       915       4               311              2.3        ERR069750
483       551       2               314              1.2        ERR069683
483       551       2               316              1.6        ERR124253
483       551       2               319              1.4        ERR069803
717       1084      4               321              9.4        ERR124254
483       551       2               322              1.6        ERR129168
717       1084      4               324              9.4        ERR065298
483       551       2               327              1.2        ERR065957
320       445       2               329              1.3        ERR069692
654       703       2               329              0.7        ERR069692
320       445       2               332              1.3        ERR069723
654       703       2               332              0.7        ERR069723
808       1122      5               333              1.8        ERR067976
808       1122      5               334              1.8        ERR065307
731       915       4               339              8.8        ERR069742
707       908       4               340              10.8       ERR069718
707       908       4               341              10.8       ERR124224
483       551       2               346              1.4        ERR069806
410       518       3               350              1.8        ERR129136
410       518       3               351              1.8        ERR129062
717       1084      4               352              9.4        ERR129203
483       551       2               354              1.6        ERR065316
483       551       2               355              1.6        ERR124217
483       551       2               356              1.7        ERR067991
892       904       1               356              3.6        ERR067991
271       291       4               359              0.2        ERR069722
731       807       4               361              4.8        ERR069701
860       915       4               361              2.3        ERR069701
483       551       2               362              1.6        ERR129162
748       904       4               363              9.2        ERR129124
563       607       5               365              0.6        ERR065299
410       518       3               367              1.8        ERR124233
483       551       2               368              1.6        ERR124266
483       551       2               370              1.4        ERR068029
483       551       2               372              1.4        ERR124279
731       915       4               374              8.8        ERR065294
483       551       2               379              1.4        ERR129163
410       518       3               384              1.8        ERR069791
