5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
865       916       2               1                4.0        ERR069738
214       556       2               5                2.3        ERR069700
865       1127      2               5                1.7        ERR069700
428       556       2               9                10.5       ERR069786
865       925       2               9                5.7        ERR069786
1002      1127      2               9                3.6        ERR069786
316       356       2               10               5.7        ERR129179
428       556       2               11               10.5       ERR129176
865       925       2               11               5.7        ERR129176
1002      1127      2               11               3.6        ERR129176
865       916       2               15               4.0        ERR068037
1099      1127      1               16               0.8        ERR069814
316       356       2               17               5.7        ERR124241
316       356       2               19               5.7        ERR124293
865       1127      2               21               2.9        ERR069773
214       556       2               22               2.3        ERR067966
865       1127      2               22               1.7        ERR067966
865       1127      2               25               3.7        ERR124226
537       556       2               27               5.4        ERR069823
428       556       2               28               10.5       ERR124319
865       925       2               28               5.7        ERR124319
1002      1127      2               28               3.6        ERR124319
428       556       2               29               10.5       ERR068001
865       925       2               29               5.7        ERR068001
1002      1127      2               29               3.6        ERR068001
428       556       2               30               10.5       ERR129117
865       925       2               30               5.7        ERR129117
1002      1127      2               30               3.6        ERR129117
865       1127      2               31               3.7        ERR069764
1099      1127      1               32               1.1        ERR068007
214       556       2               34               2.3        ERR067969
865       1127      2               34               1.7        ERR067969
316       356       2               35               5.7        ERR069703
316       356       2               37               5.7        ERR065325
316       356       2               39               5.7        ERR129087
316       356       2               42               5.7        ERR065960
428       556       2               46               10.5       ERR124244
865       925       2               46               5.7        ERR124244
1002      1127      2               46               3.6        ERR124244
1099      1127      1               49               1.1        ERR069826
865       916       2               55               4.0        ERR129096
865       916       2               56               4.0        ERR129107
865       1127      2               58               3.7        ERR065302
214       267       3               59               1.4        ERR129187
214       556       2               60               2.3        ERR124314
865       1127      2               60               1.7        ERR124314
865       916       2               61               4.0        ERR069686
348       556       2               62               7.4        ERR069824
537       556       2               65               5.0        ERR129164
865       916       2               66               4.0        ERR069688
428       556       2               67               10.5       ERR069685
865       925       2               67               5.7        ERR069685
1002      1127      2               67               3.6        ERR069685
865       916       2               68               4.0        ERR124307
316       356       2               69               5.7        ERR067962
1099      1127      1               70               1.1        ERR124257
865       1127      2               74               3.7        ERR068025
537       556       2               75               5.4        ERR067964
865       1127      2               76               3.7        ERR069811
1063      1127      2               80               7.5        ERR129028
428       556       2               82               10.5       ERR129213
865       925       2               82               5.7        ERR129213
1002      1127      2               82               3.6        ERR129213
865       916       2               83               4.0        ERR129155
316       356       2               85               5.7        ERR129148
865       1127      2               86               3.7        ERR129040
537       556       2               87               5.4        ERR069835
865       1127      2               89               3.7        ERR129102
348       556       2               90               7.4        ERR069729
865       1127      2               91               3.7        ERR129152
