8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
598       616       3               144              0.1        ERR129026
461       546       1               190              6.7        ERR068019
1         222       2               219              1.4        ERR069834
1194      1413      4               219              0.5        ERR069834
598       616       3               229              0.1        ERR068026
203       222       5               313              0.4        ERR129168
278       310       6               313              0.1        ERR129168
1086      1306      1               313              2.3        ERR129168
598       616       3               329              0.1        ERR129198
598       616       3               369              0.1        ERR068028
461       524       2               551              13.7       ERR069695
