5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
363       598       2               1                10.1       ERR069738
475       582       2               3                12.0       ERR129065
475       573       2               5                9.4        ERR069700
475       582       2               6                11.4       ERR124247
475       582       2               7                12.0       ERR124222
363       582       2               8                9.7        ERR065305
334       399       1               9                3.0        ERR069786
544       573       1               9                7.4        ERR069786
334       399       1               10               3.1        ERR129179
538       608       1               10               6.8        ERR129179
334       399       1               11               3.0        ERR129176
544       573       1               11               7.4        ERR129176
475       582       2               12               13.5       ERR069709
1         567       4               14               10.1       ERR129212
363       598       2               15               10.1       ERR068037
475       582       2               16               12.0       ERR069814
334       399       1               17               3.1        ERR124241
538       608       1               17               6.8        ERR124241
363       582       2               18               9.7        ERR069795
334       399       1               19               3.1        ERR124293
538       608       1               19               6.8        ERR124293
475       594       2               21               12.2       ERR069773
475       573       2               22               9.4        ERR067966
475       582       2               23               12.7       ERR129029
158       328       4               24               8.3        ERR129105
475       582       2               24               11.4       ERR129105
941       978       4               25               1.0        ERR124226
158       328       4               26               8.3        ERR129196
475       582       2               26               11.4       ERR129196
475       582       2               28               13.5       ERR068001
334       399       1               29               3.0        ERR129117
544       573       1               29               7.4        ERR129117
475       594       2               30               12.2       ERR069764
475       582       2               31               12.0       ERR068007
363       582       2               32               9.7        ERR068008
475       573       2               33               9.4        ERR067969
334       399       1               34               3.1        ERR069703
538       608       1               34               6.8        ERR069703
158       328       4               35               8.3        ERR129195
475       582       2               35               11.4       ERR129195
334       399       1               36               3.0        ERR065325
544       573       1               36               7.4        ERR065325
334       399       1               38               3.1        ERR129087
538       608       1               38               6.8        ERR129087
334       399       1               40               3.0        ERR065960
544       573       1               40               7.4        ERR065960
363       582       2               41               9.7        ERR069796
363       582       2               43               8.9        ERR069712
334       399       1               44               3.0        ERR124244
544       573       1               44               7.4        ERR124244
475       582       2               45               12.0       ERR129075
363       582       2               49               9.7        ERR069771
475       582       2               50               12.0       ERR069706
363       582       2               51               9.7        ERR065970
363       598       2               53               10.1       ERR129096
363       598       2               54               10.1       ERR129107
475       594       2               56               12.2       ERR065302
544       573       1               57               10.2       ERR129187
475       573       2               58               9.4        ERR124314
363       598       2               59               10.1       ERR069686
363       582       2               60               9.7        ERR069824
363       582       2               62               9.7        ERR065972
363       598       2               64               10.1       ERR069688
544       573       1               65               6.6        ERR069685
363       598       2               66               10.1       ERR124307
334       399       1               67               3.1        ERR067962
538       608       1               67               6.8        ERR067962
475       582       2               68               12.0       ERR124257
158       328       4               69               8.3        ERR065301
475       582       2               69               11.4       ERR065301
475       582       2               70               12.0       ERR124287
475       594       2               71               12.2       ERR068025
475       594       2               73               12.2       ERR069811
363       582       2               75               9.7        ERR129063
475       582       2               77               10.9       ERR129028
363       582       2               78               9.7        ERR065287
