8 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
594       949       3               2                26.9       ERR065974
392       402       4               5                1.3        ERR124247
422       466       4               5                7.6        ERR124247
392       402       1               10               1.4        ERR129176
392       402       1               27               1.4        ERR129117
392       408       1               39               0.2        ERR124244
422       462       1               39               6.2        ERR124244
594       949       3               43               26.9       ERR065341
584       949       3               46               26.0       ERR129130
392       402       1               58               1.4        ERR069685
392       402       1               73               1.4        ERR129213
392       402       1               75               1.4        ERR129042
392       402       1               100              1.4        ERR124235
288       326       4               112              13.8       ERR124271
345       374       4               112              2.3        ERR124271
392       402       1               112              1.4        ERR124271
422       442       1               112              3.9        ERR124271
392       402       1               126              1.4        ERR129157
584       949       3               152              26.0       ERR065965
392       402       1               174              1.4        ERR069708
215       267       4               227              2.0        ERR129041
283       326       4               227              13.7       ERR129041
345       374       4               227              2.8        ERR129041
392       402       1               227              1.8        ERR129041
422       442       1               227              4.5        ERR129041
392       402       1               241              1.4        ERR129167
392       402       1               254              1.4        ERR069798
584       949       3               255              26.0       ERR124278
392       402       1               257              1.4        ERR067984
392       402       1               262              1.4        ERR129045
392       402       1               268              1.4        ERR124308
392       402       1               269              1.4        ERR129043
392       402       1               276              1.4        ERR065971
288       326       4               286              13.8       ERR124289
345       374       4               286              2.3        ERR124289
392       402       1               286              1.4        ERR124289
422       442       1               286              3.9        ERR124289
392       402       1               295              1.4        ERR124227
392       402       1               304              1.4        ERR129168
392       402       1               308              1.4        ERR065303
288       326       4               327              13.8       ERR124309
345       374       4               327              2.3        ERR124309
392       402       1               327              1.4        ERR124309
422       442       1               327              3.9        ERR124309
288       326       4               346              13.8       ERR129184
345       374       4               346              2.3        ERR129184
392       402       1               346              1.4        ERR129184
422       442       1               346              3.9        ERR129184
392       402       1               360              1.4        ERR068023
392       402       1               371              1.4        ERR129172
584       949       3               394              26.0       ERR065289
288       326       4               416              13.8       ERR065318
345       374       4               416              2.3        ERR065318
392       402       1               416              1.4        ERR065318
422       442       1               416              3.9        ERR065318
392       402       1               419              1.5        ERR068030
392       402       1               438              1.4        ERR065969
392       402       1               455              1.4        ERR069693
584       949       3               465              26.0       ERR065296
392       402       1               508              1.4        ERR069779
345       374       4               517              2.2        ERR069840
392       402       1               517              1.4        ERR069840
422       442       1               517              3.9        ERR069840
392       402       1               526              1.4        ERR065339
