4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         386       4               89               0.2        ERR129102
1         386       4               138              0.7        ERR124311
331       346       4               165              3.5        ERR065324
331       346       4               183              3.5        ERR067993
331       397       4               267              3.5        ERR068035
1         386       4               302              0.7        ERR129057
682       781       5               345              6.6        ERR129136
331       397       4               397              3.5        ERR068036
331       397       4               433              3.5        ERR129118
1         139       4               453              0.2        ERR069739
452       681       3               453              3.7        ERR069739
1         386       4               473              0.7        ERR065290
682       781       5               479              6.6        ERR129138
1         386       4               498              0.7        ERR129135
331       346       4               502              3.5        ERR129119
331       346       4               557              3.5        ERR129104
468       681       3               560              1.7        ERR069695
331       346       4               575              3.5        ERR124275
