7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1379      1424      4               4                6.8        ERR129037
1425      1462      2               4                8.1        ERR129037
985       1084      2               6                5.7        ERR124247
1085      1134      1               6                9.0        ERR124247
1085      1134      1               9                8.2        ERR069786
1085      1134      1               11               8.2        ERR129176
1379      1424      4               13               6.8        ERR067985
1425      1462      2               13               8.1        ERR067985
1379      1424      4               14               7.0        ERR129212
1425      1462      2               14               8.3        ERR129212
904       1084      2               15               2.7        ERR068037
1085      1134      1               15               9.0        ERR068037
1379      1424      4               16               6.8        ERR069814
1425      1462      2               16               8.1        ERR069814
1425      1675      2               21               27.3       ERR069773
1085      1134      1               24               7.5        ERR129105
1085      1134      1               25               7.5        ERR129196
1085      1134      1               27               8.2        ERR124319
1085      1134      1               29               8.2        ERR129117
1379      1424      4               31               6.8        ERR068007
1425      1462      2               31               8.1        ERR068007
1085      1134      1               35               7.5        ERR129195
1379      1424      4               43               6.8        ERR065326
1425      1462      2               43               8.1        ERR065326
1379      1424      4               46               6.8        ERR069713
1425      1462      2               46               8.1        ERR069713
1425      1675      2               56               27.3       ERR065302
1042      1134      1               57               8.6        ERR129187
1425      1675      2               60               25.6       ERR069824
1425      1675      2               61               25.6       ERR068048
1085      1134      1               65               8.2        ERR069685
1379      1424      4               69               6.8        ERR129127
1425      1462      2               69               8.1        ERR129127
1085      1134      1               70               7.5        ERR065301
1379      1424      4               75               6.8        ERR069727
1425      1462      2               75               8.1        ERR069727
1379      1424      4               77               6.8        ERR065332
1425      1462      2               77               8.1        ERR065332
1085      1134      1               80               8.2        ERR129213
1085      1134      1               82               8.2        ERR129042
1425      1675      2               84               27.3       ERR129040
1379      1902      3               87               6.1        ERR129102
1425      1675      2               88               25.6       ERR069729
1379      1424      4               90               7.0        ERR069748
1425      1462      2               90               8.3        ERR069748
1379      1424      4               94               6.8        ERR069752
1425      1462      2               94               8.1        ERR069752
1379      1424      4               96               6.8        ERR129214
1425      1462      2               96               8.1        ERR129214
1379      1424      4               98               6.8        ERR068046
1425      1462      2               98               8.1        ERR068046
1379      1424      4               99               6.8        ERR129215
1425      1462      2               99               8.1        ERR129215
1085      1134      1               105              7.5        ERR065342
1085      1134      1               106              8.2        ERR124235
1379      1424      4               107              6.8        ERR129159
1425      1462      2               107              8.1        ERR129159
1379      1424      4               110              7.0        ERR069689
1425      1462      2               110              8.3        ERR069689
1379      1424      4               129              6.8        ERR129154
1425      1462      2               129              8.1        ERR129154
1379      1424      4               130              6.8        ERR069725
1425      1462      2               130              8.1        ERR069725
1379      1424      4               131              6.8        ERR068040
1425      1462      2               131              8.1        ERR068040
1085      1134      1               133              8.2        ERR129157
1379      1424      4               136              6.8        ERR067986
1425      1462      2               136              8.1        ERR067986
1379      1424      4               137              6.8        ERR124291
1425      1462      2               137              8.1        ERR124291
1379      1424      4               141              6.8        ERR069822
1425      1462      2               141              8.1        ERR069822
1085      1134      1               143              8.2        ERR124288
1379      1424      4               144              6.8        ERR129026
1425      1462      2               144              8.1        ERR129026
1379      1424      4               148              6.8        ERR065310
1425      1462      2               148              8.1        ERR065310
1379      1424      4               151              7.0        ERR069789
1425      1462      2               151              8.3        ERR069789
904       1084      2               152              2.7        ERR065343
1085      1134      1               152              9.0        ERR065343
1379      1424      4               160              7.0        ERR129180
1425      1462      2               160              8.3        ERR129180
1379      1424      4               165              6.8        ERR069698
1425      1462      2               165              8.1        ERR069698
1379      1424      4               167              6.8        ERR124302
1425      1462      2               167              8.1        ERR124302
1379      1424      4               179              6.8        ERR124274
1425      1462      2               179              8.1        ERR124274
1085      1134      1               181              8.2        ERR069708
1379      1424      4               186              6.8        ERR129210
1425      1462      2               186              8.1        ERR129210
1379      1424      4               202              6.8        ERR124283
1425      1462      2               202              8.1        ERR124283
1379      1424      4               203              6.8        ERR065293
1425      1462      2               203              8.1        ERR065293
1085      1134      1               204              7.5        ERR069825
1085      1134      1               208              7.5        ERR129144
1379      1424      4               211              6.8        ERR124296
1425      1462      2               211              8.1        ERR124296
1425      1675      2               214              27.3       ERR068039
1379      1424      4               217              6.6        ERR068041
1425      1462      2               217              7.9        ERR068041
1379      1424      4               226              6.8        ERR069801
1425      1462      2               226              8.1        ERR069801
1379      1424      4               227              6.8        ERR124221
1425      1462      2               227              8.1        ERR124221
1379      1424      4               228              6.8        ERR129080
1425      1462      2               228              8.1        ERR129080
1379      1424      4               229              6.8        ERR068026
1425      1462      2               229              8.1        ERR068026
1085      1134      1               232              7.5        ERR129077
1379      1424      4               237              6.8        ERR065297
1425      1462      2               237              8.1        ERR065297
1379      1424      4               239              6.8        ERR129061
1425      1462      2               239              8.1        ERR129061
1085      1134      1               248              8.2        ERR129167
1379      1424      4               255              6.8        ERR124268
1425      1462      2               255              8.1        ERR124268
1379      1424      4               261              7.0        ERR068006
1425      1462      2               261              8.3        ERR068006
1085      1134      1               263              8.2        ERR069798
1379      1424      4               265              6.8        ERR069760
1425      1462      2               265              8.1        ERR069760
1379      1424      4               273              7.0        ERR069832
1425      1462      2               273              8.3        ERR069832
1379      1424      4               274              6.8        ERR065320
1425      1462      2               274              8.1        ERR065320
1085      1134      1               277              8.2        ERR124308
1085      1134      1               278              8.2        ERR129043
1379      1424      4               282              6.8        ERR068021
1425      1462      2               282              8.1        ERR068021
1085      1134      1               283              7.5        ERR067998
1085      1134      1               285              8.2        ERR065971
1379      1424      4               294              7.0        ERR069716
1425      1462      2               294              8.3        ERR069716
1379      1424      4               298              6.8        ERR129131
1425      1462      2               298              8.1        ERR129131
1425      1675      2               299              25.6       ERR069772
1379      1424      4               301              7.0        ERR069750
1425      1462      2               301              8.3        ERR069750
1085      1134      1               303              8.2        ERR124227
1379      1424      4               307              6.8        ERR069724
1425      1462      2               307              8.1        ERR069724
1085      1134      1               312              8.2        ERR129168
1085      1134      1               313              7.5        ERR124320
1379      1424      4               315              6.8        ERR069804
1425      1462      2               315              8.1        ERR069804
1085      1134      1               316              8.2        ERR065303
1379      1424      4               318              6.8        ERR068042
1425      1462      2               318              8.1        ERR068042
1379      1424      4               320              6.8        ERR124249
1425      1462      2               320              8.1        ERR124249
1379      1424      4               328              6.8        ERR129198
1425      1462      2               328              8.1        ERR129198
1         1714      4               329              3.6        ERR069742
1425      1675      2               336              25.6       ERR069806
1379      1424      4               337              6.8        ERR129068
1425      1462      2               337              8.1        ERR129068
1379      1424      4               338              6.8        ERR067978
1425      1462      2               338              8.1        ERR067978
1379      1424      4               342              6.8        ERR068032
1425      1462      2               342              8.1        ERR068032
1379      1424      4               347              6.8        ERR129079
1425      1462      2               347              8.1        ERR129079
1379      1424      4               350              7.0        ERR069701
1425      1462      2               350              8.3        ERR069701
1425      1675      2               352              27.3       ERR129124
1379      1424      4               353              6.8        ERR124246
1425      1462      2               353              8.1        ERR124246
1085      1134      1               357              7.5        ERR069818
1379      1424      4               359              6.8        ERR124239
1425      1462      2               359              8.1        ERR124239
1379      1424      4               363              6.8        ERR129139
1425      1462      2               363              8.1        ERR129139
1379      1424      4               368              6.8        ERR068028
1425      1462      2               368              8.1        ERR068028
1085      1134      1               370              8.2        ERR068023
1085      1134      1               381              8.2        ERR129172
1379      1424      4               382              6.8        ERR124240
1425      1462      2               382              8.1        ERR124240
1388      1902      3               383              3.6        ERR065315
1085      1134      1               390              7.5        ERR069714
1379      1902      3               392              6.1        ERR129071
1085      1134      1               399              8.2        ERR124294
1388      1902      2               401              10.1       ERR067975
1085      1134      1               403              7.3        ERR129053
1379      1424      4               404              6.8        ERR124272
1425      1462      2               404              8.1        ERR124272
1425      1675      2               409              27.3       ERR065321
1379      1424      4               412              6.8        ERR069707
1425      1462      2               412              8.1        ERR069707
1379      1424      4               417              6.8        ERR068047
1425      1462      2               417              8.1        ERR068047
1085      1134      1               426              7.5        ERR068010
1085      1134      1               429              8.2        ERR068030
1425      1675      2               433              25.6       ERR069730
1379      1424      4               435              6.8        ERR124300
1425      1462      2               435              8.1        ERR124300
1379      1424      4               438              6.8        ERR129178
1425      1462      2               438              8.1        ERR129178
1379      1424      4               443              6.8        ERR067968
1425      1462      2               443              8.1        ERR067968
1085      1134      1               449              8.2        ERR065969
1379      1424      4               455              6.8        ERR129177
1425      1462      2               455              8.1        ERR129177
1379      1424      4               458              6.8        ERR069839
1425      1462      2               458              8.1        ERR069839
1085      1134      1               459              7.5        ERR129182
1379      1424      4               461              7.0        ERR067983
1425      1462      2               461              8.3        ERR067983
1075      1134      1               465              9.1        ERR069693
1379      1424      4               468              6.8        ERR124242
1425      1462      2               468              8.1        ERR124242
1379      1424      4               470              6.8        ERR129137
1425      1462      2               470              8.1        ERR129137
1379      1424      4               475              6.8        ERR065308
1425      1462      2               475              8.1        ERR065308
1379      1424      4               478              7.0        ERR067989
1425      1462      2               478              8.3        ERR067989
1379      1424      4               480              6.8        ERR129054
1425      1462      2               480              8.1        ERR129054
1379      1424      4               487              6.8        ERR069702
1425      1462      2               487              8.1        ERR069702
1379      1424      4               494              6.8        ERR065964
1425      1462      2               494              8.1        ERR065964
1085      1134      1               501              7.5        ERR069799
1379      1424      4               507              6.8        ERR129060
1425      1462      2               507              8.1        ERR129060
1425      1675      2               512              27.3       ERR129188
1379      1424      4               514              6.8        ERR069837
1425      1462      2               514              8.1        ERR069837
1425      1675      2               515              27.3       ERR129056
1085      1134      1               516              8.0        ERR069779
1425      1675      2               518              27.3       ERR069775
1379      1424      4               519              6.8        ERR068000
1425      1462      2               519              8.1        ERR068000
1425      1675      2               535              25.6       ERR069816
1379      1424      4               539              6.8        ERR068049
1425      1462      2               539              8.1        ERR068049
1085      1134      1               562              8.2        ERR124297
1425      1675      2               570              25.6       ERR065956
1379      1424      4               572              6.8        ERR129093
1425      1462      2               572              8.1        ERR129093
1042      1134      1               575              8.6        ERR129047
1085      1134      1               581              8.2        ERR124286
1379      1424      4               582              6.8        ERR129211
1425      1462      2               582              8.1        ERR129211
1379      1424      4               586              6.8        ERR124298
1425      1462      2               586              8.1        ERR124298
