4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1114      1129      3               2                2.8        ERR065974
1110      1165      5               46               2.3        ERR124244
1114      1129      3               50               2.8        ERR065341
1114      1129      3               54               2.8        ERR129130
1114      1129      3               162              2.8        ERR065965
1114      1129      3               184              2.8        ERR067993
547       633       4               199              3.9        ERR069820
1114      1129      3               272              2.8        ERR124278
1114      1129      3               318              2.8        ERR069803
373       391       3               358              1.0        ERR069722
373       391       3               443              1.0        ERR065349
547       633       4               544              3.5        ERR129084
373       391       3               569              1.0        ERR068022
1094      1114      5               596              2.0        ERR069808
