5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
1         151       5               2                4.4        ERR065974
57        93        4               6                2.3        ERR124247
1         151       3               23               5.7        ERR129029
1         109       3               28               4.3        ERR124319
1         151       5               50               4.4        ERR065341
1         151       5               54               5.6        ERR129130
65        109       4               67               1.4        ERR069685
1         109       3               84               4.3        ERR129042
1         109       3               110              4.3        ERR124235
1         151       3               120              5.7        ERR129052
57        93        4               123              2.3        ERR124271
57        151       4               127              6.7        ERR129044
1         109       3               148              4.3        ERR124288
1         151       5               163              4.4        ERR065965
1         109       3               186              4.3        ERR069708
57        93        4               243              2.3        ERR129041
1         151       3               247              5.7        ERR124219
1         109       3               257              4.3        ERR129167
65        109       4               272              1.4        ERR069798
1         151       5               273              4.4        ERR124278
1         109       3               286              4.3        ERR124308
57        151       4               287              6.7        ERR129043
1         151       3               290              5.7        ERR069800
65        109       4               294              1.4        ERR065971
57        93        4               304              2.3        ERR124289
57        151       4               313              6.7        ERR124227
1         151       3               318              5.7        ERR065966
65        109       4               322              1.4        ERR129168
1         109       3               326              4.3        ERR065303
1         151       3               342              5.7        ERR069790
57        93        4               345              2.3        ERR124309
57        93        4               366              2.3        ERR129184
1         151       3               381              5.7        ERR065355
1         109       3               382              4.3        ERR068023
65        109       4               394              1.4        ERR129172
57        169       4               396              8.9        ERR065315
1         109       3               412              4.3        ERR124294
459       468       2               414              3.6        ERR067975
57        93        4               416              2.3        ERR129053
1         151       5               418              4.4        ERR065289
57        93        4               441              2.3        ERR065318
1         109       3               445              4.3        ERR068030
57        169       4               459              8.9        ERR069739
65        109       4               464              1.4        ERR065969
65        109       4               481              1.4        ERR069693
1         151       5               491              4.4        ERR065296
57        93        4               502              2.3        ERR129110
65        109       4               538              1.4        ERR069779
1         151       3               551              5.7        ERR069736
57        169       4               566              8.9        ERR069695
1         151       3               583              5.7        ERR065331
1         109       3               585              4.3        ERR124297
1         109       3               604              4.3        ERR124286
57        151       4               610              6.7        ERR129194
1         151       3               611              5.7        ERR129171
