10 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
286       633       4               1                1.6        ERR069738
775       799       3               5                0.3        ERR069700
880       1051      2               12               3.8        ERR069709
286       633       4               15               2.5        ERR068037
775       799       3               22               0.3        ERR067966
68        217       3               27               0.1        ERR069823
880       1051      2               29               3.8        ERR068001
775       799       3               34               0.3        ERR067969
68        217       3               45               0.1        ERR069712
286       633       4               55               2.5        ERR129096
775       799       3               60               0.3        ERR124314
286       633       4               61               2.5        ERR069686
68        217       3               65               0.1        ERR129164
286       633       4               66               2.5        ERR069688
286       633       4               68               2.5        ERR124307
961       1051      4               74               0.1        ERR068025
68        217       3               75               0.1        ERR067964
961       1051      4               76               0.1        ERR069811
68        217       3               87               0.1        ERR069835
961       1051      4               91               0.1        ERR129152
68        217       3               95               0.1        ERR129088
286       633       4               112              2.5        ERR129204
68        217       3               118              0.1        ERR067981
286       633       4               119              2.5        ERR067996
68        217       3               127              0.1        ERR129044
880       1051      2               128              3.8        ERR065353
880       1051      2               131              3.8        ERR065953
68        217       3               136              0.1        ERR129051
1         715       4               138              1.6        ERR124311
68        217       3               139              0.1        ERR069746
880       1051      2               152              3.8        ERR069710
1052      1230      2               154              0.6        ERR129160
286       633       4               157              2.5        ERR065343
775       799       3               175              0.3        ERR069787
961       1051      4               178              0.1        ERR129039
286       633       4               182              2.5        ERR067995
68        217       3               183              0.1        ERR068012
775       799       3               190              0.3        ERR069744
68        217       3               193              0.1        ERR129132
68        217       3               198              0.1        ERR065292
68        217       3               204              0.1        ERR069690
1         138       2               209              0.5        ERR069825
824       837       4               209              5.0        ERR069825
880       1051      2               220              3.8        ERR068004
286       633       4               222              2.5        ERR124248
286       633       4               242              2.5        ERR065338
68        217       3               252              0.1        ERR069768
68        217       3               254              0.1        ERR065967
880       1051      2               256              3.8        ERR069734
880       1051      2               260              3.8        ERR129092
68        217       3               261              0.1        ERR129090
68        217       3               268              0.1        ERR065344
68        217       3               298              0.1        ERR068020
286       633       4               299              2.5        ERR069767
1         715       4               306              1.6        ERR129057
68        217       3               307              0.1        ERR067977
1212      1230      5               309              23.3       ERR069772
68        217       3               312              0.1        ERR069715
68        217       3               314              0.1        ERR069683
961       1051      4               321              0.1        ERR124254
68        217       3               335              0.1        ERR065962
1212      1230      5               337              20.9       ERR129081
880       1051      2               343              3.8        ERR069827
1212      1230      5               346              23.3       ERR069806
286       633       4               360              1.6        ERR124260
188       228       2               365              1.7        ERR065299
286       633       4               376              2.5        ERR069778
775       799       3               378              0.3        ERR129128
68        217       3               400              0.1        ERR069755
286       633       4               401              2.5        ERR129156
68        217       3               419              0.1        ERR124285
68        217       3               420              0.1        ERR129126
286       633       4               431              2.5        ERR069836
961       1051      4               447              0.1        ERR067997
775       799       3               450              0.3        ERR069763
68        217       3               457              0.1        ERR124265
961       1051      4               461              0.1        ERR069766
68        217       3               462              0.1        ERR069765
286       633       4               464              2.5        ERR067965
286       633       4               470              2.5        ERR124318
68        217       3               473              0.1        ERR129113
880       1051      2               476              3.8        ERR069788
880       1051      2               478              3.8        ERR069784
1         715       4               480              1.6        ERR065290
68        217       3               484              0.1        ERR068013
68        217       3               489              0.1        ERR124231
68        217       3               491              0.1        ERR124304
68        217       3               495              0.1        ERR124282
775       799       3               499              0.3        ERR069747
68        217       3               500              0.1        ERR069732
1         715       4               505              1.6        ERR129135
880       1051      2               513              3.8        ERR068043
68        217       3               524              0.1        ERR129058
775       799       3               526              0.3        ERR124303
68        217       3               527              0.1        ERR065330
68        217       3               532              0.1        ERR069719
68        217       3               543              0.1        ERR069770
68        217       3               551              0.1        ERR069721
1212      1230      5               559              23.3       ERR069816
68        217       3               562              0.1        ERR129199
286       633       4               566              2.5        ERR069783
68        217       3               581              0.1        ERR069740
775       799       3               582              0.3        ERR065963
68        217       3               591              0.1        ERR124237
286       633       4               592              2.5        ERR067987
68        217       3               612              0.1        ERR129194
