23 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
149       378       6               2                6.4        ERR065974
1136      1172      5               2                2.7        ERR065974
997       1411      1               5                3.1        ERR069700
1136      1164      4               7                0.1        ERR124222
1018      1411      1               20               4.0        ERR069735
997       1411      1               22               3.1        ERR067966
1         91        5               24               7.0        ERR129105
303       378       6               24               6.1        ERR129105
1318      1440      2               25               3.2        ERR124226
1         91        5               26               7.0        ERR129196
303       378       6               26               6.1        ERR129196
1         91        5               31               5.8        ERR069764
997       1411      1               34               3.1        ERR067969
1         91        5               36               7.0        ERR129195
303       378       6               36               6.1        ERR129195
272       598       4               37               11.8       ERR065325
557       583       3               38               6.4        ERR124256
997       1411      1               40               3.6        ERR069819
272       598       4               42               11.8       ERR065960
1136      1164      4               46               0.1        ERR124244
1136      1164      4               47               0.1        ERR129075
149       378       6               50               6.4        ERR065341
1136      1172      5               50               2.7        ERR065341
1136      1164      4               52               0.1        ERR069706
149       378       6               54               6.4        ERR129130
1136      1172      5               54               2.7        ERR129130
557       583       3               57               6.4        ERR069809
463       703       5               59               10.2       ERR129187
1197      1411      4               59               0.1        ERR129187
997       1411      1               60               3.1        ERR124314
557       583       3               63               6.4        ERR068048
1         91        5               72               7.0        ERR065301
303       378       6               72               6.1        ERR065301
1         123       5               73               4.4        ERR124287
1136      1164      5               73               3.2        ERR124287
767       948       4               74               12.1       ERR068025
1123      1164      5               74               6.6        ERR068025
767       948       4               76               12.1       ERR069811
1123      1164      5               76               6.6        ERR069811
1         123       5               88               4.4        ERR129146
1136      1164      5               88               3.2        ERR129146
767       948       4               91               12.1       ERR129152
1123      1164      5               91               6.6        ERR129152
1136      1164      4               93               0.1        ERR069843
557       583       3               97               6.7        ERR065350
1063      1317      4               101              3.7        ERR124310
1         91        5               106              5.8        ERR068014
1136      1164      4               108              0.1        ERR124255
1         91        5               109              7.0        ERR065342
303       378       6               109              6.1        ERR065342
1         91        5               113              5.8        ERR129094
1         91        5               122              7.0        ERR069792
303       378       6               122              6.1        ERR069792
797       1440      2               126              2.0        ERR124228
1197      1411      4               127              3.9        ERR129044
1         123       5               132              4.4        ERR129076
1136      1164      5               132              3.2        ERR129076
1         91        4               138              6.6        ERR124311
767       948       4               138              10.3       ERR124311
1123      1440      5               138              0.7        ERR124311
1         91        5               140              7.0        ERR068031
303       378       6               140              6.1        ERR068031
1         123       5               143              4.4        ERR129055
1136      1164      5               143              3.2        ERR129055
767       948       4               145              12.1       ERR065327
1123      1164      5               145              6.6        ERR065327
1063      1317      4               161              3.7        ERR129048
149       378       6               163              6.4        ERR065965
1136      1172      5               163              2.7        ERR065965
421       556       3               166              7.3        ERR068016
1         91        5               174              7.0        ERR065354
303       378       6               174              6.1        ERR065354
997       1411      1               175              3.1        ERR069787
421       556       3               177              8.4        ERR129066
767       948       4               178              12.1       ERR129039
1123      1164      5               178              6.6        ERR129039
997       1411      1               190              3.1        ERR069744
797       1440      2               199              2.0        ERR067961
673       1164      2               200              12.5       ERR069820
1136      1164      4               205              0.1        ERR065973
1063      1317      4               206              3.7        ERR065309
997       1411      1               209              3.1        ERR069825
281       598       4               210              12.4       ERR069737
421       556       3               212              7.3        ERR065304
1         91        5               213              7.0        ERR129144
303       378       6               213              6.1        ERR129144
767       948       4               214              12.1       ERR124232
1123      1164      5               214              6.6        ERR124232
1136      1164      4               227              0.1        ERR069720
281       598       4               228              12.4       ERR129050
797       1007      5               229              3.9        ERR129064
1008      1196      2               229              1.7        ERR129064
1318      1440      1               229              0.7        ERR129064
1         91        5               232              5.8        ERR129206
1         91        5               239              7.0        ERR129077
303       378       6               239              6.1        ERR129077
767       948       4               240              12.1       ERR067994
1123      1164      5               240              6.6        ERR067994
1063      1317      4               249              3.7        ERR124305
1318      1440      2               250              3.2        ERR069769
997       1411      1               251              3.1        ERR065295
1136      1164      4               263              0.1        ERR068003
1063      1317      4               269              4.5        ERR129111
1136      1164      4               271              0.1        ERR068035
149       378       6               273              6.4        ERR124278
1136      1172      5               273              2.7        ERR124278
997       1411      1               276              3.1        ERR069782
421       556       3               279              7.3        ERR065959
797       1440      2               284              2.0        ERR124292
1         91        5               292              7.0        ERR067998
303       378       6               292              6.1        ERR067998
797       1440      2               293              2.0        ERR124312
1         91        4               306              6.6        ERR129057
767       948       4               306              10.3       ERR129057
1123      1440      5               306              0.7        ERR129057
997       1395      1               309              3.2        ERR069772
997       1411      1               315              3.1        ERR069813
1063      1317      4               316              3.7        ERR124253
767       948       4               321              12.1       ERR124254
1123      1164      5               321              6.6        ERR124254
1         91        5               323              7.0        ERR124320
303       378       6               323              6.1        ERR124320
767       948       4               324              12.1       ERR065298
1123      1164      5               324              6.6        ERR065298
997       1411      1               327              3.1        ERR065957
1         91        5               329              7.0        ERR069692
303       378       6               329              6.1        ERR069692
1         91        5               332              7.0        ERR069723
303       378       6               332              6.1        ERR069723
1         123       5               333              4.4        ERR067976
1136      1164      5               333              3.2        ERR067976
1         123       5               334              4.4        ERR065307
1136      1164      5               334              3.2        ERR065307
797       1440      2               340              2.0        ERR069718
797       1440      2               341              2.0        ERR124224
997       1395      1               346              3.2        ERR069806
1136      1164      4               351              0.1        ERR129062
767       948       4               352              12.1       ERR129203
1123      1164      5               352              6.6        ERR129203
1063      1317      4               354              3.7        ERR065316
1063      1317      4               355              3.7        ERR124217
421       556       3               356              8.4        ERR067991
281       598       4               365              12.4       ERR065299
1136      1164      4               367              0.1        ERR124233
1063      1317      4               368              3.7        ERR124266
1         91        5               369              7.0        ERR069818
303       378       6               369              6.1        ERR069818
997       1411      1               378              3.1        ERR129128
1136      1164      4               384              0.1        ERR069791
421       609       5               396              2.9        ERR065315
557       583       3               398              6.7        ERR069731
1         91        5               403              7.0        ERR069714
303       378       6               403              6.1        ERR069714
1136      1164      4               404              0.1        ERR068036
1         91        5               407              7.0        ERR069697
303       378       6               407              6.1        ERR069697
997       1411      1               409              3.1        ERR069838
1         123       5               410              4.4        ERR065313
1136      1164      5               410              3.2        ERR065313
421       556       3               411              8.4        ERR129038
797       1440      2               413              2.0        ERR124243
1         91        5               416              7.0        ERR129053
303       378       6               416              6.1        ERR129053
149       378       6               418              6.4        ERR065289
