25 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
2455      2527      2               1                1.6        ERR069738
2528      2779      4               1                9.9        ERR069738
1057      1123      4               2                7.9        ERR065974
1761      2245      5               5                12.0       ERR069700
2455      2545      2               10               0.7        ERR129179
2546      2707      4               10               9.9        ERR129179
2455      2527      2               14               1.7        ERR129212
2528      2697      4               14               5.8        ERR129212
2698      2707      3               14               0.3        ERR129212
2455      2527      2               15               1.6        ERR068037
2528      2779      4               15               9.9        ERR068037
2455      2545      2               17               0.7        ERR124241
2546      2707      4               17               9.9        ERR124241
2455      2545      2               19               0.7        ERR124293
2546      2707      4               19               9.9        ERR124293
2717      2779      1               20               6.5        ERR069735
1761      2245      5               22               12.0       ERR067966
1         12        3               26               0.0        ERR129196
2019      2482      5               26               4.9        ERR129196
2717      2779      1               27               6.5        ERR069823
107       164       5               31               12.1       ERR069764
1004      1170      5               31               4.7        ERR069764
1948      2035      2               31               6.0        ERR069764
2036      2086      6               31               2.5        ERR069764
2087      2687      5               31               0.9        ERR069764
1761      2245      5               34               12.0       ERR067969
2455      2545      2               35               0.7        ERR069703
2546      2707      4               35               9.9        ERR069703
1004      1170      5               37               6.2        ERR065325
2455      2545      2               39               0.7        ERR129087
2546      2707      4               39               9.9        ERR129087
2717      2779      1               40               6.5        ERR069819
1004      1170      5               42               6.2        ERR065960
2717      2779      1               46               6.3        ERR124244
1057      1123      4               50               7.9        ERR065341
1057      1123      4               54               7.9        ERR129130
2455      2527      2               55               1.6        ERR129096
2528      2779      4               55               9.9        ERR129096
1761      2245      5               60               12.0       ERR124314
2455      2527      2               61               1.6        ERR069686
2528      2779      4               61               9.9        ERR069686
2717      2779      1               62               6.5        ERR069824
2717      2779      1               65               6.5        ERR129164
2455      2527      2               66               1.6        ERR069688
2528      2779      4               66               9.9        ERR069688
2455      2527      2               68               1.6        ERR124307
2528      2779      4               68               9.9        ERR124307
2455      2545      2               69               0.7        ERR067962
2546      2707      4               69               9.9        ERR067962
2080      2110      2               73               4.3        ERR124287
2637      2779      4               73               8.2        ERR124287
2717      2779      1               75               6.5        ERR067964
2455      2545      2               85               0.7        ERR129148
2546      2707      4               85               9.9        ERR129148
2717      2779      1               87               6.5        ERR069835
2080      2110      2               88               4.6        ERR129146
2637      2779      4               88               8.7        ERR129146
1282      2793      5               89               15.5       ERR129102
2717      2779      1               90               6.5        ERR069729
2455      2527      2               92               1.7        ERR069748
2528      2697      4               92               5.8        ERR069748
2698      2707      3               92               0.3        ERR069748
2717      2779      1               95               6.5        ERR129088
2455      2527      2               112              1.6        ERR129204
2528      2779      4               112              9.9        ERR129204
2455      2527      2               114              1.7        ERR069689
2528      2697      4               114              5.8        ERR069689
2698      2707      3               114              0.3        ERR069689
2455      2545      2               117              0.7        ERR069749
2546      2707      4               117              9.9        ERR069749
2717      2779      1               118              6.5        ERR067981
2455      2527      2               119              1.6        ERR067996
2528      2779      4               119              9.9        ERR067996
1004      1170      5               122              6.2        ERR069792
2080      2124      2               123              2.5        ERR124271
2266      2331      2               123              0.8        ERR124271
2455      2545      2               125              0.7        ERR124277
2546      2707      4               125              9.9        ERR124277
2717      2779      1               126              6.5        ERR124228
2455      2545      2               129              0.7        ERR129074
2546      2707      4               129              9.9        ERR129074
2080      2110      2               132              4.6        ERR129076
2637      2779      4               132              8.7        ERR129076
2717      2779      1               139              6.5        ERR069746
1004      1170      5               140              6.2        ERR068031
2080      2110      2               143              4.6        ERR129055
2637      2779      4               143              8.7        ERR129055
2717      2779      1               150              6.5        ERR124218
2455      2545      2               155              0.7        ERR065300
2546      2707      4               155              9.9        ERR065300
2455      2527      2               157              1.6        ERR065343
2528      2779      4               157              9.9        ERR065343
1057      1123      4               163              7.9        ERR065965
2455      2527      2               165              1.7        ERR129180
2528      2697      4               165              5.8        ERR129180
2698      2707      3               165              0.3        ERR129180
2455      2545      2               167              0.7        ERR065324
2546      2707      4               167              9.9        ERR065324
2717      2779      1               169              6.5        ERR129158
2717      2779      1               171              6.5        ERR069812
