6 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
87        120       1               4                7.7        ERR069700
87        120       1               20               7.7        ERR067966
1         112       2               21               12.6       ERR129105
1         112       2               23               12.6       ERR129196
195       232       5               25               8.5        ERR124319
87        120       1               30               7.7        ERR067969
1         112       2               32               12.6       ERR129195
1         112       2               34               12.6       ERR124256
1         112       2               41               12.6       ERR069712
1         112       2               51               12.6       ERR069809
87        120       1               54               7.7        ERR124314
1         112       2               56               12.6       ERR068048
1         112       2               58               12.6       ERR129164
1         112       2               65               12.6       ERR065301
99        120       1               73               4.9        ERR129028
1         112       2               87               12.6       ERR129088
1         112       2               89               12.6       ERR065350
1         112       2               101              12.6       ERR065342
1         112       2               108              12.6       ERR067981
195       274       1               115              0.3        ERR129044
1         112       2               124              12.6       ERR129051
195       232       5               135              8.5        ERR124288
1         112       2               148              12.6       ERR065968
1         112       2               153              12.6       ERR129158
99        120       1               157              4.9        ERR129083
87        120       1               159              7.7        ERR069787
1         112       2               167              12.6       ERR068012
87        120       1               174              7.7        ERR069744
1         112       2               177              12.6       ERR129132
99        120       1               184              4.9        ERR129216
1         112       2               187              10.8       ERR069690
87        120       1               192              7.7        ERR069825
1         112       2               196              12.6       ERR129144
1         112       2               198              12.6       ERR068018
1         112       2               221              12.6       ERR129077
1         112       2               233              12.6       ERR069768
1         112       2               242              12.6       ERR129090
1         112       2               267              12.6       ERR067998
1         112       2               272              12.6       ERR068020
1         112       2               280              12.6       ERR067977
1         112       2               284              12.6       ERR069715
1         112       2               286              12.6       ERR069683
1         112       2               294              12.6       ERR124320
1         112       2               298              12.6       ERR065957
99        120       1               310              5.3        ERR069742
99        120       1               318              4.9        ERR129136
195       232       5               327              11.7       ERR069722
296       325       5               327              5.5        ERR069722
1         112       2               336              12.6       ERR069818
99        120       1               341              5.3        ERR065294
87        120       1               345              7.7        ERR129128
1         112       2               364              12.6       ERR069731
1         112       2               369              12.6       ERR069714
195       232       5               378              8.5        ERR124294
1         112       2               381              12.6       ERR129053
1         112       2               383              12.6       ERR124285
1         112       2               384              12.6       ERR129126
1         112       2               404              12.6       ERR068010
195       232       5               405              11.7       ERR065349
296       325       5               405              5.5        ERR065349
87        120       1               411              7.7        ERR069763
99        120       1               413              4.9        ERR129202
99        120       1               432              5.3        ERR065352
1         112       2               433              12.6       ERR129113
1         112       2               435              12.6       ERR129182
1         112       2               438              12.6       ERR065347
1         112       2               443              12.6       ERR068013
99        120       1               445              4.9        ERR129138
1         112       2               450              12.6       ERR124304
1         112       2               453              12.6       ERR124282
87        120       1               456              7.7        ERR069747
1         112       2               477              12.6       ERR069799
1         112       2               480              12.6       ERR129058
87        120       1               482              7.7        ERR124303
99        120       1               505              5.8        ERR129192
376       382       4               505              4.0        ERR129192
99        120       1               514              4.9        ERR124238
1         112       2               516              12.6       ERR129199
99        120       1               521              4.9        ERR129103
195       232       5               525              11.7       ERR068022
296       325       5               525              5.5        ERR068022
87        120       1               536              7.7        ERR065963
195       232       5               540              8.5        ERR124297
1         112       2               544              12.6       ERR124237
195       232       5               557              8.5        ERR124286
1         113       2               559              14.8       ERR129201
195       274       1               563              0.3        ERR129194
99        120       1               566              4.9        ERR129030
