2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
580       719       3               2                0.6        ERR065974
580       719       3               50               0.6        ERR065341
580       719       3               54               0.6        ERR129130
580       719       3               163              0.6        ERR065965
580       719       3               185              0.6        ERR067993
580       719       3               273              0.6        ERR124278
580       719       3               417              0.6        ERR065289
580       719       3               454              0.6        ERR069841
580       719       3               491              0.6        ERR065296
1138      1353      2               580              1.3        ERR069740
