5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
632       855       3               7                7.7        ERR124222
632       855       3               11               7.7        ERR129176
592       771       3               16               7.3        ERR069814
632       855       3               30               7.7        ERR129117
592       771       3               32               7.3        ERR068007
632       855       3               47               7.7        ERR129075
632       855       3               52               7.7        ERR069706
592       771       3               70               7.3        ERR124257
632       855       3               82               7.7        ERR129213
632       855       3               84               7.7        ERR129042
632       855       3               93               7.7        ERR069843
632       855       3               108              7.7        ERR124255
632       855       3               110              7.7        ERR124235
632       724       3               123              10.3       ERR124271
640       653       6               127              3.4        ERR129044
686       695       3               127              4.4        ERR129044
632       855       3               137              7.7        ERR129157
592       771       3               156              7.3        ERR069789
632       855       3               166              7.7        ERR068016
632       855       3               177              7.7        ERR129066
632       855       3               186              7.7        ERR069708
632       855       3               205              7.7        ERR065973
632       855       3               212              7.7        ERR065304
632       855       3               227              7.7        ERR069720
632       724       3               243              10.3       ERR129041
632       855       3               257              7.7        ERR129167
632       855       3               271              7.7        ERR068035
632       855       3               279              7.7        ERR065959
632       855       3               286              7.7        ERR124308
632       855       3               287              7.7        ERR129043
592       771       3               291              7.3        ERR068021
632       724       3               304              10.3       ERR124289
632       855       3               313              7.7        ERR124227
632       855       3               326              7.7        ERR065303
632       692       3               339              10.3       ERR069742
632       724       3               345              10.3       ERR124309
632       855       3               351              7.7        ERR129062
632       855       3               356              7.7        ERR067991
592       771       3               365              7.3        ERR065299
632       754       3               366              9.9        ERR129184
632       855       3               367              7.7        ERR124233
632       692       3               374              10.3       ERR065294
632       855       3               382              7.7        ERR068023
632       855       3               384              7.7        ERR069791
575       870       3               386              0.8        ERR069704
575       870       3               393              0.8        ERR129034
288       631       5               396              0.3        ERR065315
575       870       3               399              0.8        ERR069828
632       855       3               404              7.7        ERR068036
632       855       3               411              7.7        ERR129038
632       855       3               435              7.7        ERR065314
632       754       3               441              10.9       ERR065318
288       631       5               460              0.3        ERR069739
632       855       3               466              7.7        ERR069842
592       771       3               467              7.3        ERR129185
632       692       3               472              10.3       ERR065352
632       855       3               490              7.7        ERR129036
632       855       3               497              7.7        ERR129078
632       724       3               503              9.2        ERR129110
632       855       3               506              7.7        ERR069699
632       855       3               508              7.7        ERR069793
575       870       3               516              0.8        ERR069705
632       855       3               518              7.7        ERR129031
632       855       3               519              7.7        ERR129049
632       855       3               522              7.7        ERR067990
632       855       3               572              7.7        ERR124230
632       855       3               573              7.7        ERR069762
592       771       3               586              7.3        ERR067972
632       855       3               589              7.7        ERR067999
632       855       3               596              7.7        ERR129193
640       653       6               612              3.4        ERR129194
686       695       3               612              4.4        ERR129194
