1 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
727       795       3               21               5.7        ERR069773
727       795       3               58               5.7        ERR065302
727       795       3               73               5.7        ERR068025
727       795       3               76               5.7        ERR069811
727       795       3               87               5.7        ERR129040
727       795       3               91               5.7        ERR129152
727       795       3               146              5.7        ERR065327
727       795       3               179              5.7        ERR129039
727       795       3               216              5.7        ERR124232
727       795       3               221              5.7        ERR068039
727       795       3               320              5.7        ERR124254
727       795       3               325              5.7        ERR065298
727       795       3               353              5.7        ERR129203
727       795       3               421              5.7        ERR065321
727       795       3               424              5.7        ERR124264
727       795       3               454              7.2        ERR065955
727       795       3               460              5.7        ERR069766
727       795       3               531              5.7        ERR124317
727       795       3               533              5.7        ERR129188
