4 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
462       490       2               2                11.1       ERR124247
1         12        2               3                1.1        ERR069786
462       490       2               22               11.1       ERR129187
1         12        2               23               0.7        ERR069685
1         114       6               55               72.3       ERR068016
1         114       6               57               72.3       ERR129066
1         21        2               59               4.5        ERR067995
1         114       6               70               72.3       ERR065304
1         21        2               79               4.5        ERR065338
1         21        2               96               3.4        ERR069798
1         114       6               99               72.3       ERR065959
1         21        2               104              3.4        ERR065971
1         21        2               115              3.4        ERR129168
1         114       6               130              72.3       ERR067991
1         12        2               141              1.1        ERR069777
1         12        2               144              0.7        ERR129172
1         114       6               154              72.3       ERR129038
1         12        2               170              0.7        ERR065969
1         12        2               175              0.7        ERR069693
454       546       6               191              5.2        ERR124317
1         12        2               195              0.7        ERR069779
1         114       6               211              72.3       ERR124230
1         8         2               214              1.8        ERR067987
462       490       2               216              11.1       ERR129047
