24 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
2296      2480      4               1                13.2       ERR065974
1513      2289      5               4                6.7        ERR069700
2450      2485      2               4                13.5       ERR069700
646       1645      4               5                1.7        ERR124247
1090      1241      4               8                3.0        ERR069786
1481      1645      1               8                1.1        ERR069786
950       1003      1               9                11.1       ERR129179
2041      2289      5               9                24.8       ERR129179
2478      2502      1               9                7.0        ERR129179
1090      1267      4               11               2.1        ERR069709
2296      2485      4               11               14.2       ERR069709
2296      2346      4               13               6.5        ERR129212
2296      2502      4               14               22.3       ERR069814
950       1003      1               15               11.1       ERR124241
2041      2289      5               15               24.8       ERR124241
2478      2502      1               15               7.0        ERR124241
950       1003      1               17               11.1       ERR124293
2041      2289      5               17               24.8       ERR124293
2478      2502      1               17               7.0        ERR124293
2062      2289      5               18               23.5       ERR069735
2463      2494      2               18               10.7       ERR069735
1513      2289      5               20               6.7        ERR067966
2450      2485      2               20               13.5       ERR067966
1513      2289      5               25               6.3        ERR069823
1090      1663      4               26               3.7        ERR124319
1090      1267      4               27               2.1        ERR068001
2296      2485      4               27               14.2       ERR068001
2296      2502      4               30               22.3       ERR068007
1513      2289      5               32               6.7        ERR067969
2450      2485      2               32               13.5       ERR067969
950       1003      1               33               11.1       ERR069703
2041      2289      5               33               24.8       ERR069703
2478      2502      1               33               7.0        ERR069703
1595      1614      3               35               4.9        ERR065325
2062      2289      5               35               25.3       ERR065325
1513      2289      5               36               6.3        ERR124256
950       1003      1               37               11.1       ERR129087
2041      2289      5               37               24.8       ERR129087
2478      2502      1               37               7.0        ERR129087
1090      1267      4               38               2.1        ERR069819
2296      2485      4               38               14.2       ERR069819
1595      1614      3               40               4.9        ERR065960
2062      2289      5               40               25.3       ERR065960
1513      2289      5               43               6.8        ERR069712
2463      2494      2               43               11.3       ERR069712
1513      2418      5               44               17.8       ERR124244
2296      2480      4               48               14.8       ERR065341
2296      2480      4               52               13.2       ERR129130
260       846       4               53               15.5       ERR129107
1513      2289      5               54               6.3        ERR069809
905       924       1               56               2.6        ERR129187
2296      2502      2               56               14.6       ERR129187
1513      2289      5               57               6.7        ERR124314
2450      2485      2               57               13.5       ERR124314
2062      2289      5               58               23.5       ERR069824
2463      2494      2               58               10.7       ERR069824
1513      2289      5               59               6.3        ERR068048
1513      2289      5               61               6.3        ERR129164
1159      1162      4               62               4.7        ERR069685
950       1003      1               63               11.1       ERR067962
2041      2289      5               63               24.8       ERR067962
2478      2502      1               63               7.0        ERR067962
2296      2502      4               64               22.8       ERR124257
2296      2480      4               68               12.8       ERR068025
1513      2289      5               69               6.3        ERR067964
2296      2480      4               70               12.8       ERR069811
2296      2480      4               73               12.8       ERR065332
1513      2289      5               74               6.0        ERR129028
2463      2502      6               74               12.2       ERR129028
260       846       4               77               15.5       ERR129155
950       1003      1               79               11.1       ERR129148
2041      2289      5               79               24.8       ERR129148
2478      2502      1               79               7.0        ERR129148
1513      2289      5               81               6.3        ERR069835
905       924       1               83               2.6        ERR129102
1595      1630      1               83               2.4        ERR129102
2062      2289      5               84               23.5       ERR069729
2463      2494      2               84               10.7       ERR069729
2296      2480      4               85               12.8       ERR129152
2296      2346      4               86               6.5        ERR069748
1513      2289      5               89               6.3        ERR129088
1513      2289      5               91               6.3        ERR065350
1607      1645      4               95               0.0        ERR124310
2296      2480      4               95               12.3       ERR124310
895       935       4               100              1.7        ERR068014
2296      2502      2               100              13.7       ERR068014
895       935       4               106              1.7        ERR129094
2296      2502      2               106              13.7       ERR129094
2296      2346      4               107              6.5        ERR069689
2296      2485      4               109              14.3       ERR068005
950       1003      1               110              11.1       ERR069749
2041      2289      5               110              24.8       ERR069749
2478      2502      1               110              7.0        ERR069749
1513      2289      5               111              6.3        ERR067981
2296      2485      4               113              14.3       ERR069785
1460      2289      5               114              8.7        ERR069792
1460      2289      5               115              10.0       ERR124271
2463      2494      2               115              11.1       ERR124271
950       1003      1               117              11.1       ERR124277
2041      2289      5               117              24.8       ERR124277
2478      2502      1               117              7.0        ERR124277
899       924       4               118              1.4        ERR124228
1481      1645      1               118              0.9        ERR124228
895       935       4               119              2.0        ERR129044
1090      1267      4               120              2.1        ERR065353
2296      2485      4               120              14.2       ERR065353
950       1003      1               121              11.1       ERR129074
2041      2289      5               121              24.8       ERR129074
2478      2502      1               121              7.0        ERR129074
1090      1267      4               123              2.1        ERR065953
2296      2485      4               123              14.2       ERR065953
2296      2485      4               126              14.3       ERR069725
1513      2289      5               128              6.8        ERR129051
2463      2494      2               128              11.3       ERR129051
1051      1537      4               130              0.1        ERR124311
1595      1645      4               130              2.6        ERR124311
2353      2381      6               130              8.3        ERR124311
1513      2289      5               131              6.3        ERR069746
1460      2289      5               132              10.4       ERR068031
2296      2485      4               137              14.3       ERR065327
1090      1663      4               140              3.7        ERR124288
2296      2485      4               141              14.3       ERR129026
260       846       4               143              15.5       ERR068027
1090      1267      4               144              2.1        ERR069710
2296      2485      4               144              14.2       ERR069710
950       1003      1               147              11.1       ERR065300
2041      2289      5               147              24.8       ERR065300
2478      2502      1               147              7.0        ERR065300
2296      2502      4               148              22.3       ERR069789
260       846       4               149              15.5       ERR069802
2296      2485      4               150              14.3       ERR129027
1607      1645      4               152              0.1        ERR129048
2296      2485      4               152              13.7       ERR129048
1513      2289      5               153              6.8        ERR065968
2463      2494      2               153              11.3       ERR065968
2296      2485      4               154              14.7       ERR065965
1         243       1               155              2.4        ERR068044
2296      2346      4               156              6.5        ERR129180
2041      2502      4               157              52.1       ERR068016
950       1003      1               158              11.1       ERR065324
2041      2289      5               158              24.8       ERR065324
2478      2502      1               158              7.0        ERR065324
1513      2289      5               160              6.3        ERR129158
2296      2485      4               161              14.3       ERR069698
1513      2289      5               162              6.3        ERR069812
1513      2289      5               164              6.0        ERR129083
