7 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
465       833       4               31               12.5       ERR069764
1         264       4               45               3.1        ERR069712
1319      1507      2               127              20.3       ERR129044
1         264       4               136              3.1        ERR129051
1         264       4               162              3.1        ERR065968
1         264       4               193              3.1        ERR129132
1         264       4               204              3.1        ERR069690
1         264       4               215              3.1        ERR068018
1         264       4               252              3.1        ERR069768
1         264       4               261              3.1        ERR129090
161       175       2               278              0.5        ERR068045
392       1521      4               278              0.7        ERR068045
161       175       2               285              0.5        ERR129186
392       1521      4               285              0.7        ERR129186
161       175       2               289              0.5        ERR124220
392       1521      4               289              0.7        ERR124220
1         264       4               298              3.1        ERR068020
1         264       4               307              3.1        ERR067977
1         264       4               312              3.1        ERR069715
280       724       4               414              27.8       ERR067975
1375      1521      4               419              0.6        ERR124285
1         264       4               473              3.1        ERR129113
1         264       4               484              3.1        ERR068013
1         264       4               491              3.1        ERR124304
1         264       4               495              3.1        ERR124282
1         264       4               524              3.1        ERR129058
674       716       2               549              5.5        ERR069840
1         264       4               591              3.1        ERR124237
1319      1507      2               612              20.3       ERR129194
