5 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
889       1077      3               12               0.5        ERR069709
889       1077      3               25               0.5        ERR124226
77        240       4               65               0.7        ERR129164
377       387       4               65               1.9        ERR129164
1         114       3               70               2.9        ERR124257
77        240       4               95               0.7        ERR129088
377       387       4               95               1.9        ERR129088
889       1077      3               116              0.5        ERR068005
77        240       4               118              0.7        ERR067981
377       387       4               118              1.9        ERR067981
889       1077      3               128              0.5        ERR065353
889       1077      3               131              0.5        ERR065953
889       1077      3               152              0.5        ERR069710
889       1077      3               159              0.5        ERR129027
1         124       1               161              4.5        ERR129048
77        240       4               169              0.7        ERR129158
377       387       4               169              1.9        ERR129158
77        240       4               183              0.7        ERR068012
377       387       4               183              1.9        ERR068012
889       1077      3               220              0.5        ERR068004
889       1077      3               250              0.5        ERR069769
889       1077      3               255              0.5        ERR124223
889       1077      3               256              0.5        ERR069734
889       1077      3               260              0.5        ERR129092
77        240       4               314              0.7        ERR069683
377       387       4               314              1.9        ERR069683
889       1077      3               331              0.5        ERR069759
889       1077      3               343              0.5        ERR069827
889       1077      3               349              0.5        ERR069741
77        240       4               420              0.7        ERR129126
377       387       4               420              1.9        ERR129126
1         114       3               467              2.9        ERR129185
889       1077      3               476              0.5        ERR069788
889       1077      3               478              0.5        ERR069784
77        240       4               562              0.7        ERR129199
377       387       4               562              1.9        ERR129199
889       1077      3               570              0.5        ERR129115
889       1077      3               604              0.5        ERR067979
