2 RECENT RECOMBINATION EVENTS
Start     End       DonorLineage    RecipientStrain  log(BF)    StrainName
517       596       2               10               13.4       ERR129179
517       596       2               17               13.4       ERR124241
517       596       2               19               13.4       ERR124293
517       596       2               35               13.4       ERR069703
517       596       2               37               13.4       ERR065325
517       596       2               39               13.4       ERR129087
517       596       2               42               13.4       ERR065960
517       596       2               69               13.4       ERR067962
517       596       2               85               13.4       ERR129148
517       596       2               117              13.4       ERR069749
517       596       2               125              13.4       ERR124277
517       596       2               129              13.4       ERR129074
517       596       2               155              13.4       ERR065300
517       596       2               167              13.4       ERR065324
517       596       2               179              13.4       ERR065329
517       596       2               181              13.4       ERR129200
517       596       2               195              13.4       ERR068019
517       596       2               196              13.4       ERR129099
517       596       2               203              13.4       ERR124250
52        65        4               205              5.2        ERR065973
517       596       2               210              13.4       ERR069737
517       596       2               211              12.9       ERR124316
517       596       2               224              13.4       ERR129086
517       596       2               226              13.4       ERR069834
517       596       2               228              13.4       ERR129050
517       596       2               241              13.4       ERR069726
517       596       2               258              13.4       ERR129143
517       596       2               259              13.4       ERR124299
517       596       2               262              13.4       ERR068002
517       596       2               277              13.4       ERR124236
517       596       2               365              13.4       ERR065299
517       596       2               370              13.4       ERR068029
517       596       2               372              13.4       ERR124279
517       596       2               379              13.4       ERR129163
517       596       2               387              13.4       ERR129134
517       596       2               389              13.4       ERR065351
517       596       2               402              13.4       ERR067988
517       596       2               406              13.4       ERR129035
517       596       2               436              13.4       ERR124301
517       596       2               446              13.4       ERR069728
517       596       2               453              13.4       ERR124290
517       596       2               509              13.4       ERR129119
517       596       2               511              13.4       ERR124273
517       596       2               529              13.4       ERR129173
517       596       2               554              13.4       ERR069733
517       596       2               565              13.4       ERR129104
517       596       2               569              13.4       ERR067963
517       596       2               574              13.9       ERR067970
517       596       2               579              13.4       ERR067992
517       596       2               584              13.4       ERR124275
517       596       2               599              13.4       ERR129089
517       596       2               609              13.4       ERR068033
